feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV_1266	Group	OE	0.00614039797577953	0.00270808174519906	12	10	0.0467740392443635	0.248006202917556
ASV_1795	Group	OE	0.00523883189093622	0.00231300724246214	12	9	0.0469723681123417	0.248006202917556
ASV_2472	Group	OE	0.00581693228604474	0.0025706186811915	12	8	0.0471395105862303	0.248006202917556
ASV_2711	Group	OE	0.00622506248287505	0.00275089184582903	12	8	0.0471337324351164	0.248006202917556
ASV_641	Group	OE	0.00714560449305683	0.00315988359897911	12	12	0.047259968565265	0.248180352484136
ASV_2499	Group	OE	0.00365067297801956	0.00161543939647098	12	10	0.0473794592244589	0.248348789034479
ASV_1368	Group	OE	0.00540401585397207	0.00240150885525636	12	10	0.0481585089020939	0.249225514089753
ASV_1237	Group	OE	-0.00299171328724782	0.00132889824293428	12	12	0.0480756144451269	0.249225514089753
ASV_1068	Group	OE	-0.00274543581476002	0.0012194988960661	12	12	0.0480749205320128	0.249225514089753
ASV_1055	Group	OE	0.00584145405139109	0.00259025970801345	12	11	0.0477593065411639	0.249225514089753
ASV_377	Group	OE	0.00368395942851959	0.00163505860918255	12	12	0.0479263237771709	0.249225514089753
ASV_1691	Group	OE	0.00112465299226271	0.000499316643608666	12	12	0.0479850310687946	0.249225514089753
ASV_900	Group	OE	-0.00661626872758794	0.00294026247872529	12	10	0.0481607910015045	0.249225514089753
ASV_2903	Group	OE	0.00462354411075443	0.00205602012153285	12	7	0.0482792401845375	0.249384220662311
ASV_391	Group	OE	-0.0114520375548937	0.00510024836288011	12	11	0.0485582516598969	0.249656194990452
ASV_272	Group	OE	0.00681800241868575	0.003038203109702	12	12	0.0486653130502619	0.249656194990452
ASV_2230	Group	OE	0.00612437573398266	0.00272937905725128	12	9	0.0486833974039812	0.249656194990452
ASV_2352	Group	OE	0.00326150025881624	0.00145220521766772	12	9	0.0485165170314349	0.249656194990452
