	RDA1	RDA2	RDA3	RDA4
OTU_11562	0.00153150422145063	-0.00424865113061336	-0.000437204115638574	-0.00295405002899039
OTU_27878	0.000194335283824195	-0.0120723219936722	0.00380797232419697	0.00730901959420361
OTU_36682	0.000693785652951714	-0.0151556913917154	0.00682097573319696	0.0207367012110001
OTU_11524	0.00159469354667126	-0.00945979248271094	0.00498154895457168	0.0174998843236888
OTU_31799	0.000659866192249369	0.00235002476301312	-0.0020476698507558	-0.00469152710333156
OTU_18511	-0.00212206421900174	-0.00699869286335501	-0.00109911903749078	-0.0157241559025313
OTU_35717	0.000137415797015892	-0.0085364207463931	0.00269264305301038	0.00516825731888673
OTU_16515	-0.00363160531351613	0.00534989357364519	-0.020269394095338	0.00590578406230357
OTU_9689	-0.0106763976676855	0.00112353822737648	-0.0216818930312706	-0.000227500740295949
OTU_13673	0.00661467616588487	0.00253796357527057	0.00222333351255274	0.01292021722241
OTU_27115	-0.000685019694782569	0.00120272469262268	0.00750785630382763	0.00399166812635964
OTU_34620	-0.000782344551279175	0.00311231145499543	-0.00237748559369672	0.000132278144180538
OTU_9084	0.00752059212726048	-0.00367549398379882	-0.00322826950678648	-0.00781702804066432
OTU_31507	0.000116141041673346	-0.0130350641410304	0.00590344339340174	0.0137997158578028
OTU_33092	0.00539951672860485	-0.00025859905977992	-0.0119392131130489	0.013153558718327
OTU_37057	-0.0101909898538877	-0.00119997614779484	-0.0200507568297655	0.0100963527753117
OTU_26852	-0.00640338764213118	0.00339690322489822	0.00261474512612639	-0.000884924402080173
OTU_36092	-0.00250354573736268	0.003750293201713	-0.0122430284469936	0.00341475446878531
OTU_5323	0.00549712534914595	-0.00451271306508259	-0.000736492194746857	0.00638554493997095
OTU_16145	-0.00758894044064084	-0.00138586808783727	-0.0158346571082416	0.00316502667603811
OTU_13832	-0.00548524587193829	0.00337813690079635	0.00338644456997097	0.00172198714858881
OTU_23078	-0.00387865455252308	0.00238870351032958	0.00239457791953884	0.00121762878988324
OTU_34455	-0.00176527544810639	-0.011083941485272	0.000934206378082035	-0.00838967136493477
OTU_36285	0.00510522938972406	0.00372496224405403	-0.00259566055527221	0.000929631892479568
OTU_25693	-0.00023387860001633	-0.00208540486906227	0.0121461704925438	0.0030927222798725
OTU_18934	0.00412035632850302	-0.00396929584226536	-0.00285446279896589	0.00949214284758266
OTU_5808	0.00258659221358004	-0.00509479061680271	-3.0090504907193e-05	-0.00330619141433866
OTU_27393	-0.00746387655033531	0.00326946861144681	-0.0122011098968225	0.00360539216156178
OTU_15890	0.00447437460638563	0.00378125269901173	-0.00354568811050484	0.00803039419492497
OTU_23247	0.00202474347282694	0.00125079372016366	-0.00188797774064694	-0.0042129631822001
OTU_28246	-0.00613259585924474	0.00551875365451311	0.0033162569419932	-0.00244834487222992
OTU_30420	-0.00647189525613905	0.0091692998086367	0.0173893398129421	-0.00230946823360436
OTU_34835	-0.000626926780003125	0.00175452093621988	-0.00855224740586	0.00879950827138853
OTU_15675	-0.00387865455252308	0.00238870351032958	0.00239457791953884	0.00121762878988324
OTU_36845	-0.00274995510501962	0.00610824295848518	-0.00602548790751502	0.0105370536034937
OTU_33360	0.00201381576047534	-0.00228040575583193	-0.00180667453904123	-0.00576647767758558
OTU_708	0.00360977586781343	0.00607994516967015	-0.0027114633557565	0.0154960826085796
OTU_5051	0.000254279244066476	0.00483331576217289	0.00243864283431251	-0.00216332190942665
OTU_20700	-0.00201969233390493	0.0104909319530738	0.0181125644331802	-0.00797703864037864
OTU_35440	0.00176452988930718	0.003047524442931	-0.00305896382504633	-0.00562897885533741
OTU_19151	-0.00190127757456716	0.000909047023996679	-0.0114580207327297	0.0224549472057722
OTU_34136	0.000147792475533219	0.00168392011378312	0.0053729216196014	0.0095499182157961
OTU_4908	-0.00414935087317721	0.00200873486148726	0.00122316291542017	-0.00159253577250971
OTU_16751	0.00513675093797942	-0.00448781526474146	-0.00115922878840452	0.00482953403281704
OTU_36808	0.00174809270162135	0.00395520721956181	0.00155078525927264	-0.00869959578607895
OTU_34858	-0.00365044274955508	0.00171829727006447	-0.000742356754076647	0.00206181351066748
OTU_21645	-0.0046124920352393	0.00677100703016308	0.0164928750203824	0.00101308627005045
OTU_26914	-0.00279019382269882	0.00307831128978422	0.00999749779768148	0.000558087727391513
OTU_28436	0.000363034355044706	0.0047074433572659	-0.00481394704911529	-0.00889415387964725
OTU_36649	-0.000335691192046074	0.00395880092430574	-0.00336170899698305	-0.00466544733557834
OTU_37485	-0.00705548982502144	-0.0176084809421207	0.00342341017918544	-0.0212823603886769
OTU_35086	0.00147786822051784	-0.00678252087870057	-0.000237665838401439	0.00707645941996104
OTU_33472	0.00171313594392589	-0.0109973100849097	0.00367473477627881	0.0125229355818745
OTU_24772	0.000168299292643408	-0.0104549375291857	0.00329780076966265	0.00632979664533857
OTU_36137	0.0043945896579137	-0.00537764071699599	0.00421202200813074	0.0209218117852216
OTU_31504	0.0026360680057038	-0.00317533828532162	-0.00260152535819836	-0.00417748718364474
OTU_36228	0.00069886956009541	-0.0170310418371059	0.00789262706848748	0.0234551009820123
OTU_33695	0.00236582059928054	-0.0120166438244226	0.00408153048755095	0.0155693430652947
OTU_24426	0.00096754882406207	-0.0164120986938663	0.00677695005304358	0.022047558257756
OTU_34505	0.000659769154489665	8.15320534758567e-05	0.00309239919694698	0.009494179608661
OTU_26656	2.44670476932648e-05	0.00361319461740751	0.00690655562474127	-0.00170128832764789
OTU_26566	-0.0011024116209668	-0.00811490836757961	0.00493239334728081	0.0140809283911108
OTU_17811	0.00246918822282461	-0.0221615742877893	0.00543368221133008	0.015302103897895
OTU_30907	0.000137415797015892	-0.0085364207463931	0.00269264305301038	0.00516825731888673
OTU_34285	0.00128180231635601	0.00385315655900537	0.00170981353918758	0.0170431878446546
OTU_17583	-0.011571462760714	-0.000327102501421182	-0.0276130894804899	0.0057120893449232
OTU_28887	0.00169426652051479	0.000992213215056542	-0.0039006158981972	-0.00293506805508133
OTU_31727	-0.000260025279252592	0.00306647401015733	-0.0026039685920222	-0.00361383996666053
OTU_33839	0.00661628159684529	0.00470910731402475	-0.00563145515733462	0.0122813335950238
OTU_3546	0.000116141041673346	-0.0130350641410304	0.00590344339340174	0.0137997158578028
OTU_27672	-0.00369304742535703	0.00321803573696939	0.00834523482244118	0.00536547895049304
OTU_28525	-0.00104045173018075	0.00331475322758689	0.00472626716428565	-0.00224603276247342
OTU_27178	-0.00534085451921228	0.00386294383412007	0.0103388395857986	0.00378577785251341
OTU_34490	0.00347190345365769	-0.00739442516643081	0.0022814989659545	0.0165547595734986
OTU_31804	0.00313790675795302	0.00652021819825901	0.00501101062466816	0.000898011940393279
OTU_27435	-0.00512465815579036	0.00530999693289808	0.0108883295868426	-0.00139472431310371
OTU_34149	0.000659642562449881	0.00581792390218539	0.00203014764416624	-0.00296976472689073
OTU_32416	-0.000711077960115193	-0.00220681907341037	-0.0108067792519074	0.00708285373053968
OTU_35442	0.000509740527276776	0.00412045435824045	-0.00355107181832115	-0.00677797858089124
OTU_6299	0.000187272692404651	-0.0174538406733801	0.0072972580009659	0.0164750027060395
OTU_29863	0.0012608928428643	-0.0182887822227327	0.0057193482265835	0.0192811177545271
OTU_28822	0.00156545855338503	0.00562591869038402	-0.00335083191296032	-0.00721071412555056
OTU_25287	-0.00245883881138715	-0.00046698704637822	-0.00853004852533703	0.0112434309664711
OTU_29020	-0.00191267076059099	0.00746857721512241	-0.000191730672557437	-0.00451415652839987
OTU_31321	0.00517268451508591	0.00286142488642912	-0.00167580061585911	0.00122307252250869
OTU_29647	-0.000843792615402697	0.0057548663933931	0.0072733835036828	-0.00185407171771135
OTU_25803	0.00571553172816088	-0.000525698773025402	0.000234573457130343	0.0255249546850066
OTU_25054	-0.00567283568334929	0.00331709078836526	0.00827777913670384	0.0014811602238027
OTU_25475	-0.00791528248472988	0.00766164973752913	-0.00794809533922421	-0.000305074867849315
OTU_30362	-0.00241670190480361	0.00431755097582486	0.00895080430123036	-0.00063313626483233
OTU_25405	-0.00726392246418579	0.00463239234778882	0.00955408726163508	0.00107393577401296
OTU_5774	-0.00293429606080047	0.00624781521645215	0.0129881756451215	0.00568145427759412
OTU_16303	0.000518236708520667	0.00515993048717201	0.00571749029004486	-0.00544129502174213
OTU_19062	-0.0104246894344034	0.00439028874563087	-0.00453382472086892	0.00148919243320308
OTU_32047	-0.0117495033309361	0.00231554937812037	-0.00699353912016958	0.00856169831991438
OTU_37060	-0.00269705465375305	-0.00502484559747051	0.00908924040767607	-0.00240917566246017
OTU_28740	0.00117341586720003	0.00776452761996281	-0.000178402223403652	-0.00766784749969094
OTU_35190	-0.0113744934511707	0.0037952523417226	-0.0124368978698816	0.00565206681472388
OTU_33456	-0.00548524587193829	0.00337813690079635	0.00338644456997097	0.00172198714858881
OTU_24455	-0.00352039699437655	0.00410782975821682	0.0110778416040993	-9.83061945525081e-05
OTU_15640	-0.00367252851958728	0.00193903402216202	-0.00141873472864619	0.0032713701181888
OTU_10770	0.00861554521244627	0.000680114553356912	-0.00883942706911162	-0.0182171043821049
OTU_34266	0.00751691552823511	0.0023584690640659	-0.00199855255049258	-0.0080800109001475
OTU_15199	-0.00229400992686076	0.00115959844647813	-0.000539196561362841	0.00107499445810644
OTU_27027	-0.00495243065621948	0.00705176033307572	0.00496022866859743	-0.00506082163760633
OTU_23214	-0.00217549508110173	-0.00137469015453459	0.0040326021742329	0.00390526897251168
OTU_27183	-0.000246485952783369	-0.000990000658332803	0.00884829867809988	0.0139050391225429
OTU_22060	0.00101351162192073	0.00394300371793414	0.00256549495575008	-0.0109074142387524
OTU_16971	0.0037344375110588	0.00306514073212822	-0.000418738417970188	-0.00221659041841401
OTU_26698	0.00199977889434768	-0.00593413354637007	0.01116790628439	0.0127929549002215
OTU_5078	0.00443631686068681	0.00255173622506357	0.00048423425803511	0.0092061943774246
OTU_20641	-0.00963224332325276	-0.00165073453708498	0.0144950688082871	-0.0158838696576269
OTU_9258	-0.00938201474996947	0.00282210315428229	-0.0115322385726482	0.00671611139667105
OTU_17715	0.000432989695576356	0.0020638817347922	0.00393110068982002	-0.00240153726640047
OTU_20774	0.00054000236084805	0.00455225022737554	0.00193788423737735	-0.00495851625369787
OTU_13335	0.00417373859585086	-0.0130936192674197	0.00183033682973648	0.0131790463340377
OTU_32753	0.00161892352279527	-0.00742987936402812	-0.000260349881681693	0.00775187290316518
OTU_30904	0.0002172734525288	-0.0134972663120584	0.00425744248667115	0.00817173233075861
OTU_28191	0.000137415797015892	-0.0085364207463931	0.00269264305301038	0.00516825731888673
OTU_6822	0.000238011142194106	-0.0147855144475379	0.00466379457446135	0.00895168426290151
OTU_34010	0.0007983385575888	-0.0115696562951103	0.00258635565889136	0.00833294617949706
OTU_35399	-0.000367731276478865	0.00433664913382911	-0.00368256769883137	-0.00511074149309726
OTU_24371	0.00183280156289199	-0.0184310702096926	0.00601956560788933	0.0170236023499683
OTU_36275	-0.000212309751464519	0.00250376554479719	-0.00212613145222931	-0.00295068797679829
OTU_16778	-0.000335691192046074	0.00395880092430574	-0.00336170899698305	-0.00466544733557834
OTU_17598	-0.00113902633157679	0.00297923094143884	0.00509613541048198	-0.000296431277105488
OTU_29400	-0.00065781078707713	0.000504484272085994	-0.0147070207511238	-0.00471428772463893
OTU_35906	0.000194335283824195	-0.0120723219936722	0.00380797232419697	0.00730901959420361
OTU_38061	-0.00204254834032385	-0.00688087801136146	0.00740366743755866	0.0107226916253674
OTU_33905	-0.00303741074597581	0.000687470114461452	-0.0247435569811137	0.0354010861438823
OTU_35349	0.000137415797015892	-0.0085364207463931	0.00269264305301038	0.00516825731888673
OTU_16417	3.28628923788051e-05	-0.0121224558429982	0.00692726312731598	0.0175720123503898
OTU_28634	0.00628934171300051	0.00134534108249028	-0.00450594501026258	0.0095245103623171
OTU_30157	-0.00330370994060433	0.00541809298490722	0.00643521556860774	0.0136158918720084
OTU_31724	0.00196106016242523	0.00436713996953385	-0.00117651045877495	-0.00390274897966321
OTU_36812	-0.000325701549817573	0.00360574223275773	0.00120104597375594	-0.0050700581923855
OTU_26057	0.00252684751545033	-0.00277570716566837	-0.000952780126635566	-0.0134007447615295
OTU_34842	0.00247178791188117	0.00360242059963992	-0.00452353255507291	0.00327123713677815
OTU_26315	0.00114475180119096	-0.00525371808170228	-0.000184095166818239	0.00548140189672434
OTU_16538	0.00166700026972814	-1.48418815329678e-05	-0.00295085462972266	-0.00644908885950362
OTU_24788	-0.00387865455252308	0.00238870351032958	0.00239457791953884	0.00121762878988324
OTU_37189	0.000749660523020617	-0.00458868659718731	0.00409670969319493	0.00212028231823685
OTU_2735	0.00070107460635077	0.00740181615745617	-0.0127912395087145	0.0169408889290493
OTU_12170	0.00156171990103492	0.00151839474585823	-0.00135842639635929	0.0116868901932601
OTU_7590	0.000825807059061973	0.00215666672033161	-0.00166078303121283	-0.00252546931926441
OTU_19977	-0.0052955813643756	0.00281093209308183	0.0169810546557322	0.00114501426405589
OTU_12335	-0.00420222259582949	0.00780803459374295	0.0150186207096738	-0.00100656236597268
OTU_28890	0.00157339748720105	0.00579060443349251	0.00981737634883275	0.0074099496518795
OTU_36575	0.00164395805016085	-0.00042498303421515	0.000216148816650195	0.00645484241716374
OTU_23271	0.00216617439720154	-0.000748401462343691	0.00144321612690829	0.000219230909391017
OTU_35762	-0.00118993086287072	0.00331643958192117	-0.00571592560565388	-0.00120346342276613
OTU_17566	-0.00202631220234784	0.00468686685101381	0.00773152755309558	-5.91405215263992e-05
OTU_25624	-0.00267304411911061	0.0081097961422226	0.0105673397150128	-0.00307275531887287
OTU_5698	-0.00325071217001168	0.00214967935613948	-0.0107525187737701	-0.000664635053490338
OTU_17733	0.00534846009010412	0.00271555540698212	-0.00696386997205991	-0.0109756050636858
OTU_29373	0.00185898488411771	0.00450553846764705	-0.0198883315651986	-0.000134417093366904
OTU_12193	-0.00168478023343811	0.00169324859761262	0.00265005910457583	-0.00381691663593628
OTU_14358	-0.00835287679872808	0.00232434048354058	-0.00937319564929997	0.0038265705697788
OTU_21395	-0.00034407219787609	0.00412308652050487	0.00594378997766471	0.00248362494032904
OTU_16518	0.000592230238898769	0.00416033835074649	0.00170420084582075	-0.00380737682341033
OTU_28622	0.00744280922062667	0.00854292621643388	-0.00861334345936905	0.00030777537440922
OTU_28231	-0.000412537244066533	-0.00242598665698835	0.00501504281493631	0.00374458397521484
OTU_29965	-0.0164116780046884	-0.000622350676208793	-0.0235310180019335	0.0111340228336792
OTU_9138	0.00304403437569514	0.00175745688087145	0.000710417490182835	-0.00817325561450217
OTU_13497	0.00402319837498694	-0.00198608418171165	0.00510522575512109	0.0034596141223759
OTU_16738	0.00225464009524092	0.000219700826871368	-0.0013901073653253	0.00453771019460126
OTU_13846	-0.000420821985626719	0.00139046094638499	-0.00267481697168401	-0.00489661603995261
OTU_15895	0.00253036793629882	0.00742104010224509	-0.00317319475289748	0.00552486044872802
OTU_36600	0.00383177653784557	0.00221146621753856	-0.00359022847520283	0.00585244399094788
OTU_24821	-0.00413867983177566	0.00545517752048694	-0.000209390672483365	-0.0023962111767773
OTU_14896	0.00188444939105031	0.0033598620305256	-0.00286661745584005	-0.00659581470713099
OTU_13447	0.00669520231383698	-0.001463454832555	-0.00194331261227068	-0.00300997312926737
OTU_30441	-0.0197443016833308	0.00683654165566456	0.00510458227698516	0.00988055590278849
OTU_29515	0.000825807059061973	0.00215666672033161	-0.00166078303121283	-0.00252546931926441
OTU_15749	-0.00432744108111999	0.00105851860932906	0.0143868179081199	-0.0117205105607618
OTU_35731	-0.00409998053737789	0.004495388764849	0.0129366341524864	0.000421051607572149
OTU_34925	-0.0127438711081453	0.0149264012809166	0.0111278768743935	-0.000626253540991765
OTU_26001	-0.00642009758524397	0.00633155823273324	0.00284312392830002	0.00412407850233127
OTU_14052	-0.00206638509433876	-0.00424135614089035	-0.00226982645157277	-0.0217740117073416
OTU_28499	0.00253721752197442	-0.00310478231556273	0.00243181204022691	0.0120792136661324
OTU_22385	-0.000809182540711553	0.00704759122621855	0.00567295792830204	-0.00619921157632281
OTU_32794	-0.000309618358595257	0.00615871471013845	-0.00174752449581328	-0.00253679427573481
OTU_30056	-0.000330722935791966	0.00165529039504524	0.000537483793654974	-0.00325131046097654
OTU_20697	-0.00259306848215746	0.00319421454028567	2.83232752930038e-05	0.0148610463131653
OTU_25932	0.00619768064505464	0.00029802570438927	-0.00597414307928279	-0.0087853425316535
OTU_17102	0.00353144287907804	0.0107746452835507	-0.00195693894153711	0.00309893615761108
OTU_22537	-0.0015975686205696	0.00939948441776518	-0.000620818400237383	0.00632711810786175
OTU_18053	-0.00400961811461186	0.00710730586784794	0.00948963503765136	-0.00455091730528272
OTU_37259	0.00114475180119096	-0.00525371808170228	-0.000184095166818239	0.00548140189672434
OTU_13958	0.0002172734525288	-0.0134972663120584	0.00425744248667115	0.00817173233075861
OTU_35940	0.0002172734525288	-0.0134972663120584	0.00425744248667115	0.00817173233075861
OTU_36997	-0.00634563411864158	0.00193413274981808	-0.0272633783508533	0.0198798671500551
OTU_29609	-0.00775730910504615	0.00477740702065917	0.00478915583907769	0.00243525757976647
OTU_25679	0.00175180131424332	0.00457498098811749	-0.00352305283035042	-0.00535732944399131
OTU_17219	0.00101868962316243	0.00307426059009539	-0.00535384512897802	-0.00928043480020069
OTU_34430	0.00159469354667126	-0.00945979248271094	0.00498154895457168	0.0174998843236888
OTU_28038	-0.00225505710305112	0.00386352190882829	0.00745940604931681	0.00027237572941778
OTU_36852	-0.000335691192046074	0.00395880092430574	-0.00336170899698305	-0.00466544733557834
OTU_13767	-0.00747152323222394	-0.0278681911583425	0.00513752070717204	-0.0223061618540997
OTU_26677	0.00579288670015245	-0.00405192627421044	-0.00066548886094009	0.00560992799025843
OTU_31897	-0.00284732131348099	0.00133498495431156	0.00374396178613636	0.00216296125194582
OTU_35342	0.0007983385575888	-0.0115696562951103	0.00258635565889136	0.00833294617949706
OTU_25446	-0.0176954460772254	0.00318812250332398	-0.00910028432794678	0.012055743577323
OTU_31250	-0.0014487087537266	0.00491252287386355	0.00684967492505559	-0.000432793444452953
OTU_15974	0.000137415797015892	-0.0085364207463931	0.00269264305301038	0.00516825731888673
OTU_18006	0.00124159014730677	0.00618551563902646	-0.00478834178706774	-0.00946523556340642
OTU_24525	-0.00239364612308269	0.002454248786783	-0.0111424618225368	0.00494214295788615
OTU_14745	0.00417015428288578	-0.00267261401934577	0.00224748279469638	0.014104170475828
OTU_35551	-0.00125347228205222	-0.00116519708075172	-0.0153342344803582	0.0158304361294893
OTU_31240	0.00485949912701762	-0.00474723493578136	-0.00179415407675525	0.00737559548548792
OTU_28498	-0.00227818371635925	0.00251343064314003	0.0081629227696394	0.000455676721272895
OTU_30965	0.00110492172842169	-0.00705001266866221	0.00554485459570945	0.00605746148711951
OTU_16721	-0.00181044209875257	0.000217774304845313	-0.01373508255042	0.0122902178575848
OTU_35379	0.000187272692404651	-0.0174538406733801	0.0072972580009659	0.0164750027060395
OTU_35635	0.00124191944310306	-0.0112898790785384	0.00171989099528025	0.00913591169382615
OTU_38084	0.00232099436966782	-0.0124067470260119	0.000708496924150055	0.0052136555226528
OTU_13479	0.0071351929394003	-0.000348587820253194	0.0020098862905622	0.00312117315562001
OTU_11222	-0.00410534226208026	0.000244717044591319	-0.0107495828344386	-0.00168902313455284
OTU_3152	0.000953339626314203	0.00339696077817833	-0.00517710017057831	0.0161380433746875
OTU_30360	-0.00241670190480361	0.00431755097582486	0.00895080430123036	-0.00063313626483233
OTU_29411	0.000663285684989888	0.00116658416681125	-0.00180714311398459	-0.00472125092452788
OTU_35833	-0.00147193680561443	0.00102080037890552	0.000951124884230799	0.00605113970680853
OTU_36826	-0.00166906022564487	-0.00644706924012571	-0.00201423330671449	-0.0108290095540246
OTU_36053	0.000137415797015892	-0.0085364207463931	0.00269264305301038	0.00516825731888673
OTU_13509	0.00955228105612323	-0.00192949688019828	-0.00565538482515763	0.000557942696582139
OTU_29303	-0.006804601736955	0.0041452145766872	0.00770656442190604	-0.00344851855928306
OTU_34382	0.000116141041673346	-0.0130350641410304	0.00590344339340174	0.0137997158578028
OTU_15038	-0.00279111618485944	-0.00270860935125352	-0.00429718818308712	0.0120932567895643
OTU_25976	-0.00548524587193829	0.00337813690079635	0.00338644456997097	0.00172198714858881
OTU_35429	0.00722830872370224	0.00685649234104644	-0.00576850472905968	0.0170241233448157
OTU_36078	-0.00387865455252308	0.00238870351032958	0.00239457791953884	0.00121762878988324
OTU_16080	0.00112397166006059	0.00642813647541095	-0.00399865841038376	-0.00636720797132479
OTU_31066	0.00209250470601737	0.00684886114869756	0.00485501683449833	0.00136703875686117
OTU_30536	0.00057519652143153	-0.00438649891539197	-0.00139808866629084	0.000648308809076035
OTU_14051	0.00232392579015317	0.00222943885951452	-0.00480312565165287	0.00325056791603139
OTU_32955	-0.00103617765420654	0.00913016304880558	-0.00377416277373911	-0.0111609925338086
OTU_36129	-0.00680678050955477	0.00369636547700442	0.00640033482567475	-0.00268047507607213
OTU_16523	0.0010807352869076	0.00730831469518717	-0.00923917521435157	-0.00768214884832038
OTU_26400	-0.00377073844335313	0.0021672537482452	0.0119055243339819	0.00238888798412331
OTU_36263	-0.00387865455252308	0.00238870351032958	0.00239457791953884	0.00121762878988324
OTU_28418	0.000254991699329212	0.0079607496298332	0.0107816058697089	0.00436109246593107
OTU_30044	-0.00948214510944113	0.00250227562491321	-0.0139327250743648	0.00468278245808266
OTU_32845	-0.0144215886719063	0.00351442746974777	-0.0218529943652047	0.00444998774269696
OTU_34609	0.000269173200960456	0.0036881071142319	0.0126379742114319	0.00224265738754018
OTU_18681	-0.00471210859528223	0.00254322510382057	0.00410426804317772	-0.00060372888318935
OTU_14346	-0.00724670463473392	0.00467510764964615	-0.0086315111478818	-0.000978640411162893
OTU_24489	-0.00083792330980383	0.00543787826454683	0.0105229014489925	-0.0125707317664172
OTU_33435	-0.00204825475823969	0.00595616556831083	0.0036923385697744	-0.00661620296204746
OTU_35467	-0.0021586891645547	0.00321406211310401	0.000518871341535347	-0.000924782907036033
OTU_33441	3.37771132189822e-05	-0.00598355228125528	-0.00194109711446855	-0.00945580117791346
OTU_26591	-0.00554945976444489	0.00764819981020104	0.00869605732168814	-0.00251163662606723
OTU_31726	-0.00362204397924158	0.00547523026628049	0.00619574868122897	0.00193349895750062
OTU_31185	0.000288778155030932	-0.00673745409537516	-0.00460156481408603	-0.010839166183397
OTU_27058	-0.00174190354500717	0.00384538602354174	0.00138340563133974	-0.00229548822042709
OTU_8896	-1.43482703524689e-05	0.00106444656738129	-0.00658253408967405	-0.00881568919395528
OTU_24637	0.000709571500328803	0.00698211333835699	0.00714721306773294	-0.00536835694353002
OTU_25234	-0.00239334082626176	0.00263226090940576	0.00781489724851714	-0.000589358713130362
OTU_30500	-0.00802889804931974	0.00876991672894208	0.0126035393051937	-0.00476449356024009
OTU_36802	0.00468626829685681	-0.00125356612890708	-0.00483879125785663	0.00160021034023635
OTU_36756	-0.00376701471969353	0.00516274668724113	0.00653667387341575	0.000554962394868636
OTU_5949	-0.00576088855254222	0.00319026149975615	-0.0166121419875656	0.00187486369658809
OTU_34084	2.68324392666875e-05	-0.00989794374825538	0.00565608665864021	0.014347488004113
OTU_37257	0.00161892352279527	-0.00742987936402812	-0.000260349881681693	0.00775187290316518
OTU_26994	0.00161892352279527	-0.00742987936402812	-0.000260349881681693	0.00775187290316518
OTU_12565	0.000168299292643408	-0.0104549375291857	0.00329780076966265	0.00632979664533857
OTU_27680	-0.00759066134659589	-0.00412890994134916	0.00991542209116918	-0.00427640604107615
OTU_7872	0.0025962178205684	0.000421818174897126	-0.00248292841837976	-0.0078569391140275
OTU_35403	-0.000212309751464519	0.00250376554479719	-0.00212613145222931	-0.00295068797679829
OTU_12478	0.000659866192249369	0.00235002476301312	-0.0020476698507558	-0.00469152710333156
OTU_35301	-0.00330145558966672	0.00114957508860354	-0.0197850358760759	0.00714912270155666
OTU_36941	-0.00169013438740021	0.00314644777329692	-0.0125467695934129	0.000779955021817122
OTU_20691	-0.00440647372258324	0.00258588511587532	0.00154190701023263	0.00561484140356375
OTU_28946	-0.00463716658119278	0.00313806797833867	-0.0207815216775083	0.011970737393332
OTU_4082	-0.00229647848117059	-0.00358191221005309	-0.00923847566043833	0.00859665275498796
OTU_22418	0.000851279526628495	-0.00412904362013323	0.00102207491061949	0.000813038465548077
OTU_15206	0.00078260608642628	0.0034826827393861	-0.00411212254754821	-0.0088369106051328
OTU_31788	0.000280501106186786	-0.000365508385508942	0.00412855444212024	0.00339795104117805
OTU_36967	0.000168299292643408	-0.0104549375291857	0.00329780076966265	0.00632979664533857
OTU_36295	0.00306060405531548	-0.0112117499538876	0.00255925587622404	0.0100934948071425
OTU_16773	0.00228074621456402	-0.00990648727645486	-8.01599667618373e-05	0.00369990800086787
OTU_29795	0.000168299292643408	-0.0104549375291857	0.00329780076966265	0.00632979664533857
OTU_14439	0.00116492455090403	0.00298353296809739	0.00515658348179552	-0.0103659778407805
OTU_36693	0.00118591102264379	0.0034281789165618	-0.00361763437298575	-0.00341537975859612
OTU_29587	-0.0031254453439227	0.00115171163392876	3.65912989935274e-05	-0.00311317926234197
OTU_17126	0.00203581583209632	0.00209992303113702	-0.00518840381629124	-0.00992699305893182
OTU_27819	0.00544087494399618	-0.00252110428377121	0.00416721800661354	0.00195996034392162
OTU_37073	0.00302568856556211	0.000672945187583574	-0.00237656052302985	0.000744110666622781
OTU_31925	-0.00114432329541112	0.00343898229768927	0.00432413680761342	-0.00299519852924531
OTU_36804	0.00104724923076898	0.00499845986203082	-0.00365641416186965	-0.00717271991328011
OTU_29834	0.000953659331444517	-0.0112885459950625	0.00384914415703084	0.0146207519680671
OTU_30942	0.00280970706316951	0.00404725455900987	-0.00435097763186547	0.0109422711895071
OTU_12994	0.000214789745375993	0.0025283021155223	0.0026857801842221	0.00227242968837874
OTU_14636	-0.0110847725852103	0.00154019223896174	-0.0117834482027108	0.00835682830255772
OTU_33454	0.00483435037173045	-0.00227417957724581	-0.00221788602142487	0.0025158125455802
OTU_31781	0.000252927020552646	-0.00577503164426928	-0.00996453891327087	0.011901556565853
OTU_29929	-0.000245406610937667	-0.00907377756286251	0.00103601206701843	0.00119408448225039
OTU_28458	-0.00154091735903532	3.77937543515808e-05	0.00889687400926304	0.0155557507378042
OTU_37424	-0.000403781480055998	0.00236592503357545	-0.00398344045353065	-0.0053246810726781
OTU_15430	-0.00243385187297341	0.000917337681377912	-0.0173161843807049	0.00371326405586128
OTU_10902	0.000456241741029442	0.00397879221715695	0.00154022458093161	-0.00405959909623346
OTU_12323	0.00219739594352626	-0.00136652601449521	0.00458189710925349	0.00947988920052135
OTU_18426	-0.00120060190427226	-0.000130003077078491	-0.00428337201775035	-0.00039978801849855
OTU_24936	0.00600700478657621	0.00521261038857038	-0.000739755448040479	0.00139423738834723
OTU_31146	-0.00421475808656361	0.0064127889985658	0.0113719385664438	-0.00375051380110236
OTU_27718	-0.00120904119453551	-0.00302596407966654	0.00809627171445855	0.00423554735033113
OTU_35133	-0.00387865455252308	0.00238870351032958	0.00239457791953884	0.00121762878988324
OTU_30879	-0.0161409816840343	-0.000242382027366444	-0.0223596029978149	0.0139441873960722
OTU_15706	-0.0073577173698913	0.00460186929157328	0.0119997545450015	0.000953522311619901
OTU_15886	-0.000212309751464519	0.00250376554479719	-0.00212613145222931	-0.00295068797679829
OTU_28604	-0.0014896779809484	-0.00955438067635468	0.00619924023286931	-0.0129962304448565
OTU_20430	-0.00145425771935567	0.000465492361269632	-0.00676341050371565	-0.00363801761361698
OTU_14646	0.00242088734809784	0.00277774413512909	-0.0026811891333155	0.00467289920545295
