,x
6140,nosig
6141,nosig
6142,nosig
6143,nosig
6144,nosig
6145,nosig
6146,nosig
6147,nosig
6148,nosig
6149,nosig
6150,nosig
6151,nosig
6152,nosig
6153,nosig
6154,nosig
6155,nosig
6156,nosig
6157,nosig
6158,nosig
6159,nosig
6160,nosig
6161,nosig
6162,nosig
6163,nosig
6164,nosig
6165,nosig
6166,nosig
6167,nosig
6168,nosig
6169,nosig
6170,nosig
6171,nosig
6172,nosig
6173,nosig
6174,nosig
6175,nosig
6176,nosig
6177,nosig
6178,nosig
6179,nosig
6180,nosig
6181,nosig
6182,nosig
6183,nosig
6184,nosig
6185,nosig
6186,nosig
6187,nosig
6188,nosig
6189,nosig
6190,nosig
6191,nosig
6192,nosig
6193,nosig
6194,nosig
6195,nosig
6196,nosig
6197,nosig
6198,nosig
6199,nosig
6200,nosig
6201,nosig
6202,nosig
6203,nosig
6204,nosig
6205,nosig
6206,nosig
6207,nosig
6208,nosig
6209,nosig
6210,nosig
6211,nosig
6212,nosig
6213,nosig
6214,nosig
6215,nosig
6216,nosig
6217,nosig
6218,nosig
6219,nosig
6220,nosig
6221,nosig
6222,nosig
6223,nosig
6224,nosig
6225,nosig
6226,nosig
6227,nosig
6228,nosig
6229,nosig
6230,nosig
6231,nosig
6232,nosig
6233,nosig
6234,nosig
6235,nosig
6236,nosig
6237,nosig
6238,nosig
6239,nosig
6240,nosig
6241,nosig
6242,nosig
6243,nosig
6244,nosig
6245,nosig
6246,nosig
6247,nosig
6248,nosig
6249,nosig
6250,nosig
6251,nosig
6252,nosig
6253,nosig
6254,nosig
6255,nosig
6256,nosig
6257,nosig
6258,nosig
6259,nosig
6260,nosig
6261,nosig
6262,nosig
6263,nosig
6264,nosig
6265,nosig
6266,nosig
6267,nosig
6268,nosig
6269,nosig
6270,nosig
6271,nosig
6272,depleted
6273,nosig
6274,nosig
6275,nosig
6276,nosig
6277,nosig
6278,nosig
6279,nosig
6280,nosig
6281,nosig
6282,nosig
6283,nosig
6284,nosig
6285,nosig
6286,nosig
6287,nosig
6288,nosig
6289,nosig
6290,nosig
6291,nosig
6292,nosig
6293,nosig
6294,nosig
6295,nosig
6296,nosig
6297,nosig
6298,nosig
6299,nosig
6300,nosig
6301,nosig
6302,nosig
6303,nosig
6304,nosig
6305,nosig
6306,nosig
6307,nosig
6308,nosig
6309,nosig
6310,nosig
6311,nosig
6312,nosig
6313,nosig
6314,nosig
6315,nosig
6316,nosig
6317,nosig
6318,nosig
6319,nosig
6320,nosig
6321,nosig
6322,nosig
6323,nosig
6324,nosig
6325,nosig
6326,nosig
6327,nosig
6328,nosig
6329,nosig
6330,nosig
6331,nosig
6332,nosig
6333,nosig
6334,nosig
6335,nosig
6336,nosig
6337,nosig
6338,nosig
6339,nosig
6340,nosig
6341,nosig
6342,nosig
6343,nosig
6344,nosig
6345,nosig
6346,nosig
6347,nosig
6348,nosig
6349,nosig
6350,nosig
6351,nosig
6352,nosig
6353,nosig
6354,nosig
6355,nosig
6356,nosig
6357,nosig
6358,nosig
6359,nosig
6360,nosig
6361,nosig
6362,nosig
6363,nosig
6364,nosig
6365,nosig
6366,nosig
6367,nosig
6368,nosig
6369,nosig
6370,nosig
6371,nosig
6372,nosig
6373,nosig
6374,nosig
6375,nosig
6376,nosig
6377,nosig
6378,nosig
6379,nosig
6380,nosig
6381,nosig
6382,nosig
6383,nosig
6384,nosig
6385,nosig
6386,nosig
6387,nosig
6388,nosig
6389,nosig
6390,nosig
6391,nosig
6392,nosig
6393,nosig
6394,nosig
6395,nosig
6396,nosig
6397,nosig
6398,nosig
6399,nosig
6400,nosig
6401,nosig
6402,nosig
6403,nosig
6404,nosig
6405,nosig
6406,nosig
6407,nosig
6408,nosig
6409,nosig
6410,nosig
6411,nosig
6412,nosig
6413,nosig
6414,nosig
6415,nosig
6416,nosig
6417,nosig
6418,nosig
6419,nosig
6420,nosig
6421,nosig
6422,nosig
6423,nosig
6424,nosig
6425,nosig
6426,nosig
6427,nosig
6428,nosig
6429,nosig
6430,nosig
6431,nosig
6432,nosig
6433,nosig
6434,nosig
6435,nosig
6436,nosig
6437,nosig
6438,nosig
6439,nosig
6440,nosig
6441,nosig
6442,nosig
6443,nosig
6444,nosig
6445,nosig
6446,nosig
6447,nosig
6448,nosig
6449,nosig
6450,nosig
6451,nosig
6452,nosig
6453,nosig
6454,nosig
6455,nosig
6456,nosig
6457,nosig
6458,nosig
6459,nosig
6460,nosig
6461,nosig
6462,nosig
6463,nosig
6464,nosig
6465,nosig
6466,nosig
6467,nosig
6468,nosig
6469,nosig
6470,nosig
6471,nosig
6472,nosig
6473,nosig
6474,nosig
6475,nosig
6476,nosig
6477,nosig
6478,nosig
6479,nosig
6480,nosig
6481,nosig
6482,nosig
6483,nosig
6484,nosig
6485,nosig
6486,nosig
6487,nosig
6488,nosig
6489,nosig
6490,nosig
6491,nosig
6492,nosig
6493,nosig
6494,nosig
6495,nosig
6496,nosig
6497,nosig
6498,nosig
6499,nosig
6500,nosig
6501,nosig
6502,nosig
6503,nosig
6504,nosig
6505,nosig
6506,nosig
6507,nosig
6508,nosig
6509,nosig
6510,nosig
6511,nosig
6512,nosig
6513,nosig
6514,nosig
6515,nosig
6516,nosig
6517,nosig
6518,nosig
6519,nosig
6520,nosig
6521,nosig
6522,nosig
6523,nosig
6524,nosig
6525,nosig
6526,nosig
6527,nosig
6528,nosig
6529,nosig
6530,nosig
6531,nosig
6532,nosig
6533,nosig
6534,nosig
6535,nosig
6536,nosig
6537,nosig
6538,nosig
6539,nosig
6540,nosig
6541,nosig
6542,nosig
6543,nosig
6544,nosig
6545,nosig
6546,nosig
6547,nosig
6548,nosig
6549,nosig
6550,nosig
6551,nosig
6552,nosig
6553,nosig
6554,nosig
6555,nosig
6556,nosig
6557,nosig
6558,nosig
6559,nosig
6560,nosig
6561,nosig
6562,nosig
6563,nosig
6564,nosig
6565,nosig
6566,nosig
6567,nosig
6568,nosig
6569,nosig
6570,nosig
6571,nosig
6572,nosig
6573,nosig
6574,nosig
6575,nosig
6576,nosig
6577,nosig
6578,nosig
6579,nosig
6580,nosig
6581,nosig
6582,nosig
6583,nosig
6584,nosig
6585,nosig
6586,nosig
6587,nosig
6588,nosig
6589,nosig
6590,nosig
6591,nosig
6592,nosig
6593,nosig
6594,nosig
6595,nosig
6596,nosig
6597,nosig
6598,nosig
6599,nosig
6600,nosig
6601,nosig
6602,nosig
6603,nosig
6604,nosig
6605,nosig
6606,nosig
6607,nosig
6608,nosig
6609,nosig
6610,nosig
6611,nosig
6612,nosig
6613,nosig
6614,nosig
6615,nosig
6616,nosig
6617,nosig
6618,nosig
6619,nosig
6620,nosig
6621,nosig
6622,nosig
6623,nosig
6624,nosig
6625,nosig
6626,nosig
6627,nosig
6628,nosig
6629,nosig
6630,nosig
6631,nosig
6632,nosig
6633,nosig
6634,nosig
6635,nosig
6636,nosig
6637,nosig
6638,nosig
6639,nosig
6640,nosig
6641,nosig
6642,nosig
6643,nosig
6644,nosig
6645,nosig
6646,nosig
6647,nosig
6648,nosig
6649,nosig
6650,nosig
6651,nosig
6652,nosig
6653,nosig
6654,nosig
6655,nosig
6656,nosig
6657,nosig
6658,nosig
6659,nosig
6660,nosig
6661,nosig
6662,nosig
6663,nosig
6664,nosig
6665,nosig
6666,nosig
6667,nosig
6668,nosig
6669,nosig
6670,nosig
6671,nosig
6672,nosig
6673,nosig
6674,nosig
6675,nosig
6676,nosig
6677,nosig
6678,nosig
6679,nosig
6680,nosig
6681,nosig
6682,nosig
6683,nosig
6684,nosig
6685,nosig
6686,nosig
6687,nosig
6688,nosig
6689,nosig
6690,nosig
6691,nosig
6692,nosig
6693,nosig
6694,nosig
6695,nosig
6696,nosig
6697,nosig
6698,nosig
6699,nosig
6700,nosig
6701,nosig
6702,nosig
6703,nosig
6704,nosig
6705,nosig
6706,nosig
6707,nosig
6708,nosig
6709,nosig
6710,nosig
6711,nosig
6712,nosig
6713,nosig
6714,nosig
6715,nosig
6716,nosig
6717,nosig
6718,nosig
6719,nosig
6720,nosig
6721,nosig
6722,nosig
6723,nosig
6724,nosig
6725,nosig
6726,nosig
6727,nosig
6728,nosig
6729,nosig
6730,nosig
6731,nosig
6732,nosig
6733,nosig
6734,nosig
6735,nosig
6736,nosig
6737,nosig
6738,nosig
6739,nosig
6740,nosig
6741,nosig
6742,nosig
6743,nosig
6744,nosig
6745,nosig
6746,nosig
6747,nosig
6748,nosig
6749,nosig
6750,nosig
6751,nosig
6752,nosig
6753,nosig
6754,nosig
6755,nosig
6756,nosig
6757,nosig
6758,nosig
6759,nosig
6760,nosig
6761,nosig
6762,nosig
6763,nosig
6764,nosig
6765,nosig
6766,nosig
6767,nosig
6768,nosig
6769,nosig
6770,nosig
6771,nosig
6772,nosig
6773,nosig
6774,nosig
6775,nosig
6776,nosig
6777,nosig
6778,nosig
6779,nosig
6780,nosig
6781,nosig
6782,nosig
6783,nosig
6784,nosig
6785,nosig
6786,nosig
6787,nosig
6788,nosig
6789,nosig
6790,nosig
6791,nosig
6792,nosig
6793,nosig
6794,nosig
6795,nosig
6796,nosig
6797,nosig
6798,nosig
6799,nosig
6800,nosig
6801,nosig
6802,nosig
6803,nosig
6804,nosig
6805,nosig
6806,nosig
6807,nosig
6808,nosig
6809,nosig
6810,nosig
6811,nosig
6812,nosig
6813,nosig
6814,nosig
6815,nosig
6816,nosig
6817,nosig
6818,nosig
6819,nosig
6820,nosig
6821,nosig
6822,nosig
6823,nosig
6824,nosig
6825,nosig
6826,nosig
6827,nosig
6828,nosig
6829,nosig
6830,nosig
6831,nosig
6832,nosig
6833,nosig
6834,nosig
6835,nosig
6836,nosig
6837,nosig
6838,nosig
6839,nosig
6840,nosig
6841,nosig
6842,nosig
6843,nosig
6844,nosig
6845,nosig
6846,nosig
6847,nosig
6848,nosig
6849,nosig
6850,nosig
6851,nosig
6852,nosig
6853,nosig
6854,nosig
6855,nosig
6856,nosig
6857,nosig
6858,nosig
6859,nosig
6860,nosig
6861,nosig
6862,nosig
6863,nosig
6864,nosig
6865,nosig
6866,nosig
6867,nosig
6868,nosig
6869,nosig
6870,nosig
6871,nosig
6872,nosig
6873,nosig
6874,nosig
6875,nosig
6876,nosig
6877,nosig
6878,nosig
6879,nosig
6880,nosig
6881,nosig
6882,nosig
6883,nosig
6884,nosig
6885,nosig
6886,nosig
6887,nosig
6888,nosig
6889,nosig
6890,nosig
6891,nosig
6892,nosig
6893,nosig
6894,nosig
6895,nosig
6896,nosig
6897,nosig
6898,nosig
6899,nosig
6900,nosig
6901,nosig
6902,nosig
6903,nosig
6904,nosig
6905,nosig
6906,nosig
6907,nosig
6908,nosig
6909,nosig
6910,nosig
6911,nosig
6912,nosig
6913,nosig
6914,nosig
6915,nosig
6916,nosig
6917,nosig
6918,nosig
6919,nosig
6920,nosig
6921,nosig
6922,nosig
6923,nosig
6924,nosig
6925,nosig
6926,nosig
6927,nosig
6928,nosig
6929,nosig
6930,nosig
6931,nosig
6932,nosig
6933,nosig
6934,nosig
6935,nosig
6936,nosig
6937,nosig
6938,nosig
6939,nosig
6940,nosig
6941,nosig
6942,nosig
6943,nosig
6944,nosig
6945,nosig
6946,nosig
6947,nosig
6948,nosig
6949,nosig
6950,nosig
6951,nosig
6952,nosig
6953,enriched
6954,enriched
6955,nosig
6956,nosig
6957,nosig
6958,nosig
6959,nosig
6960,enriched
6961,nosig
6962,nosig
6963,nosig
6964,nosig
6965,nosig
6966,nosig
6967,nosig
6968,nosig
6969,nosig
6970,nosig
6971,nosig
6972,nosig
6973,enriched
6974,enriched
6975,nosig
6976,nosig
6977,nosig
6978,nosig
6979,nosig
6980,nosig
6981,nosig
6982,nosig
6983,nosig
6984,nosig
6985,nosig
6986,nosig
6987,nosig
6988,nosig
6989,nosig
6990,nosig
6991,nosig
6992,nosig
6993,nosig
6994,nosig
6995,nosig
6996,nosig
6997,nosig
6998,nosig
6999,nosig
7000,nosig
7001,nosig
7002,nosig
7003,nosig
7004,nosig
7005,nosig
7006,nosig
7007,nosig
7008,nosig
7009,nosig
7010,nosig
7011,nosig
7012,nosig
7013,nosig
7014,nosig
7015,nosig
7016,nosig
7017,nosig
7018,nosig
7019,nosig
7020,nosig
7021,nosig
7022,nosig
7023,nosig
7024,nosig
7025,nosig
7026,nosig
7027,nosig
7028,nosig
7029,nosig
7030,nosig
7031,nosig
7032,nosig
7033,nosig
7034,nosig
7035,nosig
7036,nosig
7037,nosig
7038,nosig
7039,nosig
7040,nosig
7041,nosig
7042,nosig
7043,nosig
7044,nosig
7045,nosig
7046,nosig
7047,nosig
7048,nosig
7049,nosig
7050,nosig
7051,nosig
7052,nosig
7053,nosig
7054,nosig
7055,nosig
7056,nosig
7057,nosig
7058,nosig
7059,nosig
7060,nosig
7061,nosig
7062,nosig
7063,nosig
7064,nosig
7065,nosig
7066,nosig
7067,nosig
7068,nosig
7069,nosig
7070,nosig
7071,nosig
7072,nosig
7073,nosig
7074,nosig
7075,nosig
7076,nosig
7077,nosig
7078,nosig
7079,nosig
7080,nosig
7081,nosig
7082,nosig
7083,nosig
7084,nosig
7085,nosig
7086,nosig
7087,nosig
7088,nosig
7089,nosig
7090,nosig
7091,nosig
7092,nosig
7093,nosig
7094,nosig
7095,nosig
7096,nosig
7097,nosig
7098,nosig
7099,nosig
7100,nosig
7101,nosig
7102,nosig
7103,nosig
7104,nosig
7105,nosig
7106,nosig
7107,nosig
7108,nosig
7109,nosig
7110,nosig
7111,nosig
7112,nosig
7113,nosig
7114,nosig
7115,nosig
7116,nosig
7117,nosig
7118,nosig
7119,nosig
7120,nosig
7121,nosig
7122,nosig
7123,nosig
7124,nosig
7125,nosig
7126,nosig
7127,nosig
7128,nosig
7129,nosig
7130,nosig
7131,nosig
7132,nosig
7133,nosig
7134,nosig
7135,nosig
7136,nosig
7137,nosig
7138,nosig
7139,nosig
7140,nosig
7141,nosig
7142,nosig
7143,nosig
7144,nosig
7145,nosig
7146,nosig
7147,nosig
7148,nosig
7149,nosig
7150,nosig
7151,nosig
7152,nosig
7153,nosig
7154,nosig
7155,nosig
7156,nosig
7157,nosig
7158,enriched
7159,nosig
7160,nosig
7161,nosig
7162,enriched
7163,nosig
7164,nosig
7165,nosig
7166,enriched
7167,nosig
7168,nosig
7169,nosig
7170,nosig
7171,nosig
7172,nosig
7173,nosig
7174,nosig
7175,nosig
7176,nosig
7177,nosig
7178,nosig
7179,nosig
7180,nosig
7181,nosig
7182,nosig
7183,nosig
7184,nosig
7185,nosig
7186,nosig
7187,nosig
7188,nosig
7189,nosig
7190,nosig
7191,nosig
7192,nosig
7193,nosig
7194,nosig
7195,nosig
7196,nosig
7197,nosig
7198,nosig
7199,nosig
7200,nosig
7201,nosig
7202,nosig
7203,nosig
7204,nosig
7205,nosig
7206,nosig
7207,nosig
7208,nosig
7209,nosig
7210,nosig
7211,nosig
7212,nosig
7213,nosig
7214,nosig
7215,nosig
7216,nosig
7217,nosig
7218,nosig
7219,nosig
7220,nosig
7221,nosig
7222,nosig
7223,nosig
7224,nosig
7225,nosig
7226,nosig
7227,nosig
7228,nosig
7229,nosig
7230,nosig
7231,nosig
7232,nosig
7233,nosig
7234,nosig
7235,nosig
7236,nosig
7237,nosig
7238,nosig
7239,nosig
7240,nosig
7241,nosig
7242,nosig
7243,nosig
7244,nosig
7245,nosig
7246,nosig
7247,nosig
7248,nosig
7249,nosig
7250,nosig
7251,nosig
7252,nosig
7253,nosig
7254,nosig
7255,nosig
7256,nosig
7257,nosig
7258,nosig
7259,nosig
7260,nosig
7261,nosig
7262,nosig
7263,nosig
7264,nosig
7265,nosig
7266,nosig
7267,nosig
7268,nosig
7269,nosig
7270,nosig
7271,nosig
7272,nosig
7273,nosig
7274,nosig
7275,nosig
7276,nosig
7277,nosig
7278,nosig
7279,nosig
7280,nosig
7281,nosig
7282,nosig
7283,nosig
7284,nosig
7285,nosig
7286,nosig
7287,nosig
7288,nosig
7289,nosig
7290,nosig
7291,nosig
7292,nosig
7293,nosig
7294,nosig
7295,nosig
7296,nosig
7297,nosig
7298,nosig
7299,nosig
7300,nosig
7301,nosig
7302,nosig
7303,nosig
7304,nosig
7305,nosig
7306,nosig
7307,nosig
7308,nosig
7309,nosig
7310,nosig
7311,nosig
7312,nosig
7313,nosig
7314,nosig
7315,nosig
7316,nosig
7317,nosig
7318,nosig
7319,nosig
7320,nosig
7321,nosig
7322,nosig
7323,nosig
7324,nosig
7325,nosig
7326,nosig
7327,nosig
7328,nosig
7329,nosig
7330,nosig
7331,nosig
7332,nosig
7333,nosig
7334,nosig
7335,nosig
7336,nosig
7337,nosig
7338,nosig
7339,nosig
7340,nosig
7341,nosig
7342,nosig
7343,nosig
7344,nosig
7345,nosig
7346,nosig
7347,nosig
7348,nosig
7349,nosig
7350,nosig
7351,nosig
7352,nosig
7353,nosig
7354,nosig
7355,nosig
7356,nosig
7357,nosig
7358,nosig
7359,nosig
7360,nosig
7361,nosig
7362,nosig
7363,nosig
7364,nosig
7365,nosig
7366,nosig
7367,nosig
7368,nosig
7369,nosig
7370,nosig
7371,nosig
7372,nosig
7373,nosig
7374,nosig
7375,nosig
7376,nosig
7377,nosig
7378,nosig
7379,nosig
7380,nosig
7381,nosig
7382,nosig
7383,nosig
7384,nosig
7385,nosig
7386,nosig
7387,nosig
7388,nosig
7389,nosig
7390,nosig
7391,nosig
7392,nosig
7393,nosig
7394,nosig
7395,nosig
7396,nosig
7397,nosig
7398,nosig
7399,nosig
7400,nosig
7401,nosig
7402,nosig
7403,nosig
7404,nosig
7405,nosig
7406,nosig
7407,nosig
7408,nosig
7409,nosig
7410,nosig
7411,nosig
7412,nosig
7413,nosig
7414,nosig
7415,nosig
7416,nosig
7417,nosig
7418,nosig
7419,nosig
7420,nosig
7421,nosig
7422,nosig
7423,nosig
7424,nosig
7425,nosig
7426,nosig
7427,nosig
7428,nosig
7429,nosig
7430,nosig
7431,nosig
7432,nosig
7433,nosig
7434,nosig
7435,nosig
7436,nosig
7437,nosig
7438,nosig
7439,nosig
7440,nosig
7441,nosig
7442,nosig
7443,nosig
7444,nosig
7445,nosig
7446,nosig
7447,nosig
7448,nosig
7449,nosig
7450,nosig
7451,nosig
7452,nosig
7453,nosig
7454,nosig
7455,nosig
7456,nosig
7457,nosig
7458,nosig
7459,nosig
7460,nosig
7461,nosig
7462,nosig
7463,nosig
7464,nosig
7465,nosig
7466,nosig
7467,nosig
7468,nosig
7469,nosig
7470,nosig
7471,nosig
7472,nosig
7473,nosig
7474,nosig
7475,nosig
7476,nosig
7477,nosig
7478,nosig
7479,nosig
7480,nosig
7481,nosig
7482,nosig
7483,nosig
7484,nosig
7485,nosig
7486,nosig
7487,nosig
7488,nosig
7489,nosig
7490,nosig
7491,nosig
7492,nosig
7493,nosig
7494,nosig
7495,nosig
7496,nosig
7497,nosig
7498,nosig
7499,nosig
7500,nosig
7501,nosig
7502,nosig
7503,nosig
7504,nosig
7505,nosig
7506,nosig
7507,nosig
7508,nosig
7509,nosig
7510,nosig
7511,nosig
7512,nosig
7513,nosig
7514,nosig
7515,nosig
7516,nosig
7517,nosig
7518,nosig
7519,nosig
7520,nosig
7521,nosig
7522,nosig
7523,nosig
7524,nosig
7525,nosig
7526,nosig
7527,nosig
7528,nosig
7529,nosig
7530,nosig
7531,nosig
7532,nosig
7533,nosig
7534,nosig
7535,nosig
7536,nosig
7537,nosig
7538,nosig
7539,nosig
7540,nosig
7541,nosig
7542,nosig
7543,nosig
7544,nosig
7545,nosig
7546,nosig
7547,nosig
7548,nosig
7549,nosig
7550,nosig
7551,nosig
7552,nosig
7553,nosig
7554,nosig
7555,nosig
7556,nosig
7557,nosig
7558,nosig
7559,nosig
7560,nosig
7561,nosig
7562,nosig
7563,nosig
7564,nosig
7565,nosig
7566,nosig
7567,nosig
7568,nosig
7569,nosig
7570,nosig
7571,nosig
7572,nosig
7573,nosig
7574,nosig
7575,nosig
7576,nosig
7577,nosig
7578,nosig
7579,nosig
7580,nosig
7581,nosig
7582,nosig
7583,nosig
7584,nosig
7585,nosig
7586,nosig
7587,nosig
7588,nosig
7589,nosig
7590,nosig
7591,nosig
7592,nosig
7593,nosig
7594,nosig
7595,nosig
7596,nosig
7597,nosig
7598,nosig
7599,nosig
7600,nosig
7601,nosig
7602,nosig
7603,enriched
7604,nosig
7605,nosig
7606,nosig
7607,nosig
7608,nosig
7609,nosig
7610,nosig
7611,nosig
7612,nosig
7613,nosig
7614,nosig
7615,nosig
7616,nosig
7617,nosig
7618,nosig
7619,nosig
7620,nosig
7621,nosig
7622,nosig
7623,nosig
7624,nosig
7625,nosig
7626,enriched
7627,enriched
7628,nosig
7629,nosig
7630,nosig
7631,nosig
7632,nosig
7633,nosig
7634,nosig
7635,nosig
7636,nosig
7637,nosig
7638,nosig
7639,nosig
7640,nosig
7641,nosig
7642,nosig
7643,nosig
7644,nosig
7645,nosig
7646,nosig
7647,nosig
7648,nosig
7649,nosig
7650,nosig
7651,nosig
7652,nosig
7653,nosig
7654,nosig
7655,nosig
7656,nosig
7657,nosig
7658,nosig
7659,nosig
7660,nosig
7661,nosig
7662,nosig
7663,nosig
7664,nosig
7665,nosig
7666,nosig
7667,nosig
7668,nosig
7669,nosig
7670,nosig
7671,nosig
7672,nosig
7673,nosig
7674,nosig
7675,nosig
7676,nosig
7677,nosig
7678,nosig
7679,nosig
7680,nosig
7681,nosig
7682,nosig
7683,nosig
7684,nosig
7685,nosig
7686,nosig
7687,nosig
7688,nosig
7689,nosig
7690,nosig
7691,nosig
7692,nosig
7693,nosig
7694,nosig
7695,nosig
7696,nosig
7697,nosig
7698,nosig
7699,nosig
7700,nosig
7701,nosig
7702,nosig
7703,nosig
7704,nosig
7705,nosig
7706,nosig
7707,nosig
7708,nosig
7709,nosig
7710,nosig
7711,nosig
7712,nosig
7713,nosig
7714,nosig
7715,nosig
7716,nosig
7717,nosig
7718,nosig
7719,nosig
7720,nosig
7721,nosig
7722,nosig
7723,nosig
7724,nosig
7725,nosig
7726,nosig
7727,nosig
7728,nosig
7729,nosig
7730,nosig
7731,nosig
7732,nosig
7733,nosig
7734,nosig
7735,nosig
7736,nosig
7737,nosig
7738,nosig
7739,nosig
7740,nosig
7741,nosig
7742,nosig
7743,nosig
7744,nosig
7745,nosig
7746,nosig
7747,nosig
7748,nosig
7749,nosig
7750,nosig
7751,nosig
7752,nosig
7753,nosig
7754,nosig
7755,nosig
7756,nosig
7757,nosig
7758,nosig
7759,nosig
7760,nosig
7761,nosig
7762,nosig
7763,nosig
7764,nosig
7765,nosig
7766,nosig
7767,nosig
7768,nosig
7769,nosig
7770,nosig
7771,nosig
7772,nosig
7773,nosig
7774,nosig
7775,nosig
7776,nosig
7777,nosig
7778,nosig
7779,nosig
7780,nosig
7781,nosig
7782,nosig
7783,nosig
7784,nosig
7785,nosig
7786,nosig
7787,nosig
7788,nosig
7789,nosig
7790,nosig
7791,nosig
7792,nosig
7793,nosig
7794,nosig
7795,nosig
7796,nosig
7797,nosig
7798,nosig
7799,nosig
7800,nosig
7801,nosig
7802,nosig
7803,nosig
7804,nosig
7805,nosig
7806,nosig
7807,nosig
7808,nosig
7809,nosig
7810,nosig
7811,nosig
7812,nosig
7813,nosig
7814,nosig
7815,nosig
7816,nosig
7817,nosig
7818,nosig
7819,nosig
7820,nosig
7821,nosig
7822,nosig
7823,nosig
7824,nosig
7825,nosig
7826,nosig
7827,nosig
7828,nosig
7829,nosig
7830,nosig
7831,nosig
7832,nosig
7833,nosig
7834,nosig
7835,nosig
7836,nosig
7837,nosig
7838,nosig
7839,nosig
7840,nosig
7841,nosig
7842,nosig
7843,nosig
7844,nosig
7845,nosig
7846,nosig
7847,nosig
7848,nosig
7849,nosig
7850,nosig
7851,nosig
7852,nosig
7853,nosig
7854,nosig
7855,nosig
7856,nosig
7857,nosig
7858,nosig
7859,nosig
7860,nosig
7861,nosig
7862,nosig
7863,nosig
7864,nosig
7865,nosig
7866,nosig
7867,nosig
7868,nosig
7869,nosig
7870,nosig
7871,nosig
7872,nosig
7873,nosig
7874,nosig
7875,nosig
7876,nosig
7877,nosig
7878,nosig
7879,nosig
7880,nosig
7881,nosig
7882,nosig
7883,nosig
7884,nosig
7885,nosig
7886,nosig
7887,nosig
7888,nosig
7889,nosig
7890,nosig
7891,nosig
7892,nosig
7893,nosig
7894,nosig
7895,nosig
7896,nosig
7897,nosig
7898,nosig
7899,nosig
7900,nosig
7901,nosig
7902,nosig
7903,nosig
7904,nosig
7905,nosig
7906,nosig
7907,nosig
7908,nosig
7909,nosig
7910,nosig
7911,nosig
7912,nosig
7913,nosig
7914,nosig
7915,nosig
7916,nosig
7917,nosig
7918,nosig
7919,nosig
7920,nosig
7921,nosig
7922,nosig
7923,nosig
7924,nosig
7925,nosig
7926,nosig
7927,nosig
7928,nosig
7929,nosig
7930,nosig
7931,nosig
7932,nosig
7933,nosig
7934,nosig
7935,nosig
7936,nosig
7937,nosig
7938,nosig
7939,nosig
7940,nosig
7941,nosig
7942,nosig
7943,nosig
7944,nosig
7945,nosig
7946,nosig
7947,nosig
7948,nosig
7949,nosig
7950,nosig
7951,nosig
7952,nosig
7953,nosig
7954,nosig
7955,nosig
7956,nosig
7957,nosig
7958,nosig
7959,nosig
7960,nosig
7961,nosig
7962,nosig
7963,nosig
7964,nosig
7965,nosig
7966,nosig
7967,nosig
7968,nosig
7969,nosig
7970,nosig
7971,nosig
7972,nosig
7973,nosig
7974,nosig
7975,nosig
7976,nosig
7977,nosig
7978,nosig
7979,nosig
7980,nosig
7981,nosig
7982,nosig
7983,nosig
7984,nosig
7985,nosig
7986,nosig
7987,nosig
7988,nosig
7989,nosig
7990,nosig
7991,nosig
7992,nosig
7993,nosig
7994,nosig
7995,nosig
7996,nosig
7997,nosig
7998,nosig
7999,nosig
8000,nosig
8001,nosig
8002,nosig
8003,nosig
8004,nosig
8005,nosig
8006,nosig
8007,nosig
8008,nosig
8009,nosig
8010,nosig
8011,nosig
8012,nosig
8013,nosig
8014,nosig
8015,nosig
8016,nosig
8017,nosig
8018,nosig
8019,nosig
8020,nosig
8021,nosig
8022,nosig
8023,nosig
8024,nosig
8025,nosig
8026,nosig
8027,nosig
8028,nosig
8029,nosig
8030,nosig
8031,nosig
8032,nosig
8033,nosig
8034,nosig
8035,nosig
8036,nosig
8037,nosig
8038,nosig
8039,nosig
8040,nosig
8041,nosig
8042,nosig
8043,nosig
8044,nosig
8045,nosig
8046,nosig
8047,nosig
8048,nosig
8049,nosig
8050,nosig
8051,nosig
8052,nosig
8053,nosig
8054,nosig
8055,nosig
8056,nosig
8057,nosig
8058,nosig
8059,nosig
8060,nosig
8061,nosig
8062,nosig
8063,nosig
8064,nosig
8065,nosig
8066,nosig
8067,nosig
8068,nosig
8069,nosig
8070,nosig
8071,nosig
8072,nosig
8073,enriched
8074,nosig
8075,nosig
8076,nosig
8077,nosig
8078,nosig
8079,nosig
8080,nosig
8081,nosig
8082,nosig
8083,nosig
8084,nosig
8085,nosig
8086,nosig
8087,nosig
8088,nosig
8089,nosig
8090,nosig
8091,nosig
8092,nosig
8093,nosig
8094,nosig
8095,nosig
8096,nosig
8097,nosig
8098,nosig
8099,nosig
8100,nosig
8101,nosig
8102,nosig
8103,nosig
8104,nosig
8105,nosig
8106,nosig
8107,nosig
8108,nosig
8109,nosig
8110,nosig
8111,nosig
8112,nosig
8113,nosig
8114,nosig
8115,nosig
8116,nosig
8117,nosig
8118,nosig
8119,nosig
8120,nosig
8121,nosig
8122,nosig
8123,nosig
8124,nosig
8125,nosig
8126,nosig
8127,nosig
8128,nosig
8129,nosig
8130,nosig
8131,nosig
8132,nosig
8133,nosig
8134,nosig
8135,nosig
8136,nosig
8137,nosig
8138,nosig
