#OTUID	SY01_1	SY01_2	SY01_3	SY02_1	SY02_2	SY02_3	SY03_1	SY03_2	SY03_3	SY04_1	SY04_2	SY04_3	SY05_1	SY05_2	SY05_3	SY06_1	SY06_2	SY06_3	SY07_1	SY07_2	SY07_3	SY08_1	SY08_2	SY08_3	SY09_1	SY09_2	SY09_3	SY10_1	SY10_2	SY10_3	SY11_1	SY11_2	SY11_3	SY12_2	SY12_3
OTU_816	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
OTU_2537	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	1	1	0	0	0	1	5	0	1	10	67	8	0	0	0	0	0
OTU_5391	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	11	0	0	3	12	4	4	0	1	2	7	3	1	0	0	0	0	0	0	0
OTU_4327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
OTU_11837	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	12	0	0	13	3	0	0	0	0	35	0	2	0	0	0	0	0	0	0	0
OTU_3544	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	3	3	0	0	66	0	0	113	0	0	27	0	0	2	0	1	2
OTU_7790	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	3	0	0	5	26	2	0	5	0	9	11	4	0	0	0	0	0	0	0	0
OTU_8850	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	0	5	0	0	1	29	5	0	0	0	0	0
OTU_6100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	20	2	0	0	0	0	0
OTU_4245	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	7	0	0	16	8	7	6	1	1	34	8	13	0	9	1	3	0	0	1	0
OTU_9597	0	0	0	0	0	0	0	0	0	0	0	0	8	5	5	2	0	0	0	1	5	2	0	0	0	4	2	0	0	0	0	0	0	0	0
OTU_8681	0	0	0	0	0	0	0	0	0	0	0	0	2	11	8	1	0	0	0	0	0	4	0	0	4	0	4	0	0	0	0	0	0	0	0
OTU_7063	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	13	0	0	9	1	0	3	0	0	41	7	6	0	0	0	0	0	0	0	0
OTU_8641	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	0	0	3	0	0	0	30	1	7	8	0	0	2	0	0	0	0	0	0
OTU_10960	0	0	0	0	0	0	0	0	0	0	0	0	10	65	1	0	0	0	0	1	3	5	1	29	3	0	2	0	0	0	0	0	0	0	0
OTU_12103	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	5	0	0	0	0	4	0	0	12	11	0	0	0	1	0
OTU_7589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_10575	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	1	0	0	1	0	0	6	2	1	6	2	0	0	0	1	0	0	0	0	0
OTU_10964	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	19	1	0	0	0	0	1
OTU_8821	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	7	2	0	0	0	0	4	2	1	0	0	0	0	0	0	0	0
OTU_1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_469	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	1	1	1	0	0	0	0	2	4	0	0	0	0	0	0	0	0
OTU_5348	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	35	1	0	2	0	2	27	11	8	0	0	0	0	0	0	0	0
OTU_5527	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	25	3	0	0	0	0	0
OTU_7879	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	79	0	2	23	0	0	7	0	0	2	0	0	0
OTU_10064	0	0	0	0	0	0	0	0	0	0	0	0	1	0	676	3	0	0	3	0	1	2	0	2	1	0	5	0	0	0	0	0	0	0	0
OTU_11464	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	3	0	0	2	1	0	0	0	0	0
OTU_11827	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	0	0	0	4	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_6696	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	7	11	1	5	1	5	1	0	2	0	0	0	0	0	0	0
OTU_11773	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	4	0	0	0	0	9	0	0	0	1	9	4	0	0	0	0	0	0	0	0
OTU_3398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	14	0	0	14	0	0	1	1	0	2
OTU_9296	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9076	0	0	0	0	0	0	0	0	0	0	0	0	6	3	5	1	0	2	1	17	31	2	0	8	3	3	5	2	0	0	0	0	0	0	0
OTU_3035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	7	9	6	0	0	2	29	2	4	2	1	1	0	0	0	0	0
OTU_2652	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	6	0	0	3	11	7	13	0	1	32	4	15	1	1	6	0	0	0	0	0
OTU_4406	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3579	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3142	0	0	0	0	0	0	0	0	0	0	0	0	0	6	99	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6349	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	4	0	0	0	3	1	8	3	23	7	0	0	0	0	0
OTU_4391	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17	5	9	0	0	0	0	0	0	0	0
OTU_7631	0	0	0	0	0	0	0	0	0	0	0	0	2	13	0	0	0	0	2	33	1	0	0	0	1	9	0	2	0	1	0	0	0	0	0
OTU_3435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9711	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	3	0	3	5	2	9	1	2	0	0	3	17	0	0	0	0	0	0	0	0
OTU_7262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	7	35	45	0	0	4	19	5	7	0	0	0	0	0	0	0	0
OTU_10488	0	0	0	0	0	0	0	0	0	0	0	0	0	7	23	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_9313	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	59	15	0	0	0	0	0
OTU_10490	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	1	2	8	0	3	0	0	7	15	0	0	0	0	0	0	0	0
OTU_11790	0	0	0	0	0	0	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10616	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	5	2	3	0	0	0	12	5	4	0	0	0	0	0	0	0	0
OTU_11814	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
OTU_7367	0	0	0	0	0	0	0	0	0	0	0	0	1	20	0	0	0	0	0	6	0	0	0	0	2	2	17	0	0	0	0	0	0	0	0
OTU_10485	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	1	4	5	0	22	12	7	0	0	0	0	0	0	0	0
OTU_7075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	7	7	1	0	0	0	0	0
OTU_9859	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	4	0	0	2	6	0	0	1	1	0	0	0	0	0
OTU_7775	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	52	0	0	0	2	0
OTU_12149	0	0	0	0	0	0	0	0	0	0	0	0	1	2	23	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2182	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	10	0	0	8	7	16	10	0	1	31	11	12	0	4	5	0	0	0	0	0
OTU_4599	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	1	1	0	0	0	0	25	0	0	15	1	0	112	0	0	0	0	0
OTU_4795	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6199	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	1	0	1	5	6	22	0	3	0	1	7	3	0	5	1	0	0	0	0	0
OTU_10217	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_7360	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_7114	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	16	0	0	2	0	2	6	0	2	0	0	0	0	0	0
OTU_2130	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10332	0	0	0	0	0	0	0	0	0	0	0	0	1	55	0	0	0	0	0	26	3	1	0	2	10	3	22	1	0	0	0	0	0	0	0
OTU_11514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	4	1	6	1	0	0	0	0	0	0	0	0
OTU_8562	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	24	0	0	52	0	1	0	0	0	38	12	8	0	0	0	0	0	0	0	0
OTU_253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2147	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	1	13	0	2	0	2	1	3	1	1	2	0	1	0	0	0	0
OTU_8935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	1	4	1	0	0	3	5	10	0	0	0	0	0	0	0	0
OTU_5824	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	42	0	0	12	0	0	24	0	0	1	0	0	0
OTU_8793	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	5	4	5	0	0	0	0	0	0	0	0
OTU_5458	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	2	9	5	0	0	0	13	0	1	0	1	0	0	0	0	0	0
OTU_1917	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8748	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6039	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	5	1	4	3	4	1	12	6	11	2	5	15	1	0	0	0	0
OTU_4658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	37	0	0	0	0	1
OTU_7160	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9931	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6989	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9828	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
OTU_8055	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
OTU_5733	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	4	4	11	2	3	1	1	6	12	0	0	0	0	0	0	0	0
OTU_2361	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6493	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	7	10	21	0	0	1	12	1	2	0	0	0	0	0	0	0	0
OTU_5008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	23	0	0	0	0	0	0
OTU_12291	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	2	4	5	7	0	0	4	7	15	86	1	1	2	0	0	0	0	0
OTU_10614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	8	5	3	0	6	3	0	0	0	0	0
OTU_9167	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	5	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU_4791	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_9840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	0	0	3	3	0	0	0	0	0	0	0	0	0
OTU_3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	36	0	0	51	0	0	7	0	0	2	0	0	0
OTU_9631	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	14	6	0	7	0	0	0	4	1	0	0	4	0	0	0	0	0	1	0	1
OTU_11780	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6674	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5045	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	24	232	0	9	2	0	2	0	0	0	0	0	0	0	0	0
OTU_6426	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3496	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12216	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	0	0	9	8	8	3	0	0	1	17	2	0	0	0	0	0	0	0	0
OTU_9158	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7716	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	1	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12055	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	3	52	1	0	0	0	4	11	2	4	0	0	0	0	0	0	0
OTU_10455	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_11243	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
OTU_7261	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_3063	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	0	0	78	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12263	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	10	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0
OTU_9959	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_10789	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11994	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	7	1	0	0	7	2	15	0	0	0	0	0	0	0	0
OTU_10255	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	1	0	5	0	0	0	2	5	6	2	3	3	0	0	0	0	0
OTU_7036	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	1	0	1	0	1	5	0	2	26	10	62	2	0	0	0	0	0	0	0
OTU_10829	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
