,Sample,Abundance,aa,Group
1492,OE3,0.0356125356125356,others,OE
1493,OE6,0.0353625178112682,others,OE
1494,OE6,0.0353625178112682,others,OE
1495,OE5,0.0350192605933263,others,OE
1496,OE5,0.0350192605933263,others,OE
1497,OE2,0.0346510787031457,others,OE
1498,OE2,0.0346510787031457,others,OE
1499,OE1,0.0344257072684486,others,OE
1500,OE1,0.0344257072684486,others,OE
1501,OE4,0.0344039018072167,others,OE
1502,OE3,0.0341687841687842,others,OE
1503,OE1,0.0339118907420538,others,OE
1504,OE2,0.0336466996103009,others,OE
1505,OE6,0.033282369704723,others,OE
1506,OE6,0.033282369704723,others,OE
1507,OE3,0.0332062832062832,others,OE
1508,OE6,0.0327623326780867,others,OE
1509,OE6,0.0327623326780867,others,OE
1510,OE2,0.0326423205174561,others,OE
1511,OE5,0.0325178848366602,others,OE
1512,OE6,0.0322422956514504,others,OE
1513,OE6,0.0322422956514504,others,OE
1514,OE5,0.0320176096853269,others,OE
1515,OE5,0.0315173345339937,others,OE
1516,OE6,0.0296421105182689,others,OE
1517,OE6,0.0296421105182689,others,OE
1518,OE6,0.0296421105182689,others,OE
1519,OE6,0.0296421105182689,others,OE
1520,OE2,0.0296291832389217,others,OE
1521,OE5,0.0295162339286608,others,OE
1522,OE3,0.0293562793562794,others,OE
1523,OE4,0.029344504482626,others,OE
1524,OE2,0.0286248041460769,others,OE
1525,OE6,0.0286020364649963,others,OE
1526,OE5,0.0285156836259943,others,OE
1527,OE4,0.0283326250177079,others,OE
1528,OE1,0.0282599089517115,others,OE
1529,OE2,0.0281226145996545,others,OE
1530,OE3,0.0279125279125279,others,OE
1531,OE3,0.0279125279125279,others,OE
1532,OE4,0.0278266852852488,others,OE
1533,OE4,0.0278266852852488,others,OE
1534,OE1,0.0277460924253168,others,OE
1535,OE6,0.0275619624117237,others,OE
1536,OE3,0.0274312774312774,others,OE
1537,OE3,0.0274312774312774,others,OE
1538,OE3,0.0274312774312774,others,OE
1539,OE3,0.0274312774312774,others,OE
1540,OE4,0.0273207455527898,others,OE
1541,OE4,0.0273207455527898,others,OE
1542,OE1,0.027232275898922,others,OE
1543,OE1,0.027232275898922,others,OE
1544,OE2,0.0271182355068097,others,OE
1545,OE2,0.0271182355068097,others,OE
1546,OE2,0.0271182355068097,others,OE
1547,OE5,0.0270148581719946,others,OE
1548,OE1,0.0267184593725273,others,OE
1549,OE2,0.0266160459603873,others,OE
1550,OE5,0.0265145830206614,others,OE
1551,OE5,0.0265145830206614,others,OE
1552,OE3,0.0264687764687765,others,OE
1553,OE4,0.0263088660878716,others,OE
1554,OE4,0.0263088660878716,others,OE
1555,OE2,0.0261138564139649,others,OE
1556,OE5,0.0260143078693281,others,OE
1557,OE1,0.0256908263197377,others,OE
1558,OE1,0.0256908263197377,others,OE
1559,OE2,0.0256116668675425,others,OE
1560,OE1,0.025177009793343,others,OE
1561,OE2,0.0251094773211201,others,OE
1562,OE5,0.0250137575666617,others,OE
1563,OE4,0.0247910468904944,others,OE
1564,OE2,0.0246072877746977,others,OE
1565,OE3,0.0245437745437745,others,OE
1566,OE6,0.0244417402519059,others,OE
1567,OE3,0.0240625240625241,others,OE
1568,OE5,0.0240132072639952,others,OE
1569,OE6,0.0239217032252696,others,OE
1570,OE6,0.0239217032252696,others,OE
1571,OE6,0.0239217032252696,others,OE
1572,OE1,0.0236355602141587,others,OE
1573,OE5,0.023512932112662,others,OE
1574,OE5,0.023512932112662,others,OE
1575,OE4,0.0232732276931172,others,OE
1576,OE1,0.023121743687764,others,OE
1577,OE3,0.0231000231000231,others,OE
1578,OE6,0.022881629171997,others,OE
1579,OE4,0.0227672879606581,others,OE
1580,OE2,0.0225985295890081,others,OE
1581,OE6,0.0223615921453608,others,OE
1582,OE4,0.0222613482281991,others,OE
1583,OE3,0.0221375221375221,others,OE
1584,OE2,0.0220963400425857,others,OE
1585,OE2,0.0220963400425857,others,OE
1586,OE2,0.0220963400425857,others,OE
1587,OE2,0.0220963400425857,others,OE
1588,OE1,0.0220941106349745,others,OE
1589,OE1,0.0220941106349745,others,OE
1590,OE1,0.0220941106349745,others,OE
1591,OE5,0.0220121066586623,others,OE
1592,OE4,0.02175540849574,others,OE
1593,OE4,0.02175540849574,others,OE
1594,OE2,0.0215941504961633,others,OE
1595,OE2,0.0215941504961633,others,OE
1596,OE1,0.0215802941085797,others,OE
1597,OE4,0.0212494687632809,others,OE
1598,OE3,0.0211750211750212,others,OE
1599,OE3,0.0211750211750212,others,OE
1600,OE3,0.0211750211750212,others,OE
1601,OE1,0.021066477582185,others,OE
1602,OE5,0.0210115563559958,others,OE
1603,OE5,0.0210115563559958,others,OE
1604,OE5,0.0210115563559958,others,OE
1605,OE4,0.0207435290308218,others,OE
1606,OE3,0.0206937706937707,others,OE
1607,OE3,0.0206937706937707,others,OE
1608,OE3,0.0206937706937707,others,OE
1609,OE2,0.0205897714033185,others,OE
1610,OE1,0.0205526610557902,others,OE
1611,OE1,0.0205526610557902,others,OE
1612,OE4,0.0202375892983628,others,OE
1613,OE4,0.0202375892983628,others,OE
1614,OE4,0.0202375892983628,others,OE
1615,OE1,0.0200388445293954,others,OE
1616,OE5,0.0200110060533293,others,OE
1617,OE5,0.0200110060533293,others,OE
1618,OE5,0.0200110060533293,others,OE
1619,OE6,0.0197614070121793,others,OE
1620,OE4,0.0197316495659037,others,OE
1621,OE4,0.0197316495659037,others,OE
1622,OE2,0.0195853923104737,others,OE
1623,OE2,0.0195853923104737,others,OE
1624,OE5,0.0195107309019961,others,OE
1625,OE5,0.0195107309019961,others,OE
1626,OE5,0.0195107309019961,others,OE
1627,OE3,0.0192500192500193,others,OE
1628,OE3,0.0192500192500193,others,OE
1629,OE3,0.0192500192500193,others,OE
1630,OE3,0.0192500192500193,others,OE
1631,OE6,0.019241369985543,others,OE
1632,OE6,0.019241369985543,others,OE
1633,OE4,0.0192257098334446,others,OE
1634,OE4,0.0192257098334446,others,OE
1635,OE1,0.0190112114766059,others,OE
1636,OE1,0.0190112114766059,others,OE
1637,OE1,0.0190112114766059,others,OE
1638,OE5,0.0190104557506629,others,OE
1639,OE3,0.0187687687687688,others,OE
1640,OE6,0.0187213329589067,others,OE
1641,OE4,0.0187197701009856,others,OE
1642,OE2,0.0185810132176289,others,OE
1643,OE2,0.0185810132176289,others,OE
1644,OE5,0.0185101805993296,others,OE
1645,OE1,0.0184973949502112,others,OE
1646,OE1,0.0184973949502112,others,OE
1647,OE3,0.0182875182875183,others,OE
1648,OE4,0.0182138303685265,others,OE
1649,OE2,0.0180788236712065,others,OE
1650,OE5,0.0180099054479964,others,OE
1651,OE3,0.0178062678062678,others,OE
1652,OE4,0.0177078906360674,others,OE
1653,OE6,0.0176812589056341,others,OE
1654,OE2,0.0175766341247841,others,OE
1655,OE5,0.0175096302966632,others,OE
1656,OE5,0.0175096302966632,others,OE
1657,OE5,0.0175096302966632,others,OE
1658,OE1,0.0174697618974217,others,OE
1659,OE4,0.0172019509036084,others,OE
1660,OE6,0.0171612218789978,others,OE
1661,OE6,0.0171612218789978,others,OE
1662,OE2,0.0170744445783617,others,OE
1663,OE2,0.0170744445783617,others,OE
1664,OE5,0.0170093551453299,others,OE
1665,OE1,0.0169559453710269,others,OE
1666,OE3,0.0168437668437668,others,OE
1667,OE3,0.0168437668437668,others,OE
1668,OE5,0.0165090799939967,others,OE
1669,OE5,0.0165090799939967,others,OE
1670,OE3,0.0163625163625164,others,OE
1671,OE3,0.0158812658812659,others,OE
1672,OE3,0.0158812658812659,others,OE
1673,OE3,0.0158812658812659,others,OE
1674,OE4,0.0156841317062312,others,OE
1675,OE4,0.0156841317062312,others,OE
1676,OE6,0.0156011107990889,others,OE
1677,OE3,0.0154000154000154,others,OE
1678,OE3,0.0154000154000154,others,OE
1679,OE6,0.0150810737724526,others,OE
1680,OE6,0.0150810737724526,others,OE
1681,OE2,0.015065686392672,others,OE
1682,OE2,0.015065686392672,others,OE
1683,OE1,0.0149006792654479,others,OE
1684,OE1,0.0149006792654479,others,OE
1685,OE5,0.0145079793886638,others,OE
1686,OE5,0.0145079793886638,others,OE
1687,OE4,0.0141663125088539,others,OE
1688,OE4,0.0141663125088539,others,OE
1689,OE4,0.0141663125088539,others,OE
1690,OE2,0.0140613072998272,others,OE
1691,OE6,0.01404099971918,others,OE
1692,OE3,0.013956263956264,others,OE
1693,OE3,0.013956263956264,others,OE
1694,OE1,0.0138730462126584,others,OE
1695,OE4,0.0136603727763949,others,OE
1696,OE4,0.0136603727763949,others,OE
1697,OE4,0.0136603727763949,others,OE
1698,OE2,0.0135591177534048,others,OE
1699,OE2,0.0135591177534048,others,OE
1700,OE6,0.0135209626925437,others,OE
1701,OE6,0.0135209626925437,others,OE
1702,OE6,0.0135209626925437,others,OE
1703,OE3,0.0134750134750135,others,OE
1704,OE1,0.0133592296862636,others,OE
1705,OE1,0.0133592296862636,others,OE
1706,OE1,0.0133592296862636,others,OE
1707,OE1,0.0133592296862636,others,OE
1708,OE1,0.0133592296862636,others,OE
1709,OE4,0.0131544330439358,others,OE
1710,OE2,0.0130569282069824,others,OE
1711,OE5,0.0130071539346641,others,OE
1712,OE6,0.0130009256659074,others,OE
1713,OE6,0.0130009256659074,others,OE
1714,OE3,0.012993762993763,others,OE
1715,OE1,0.0128454131598689,others,OE
1716,OE2,0.01255473866056,others,OE
1717,OE2,0.01255473866056,others,OE
1718,OE3,0.0125125125125125,others,OE
1719,OE3,0.0125125125125125,others,OE
1720,OE3,0.0125125125125125,others,OE
1721,OE1,0.0123315966334741,others,OE
1722,OE4,0.0121425535790177,others,OE
1723,OE4,0.0121425535790177,others,OE
1724,OE3,0.012031262031262,others,OE
1725,OE3,0.012031262031262,others,OE
1726,OE3,0.012031262031262,others,OE
1727,OE3,0.012031262031262,others,OE
1728,OE5,0.0120066036319976,others,OE
1729,OE6,0.0119608516126348,others,OE
1730,OE6,0.0119608516126348,others,OE
1731,OE6,0.0119608516126348,others,OE
1732,OE1,0.0118177801070794,others,OE
1733,OE2,0.0115503595677152,others,OE
1734,OE2,0.0115503595677152,others,OE
1735,OE2,0.0115503595677152,others,OE
1736,OE2,0.0115503595677152,others,OE
1737,OE2,0.0115503595677152,others,OE
1738,OE2,0.0115503595677152,others,OE
1739,OE3,0.0115500115500115,others,OE
1740,OE5,0.0115063284806644,others,OE
1741,OE6,0.0114408145859985,others,OE
1742,OE6,0.0114408145859985,others,OE
1743,OE6,0.0114408145859985,others,OE
1744,OE6,0.0114408145859985,others,OE
1745,OE1,0.0113039635806846,others,OE
1746,OE4,0.0111306741140995,others,OE
1747,OE4,0.0111306741140995,others,OE
1748,OE3,0.0110687610687611,others,OE
1749,OE3,0.0110687610687611,others,OE
1750,OE3,0.0110687610687611,others,OE
1751,OE2,0.0110481700212928,others,OE
1752,OE5,0.0110060533293311,others,OE
1753,OE5,0.0110060533293311,others,OE
1754,OE6,0.0109207775593622,others,OE
1755,OE6,0.0109207775593622,others,OE
1756,OE1,0.0107901470542899,others,OE
1757,OE1,0.0107901470542899,others,OE
1758,OE3,0.0105875105875106,others,OE
1759,OE3,0.0105875105875106,others,OE
1760,OE3,0.0105875105875106,others,OE
1761,OE2,0.0105459804748704,others,OE
1762,OE2,0.0105459804748704,others,OE
1763,OE5,0.0105057781779979,others,OE
1764,OE6,0.0104007405327259,others,OE
1765,OE1,0.0102763305278951,others,OE
1766,OE1,0.0102763305278951,others,OE
1767,OE1,0.0102763305278951,others,OE
1768,OE4,0.0101187946491814,others,OE
1769,OE4,0.0101187946491814,others,OE
1770,OE4,0.0101187946491814,others,OE
1771,OE3,0.0101062601062601,others,OE
1772,OE3,0.0101062601062601,others,OE
1773,OE2,0.010043790928448,others,OE
1774,OE2,0.010043790928448,others,OE
1775,OE2,0.010043790928448,others,OE
1776,OE2,0.010043790928448,others,OE
1777,OE5,0.0100055030266647,others,OE
1778,OE5,0.0100055030266647,others,OE
1779,OE5,0.0100055030266647,others,OE
1780,OE5,0.0100055030266647,others,OE
1781,OE6,0.00988070350608963,others,OE
1782,OE6,0.00988070350608963,others,OE
1783,OE6,0.00988070350608963,others,OE
1784,OE6,0.00988070350608963,others,OE
1785,OE1,0.00976251400150034,others,OE
1786,OE4,0.00961285491672232,others,OE
1787,OE5,0.00950522787533143,others,OE
1788,OE5,0.00950522787533143,others,OE
1789,OE6,0.00936066647945334,others,OE
1790,OE1,0.00924869747510559,others,OE
1791,OE1,0.00924869747510559,others,OE
1792,OE1,0.00924869747510559,others,OE
1793,OE3,0.00914375914375914,others,OE
1794,OE4,0.00910691518426325,others,OE
1795,OE4,0.00910691518426325,others,OE
1796,OE4,0.00910691518426325,others,OE
1797,OE4,0.00910691518426325,others,OE
1798,OE4,0.00910691518426325,others,OE
1799,OE2,0.00903941183560323,others,OE
1800,OE2,0.00903941183560323,others,OE
1801,OE5,0.0090049527239982,others,OE
1802,OE5,0.0090049527239982,others,OE
1803,OE5,0.0090049527239982,others,OE
1804,OE6,0.00884062945281704,others,OE
1805,OE6,0.00884062945281704,others,OE
1806,OE6,0.00884062945281704,others,OE
1807,OE1,0.00873488094871083,others,OE
1808,OE1,0.00873488094871083,others,OE
1809,OE1,0.00873488094871083,others,OE
1810,OE1,0.00873488094871083,others,OE
1811,OE3,0.00866250866250866,others,OE
1812,OE3,0.00866250866250866,others,OE
1813,OE2,0.00853722228918083,others,OE
1814,OE2,0.00853722228918083,others,OE
1815,OE2,0.00853722228918083,others,OE
1816,OE2,0.00853722228918083,others,OE
1817,OE5,0.00850467757266497,others,OE
1818,OE5,0.00850467757266497,others,OE
1819,OE5,0.00850467757266497,others,OE
1820,OE6,0.00832059242618075,others,OE
1821,OE1,0.00822106442231608,others,OE
1822,OE1,0.00822106442231608,others,OE
1823,OE3,0.00818125818125818,others,OE
1824,OE3,0.00818125818125818,others,OE
1825,OE3,0.00818125818125818,others,OE
1826,OE4,0.00809503571934511,others,OE
1827,OE4,0.00809503571934511,others,OE
1828,OE4,0.00809503571934511,others,OE
1829,OE2,0.00803503274275843,others,OE
1830,OE5,0.00800440242133173,others,OE
1831,OE5,0.00800440242133173,others,OE
1832,OE6,0.00780055539954445,others,OE
1833,OE6,0.00780055539954445,others,OE
1834,OE1,0.00770724789592132,others,OE
1835,OE1,0.00770724789592132,others,OE
1836,OE3,0.0077000077000077,others,OE
1837,OE3,0.0077000077000077,others,OE
1838,OE3,0.0077000077000077,others,OE
1839,OE4,0.00758909598688604,others,OE
1840,OE4,0.00758909598688604,others,OE
1841,OE4,0.00758909598688604,others,OE
1842,OE4,0.00758909598688604,others,OE
1843,OE4,0.00758909598688604,others,OE
1844,OE2,0.00753284319633603,others,OE
1845,OE5,0.0075041272699985,others,OE
1846,OE5,0.0075041272699985,others,OE
1847,OE6,0.00728051837290815,others,OE
1848,OE6,0.00728051837290815,others,OE
1849,OE6,0.00728051837290815,others,OE
1850,OE3,0.00721875721875722,others,OE
1851,OE1,0.00719343136952657,others,OE
1852,OE4,0.00708315625442697,others,OE
1853,OE4,0.00708315625442697,others,OE
1854,OE4,0.00708315625442697,others,OE
1855,OE2,0.00703065364991362,others,OE
1856,OE2,0.00703065364991362,others,OE
1857,OE2,0.00703065364991362,others,OE
1858,OE2,0.00703065364991362,others,OE
1859,OE5,0.00700385211866527,others,OE
1860,OE5,0.00700385211866527,others,OE
1861,OE5,0.00700385211866527,others,OE
1862,OE6,0.00676048134627185,others,OE
1863,OE6,0.00676048134627185,others,OE
1864,OE6,0.00676048134627185,others,OE
1865,OE6,0.00676048134627185,others,OE
1866,OE6,0.00676048134627185,others,OE
1867,OE3,0.00673750673750674,others,OE
1868,OE3,0.00673750673750674,others,OE
1869,OE3,0.00673750673750674,others,OE
1870,OE3,0.00673750673750674,others,OE
1871,OE1,0.00667961484313181,others,OE
1872,OE1,0.00667961484313181,others,OE
1873,OE1,0.00667961484313181,others,OE
1874,OE2,0.00652846410349122,others,OE
1875,OE2,0.00652846410349122,others,OE
1876,OE2,0.00652846410349122,others,OE
1877,OE5,0.00650357696733203,others,OE
1878,OE5,0.00650357696733203,others,OE
1879,OE5,0.00650357696733203,others,OE
1880,OE5,0.00650357696733203,others,OE
1881,OE5,0.00650357696733203,others,OE
1882,OE3,0.00625625625625626,others,OE
1883,OE3,0.00625625625625626,others,OE
1884,OE3,0.00625625625625626,others,OE
1885,OE6,0.00624044431963556,others,OE
1886,OE6,0.00624044431963556,others,OE
1887,OE1,0.00616579831673706,others,OE
1888,OE4,0.00607127678950883,others,OE
1889,OE4,0.00607127678950883,others,OE
1890,OE4,0.00607127678950883,others,OE
1891,OE2,0.00602627455706882,others,OE
1892,OE5,0.0060033018159988,others,OE
1893,OE5,0.0060033018159988,others,OE
1894,OE3,0.00577500577500577,others,OE
1895,OE6,0.00572040729299926,others,OE
1896,OE6,0.00572040729299926,others,OE
1897,OE1,0.0056519817903423,others,OE
1898,OE1,0.0056519817903423,others,OE
1899,OE1,0.0056519817903423,others,OE
1900,OE1,0.0056519817903423,others,OE
1901,OE4,0.00556533705704976,others,OE
1902,OE2,0.00552408501064642,others,OE
1903,OE2,0.00552408501064642,others,OE
1904,OE2,0.00552408501064642,others,OE
1905,OE5,0.00550302666466557,others,OE
1906,OE5,0.00550302666466557,others,OE
1907,OE5,0.00550302666466557,others,OE
1908,OE3,0.00529375529375529,others,OE
1909,OE3,0.00529375529375529,others,OE
1910,OE3,0.00529375529375529,others,OE
1911,OE6,0.00520037026636297,others,OE
1912,OE6,0.00520037026636296,others,OE
1913,OE6,0.00520037026636296,others,OE
1914,OE1,0.00513816526394755,others,OE
1915,OE1,0.00513816526394755,others,OE
1916,OE1,0.00513816526394755,others,OE
1917,OE1,0.00513816526394755,others,OE
1918,OE1,0.00513816526394755,others,OE
1919,OE1,0.00513816526394755,others,OE
1920,OE4,0.00505939732459069,others,OE
1921,OE4,0.00505939732459069,others,OE
1922,OE2,0.00502189546422402,others,OE
1923,OE5,0.00500275151333233,others,OE
1924,OE5,0.00500275151333233,others,OE
1925,OE3,0.00481250481250481,others,OE
1926,OE3,0.00481250481250481,others,OE
1927,OE3,0.00481250481250481,others,OE
1928,OE6,0.00468033323972667,others,OE
1929,OE6,0.00468033323972667,others,OE
1930,OE6,0.00468033323972667,others,OE
1931,OE6,0.00468033323972667,others,OE
1932,OE1,0.00462434873755279,others,OE
1933,OE1,0.00462434873755279,others,OE
1934,OE1,0.00462434873755279,others,OE
1935,OE2,0.00451970591780161,others,OE
1936,OE2,0.00451970591780161,others,OE
1937,OE2,0.00451970591780161,others,OE
1938,OE2,0.00451970591780161,others,OE
1939,OE5,0.0045024763619991,others,OE
1940,OE3,0.00433125433125433,others,OE
1941,OE3,0.00433125433125433,others,OE
1942,OE3,0.00433125433125433,others,OE
1943,OE3,0.00433125433125433,others,OE
1944,OE3,0.00433125433125433,others,OE
1945,OE3,0.00433125433125433,others,OE
1946,OE3,0.00433125433125433,others,OE
1947,OE6,0.00416029621309037,others,OE
1948,OE6,0.00416029621309037,others,OE
1949,OE1,0.00411053221115804,others,OE
1950,OE1,0.00411053221115804,others,OE
1951,OE1,0.00411053221115804,others,OE
1952,OE1,0.00411053221115804,others,OE
1953,OE1,0.00411053221115804,others,OE
1954,OE1,0.00411053221115804,others,OE
1955,OE4,0.00404751785967256,others,OE
1956,OE4,0.00404751785967256,others,OE
1957,OE4,0.00404751785967256,others,OE
1958,OE4,0.00404751785967256,others,OE
1959,OE4,0.00404751785967256,others,OE
1960,OE2,0.00401751637137921,others,OE
1961,OE2,0.00401751637137921,others,OE
1962,OE2,0.00401751637137921,others,OE
1963,OE3,0.00385000385000385,others,OE
1964,OE3,0.00385000385000385,others,OE
1965,OE3,0.00385000385000385,others,OE
1966,OE3,0.00385000385000385,others,OE
1967,OE3,0.00385000385000385,others,OE
1968,OE6,0.00364025918645408,others,OE
1969,OE6,0.00364025918645408,others,OE
1970,OE6,0.00364025918645408,others,OE
1971,OE6,0.00364025918645408,others,OE
1972,OE1,0.00359671568476328,others,OE
1973,OE1,0.00359671568476328,others,OE
1974,OE4,0.00354157812721349,others,OE
1975,OE4,0.00354157812721349,others,OE
1976,OE4,0.00354157812721349,others,OE
1977,OE4,0.00354157812721349,others,OE
1978,OE4,0.00354157812721349,others,OE
1979,OE4,0.00354157812721349,others,OE
1980,OE4,0.00354157812721349,others,OE
1981,OE2,0.00351532682495681,others,OE
1982,OE2,0.00351532682495681,others,OE
1983,OE2,0.00351532682495681,others,OE
1984,OE2,0.00351532682495681,others,OE
1985,OE5,0.00350192605933263,others,OE
1986,OE5,0.00350192605933263,others,OE
1987,OE5,0.00350192605933263,others,OE
1988,OE3,0.00336875336875337,others,OE
1989,OE6,0.00312022215981778,others,OE
1990,OE6,0.00312022215981778,others,OE
1991,OE6,0.00312022215981778,others,OE
1992,OE6,0.00312022215981778,others,OE
1993,OE6,0.00312022215981778,others,OE
1994,OE6,0.00312022215981778,others,OE
1995,OE6,0.00312022215981778,others,OE
1996,OE6,0.00312022215981778,others,OE
1997,OE6,0.00312022215981778,others,OE
1998,OE1,0.00308289915836853,others,OE
1999,OE1,0.00308289915836853,others,OE
2000,OE1,0.00308289915836853,others,OE
2001,OE1,0.00308289915836853,others,OE
2002,OE1,0.00308289915836853,others,OE
2003,OE1,0.00308289915836853,others,OE
2004,OE1,0.00308289915836853,others,OE
2005,OE4,0.00303563839475442,others,OE
2006,OE4,0.00303563839475442,others,OE
2007,OE4,0.00303563839475442,others,OE
2008,OE4,0.00303563839475442,others,OE
2009,OE4,0.00303563839475442,others,OE
2010,OE4,0.00303563839475442,others,OE
2011,OE2,0.00301313727853441,others,OE
2012,OE2,0.00301313727853441,others,OE
2013,OE2,0.00301313727853441,others,OE
2014,OE5,0.0030016509079994,others,OE
2015,OE5,0.0030016509079994,others,OE
2016,OE5,0.0030016509079994,others,OE
2017,OE5,0.0030016509079994,others,OE
2018,OE5,0.0030016509079994,others,OE
2019,OE5,0.0030016509079994,others,OE
2020,OE5,0.0030016509079994,others,OE
2021,OE3,0.00288750288750289,others,OE
2022,OE3,0.00288750288750289,others,OE
2023,OE3,0.00288750288750289,others,OE
2024,OE3,0.00288750288750289,others,OE
2025,OE3,0.00288750288750289,others,OE
2026,OE6,0.00260018513318148,others,OE
2027,OE6,0.00260018513318148,others,OE
2028,OE6,0.00260018513318148,others,OE
2029,OE6,0.00260018513318148,others,OE
2030,OE6,0.00260018513318148,others,OE
2031,OE6,0.00260018513318148,others,OE
2032,OE6,0.00260018513318148,others,OE
2033,OE1,0.00256908263197377,others,OE
2034,OE1,0.00256908263197377,others,OE
2035,OE1,0.00256908263197377,others,OE
2036,OE1,0.00256908263197377,others,OE
2037,OE4,0.00252969866229535,others,OE
2038,OE4,0.00252969866229535,others,OE
2039,OE4,0.00252969866229535,others,OE
2040,OE4,0.00252969866229535,others,OE
2041,OE4,0.00252969866229535,others,OE
2042,OE4,0.00252969866229535,others,OE
2043,OE2,0.00251094773211201,others,OE
2044,OE2,0.00251094773211201,others,OE
2045,OE2,0.00251094773211201,others,OE
2046,OE2,0.00251094773211201,others,OE
2047,OE2,0.00251094773211201,others,OE
2048,OE2,0.00251094773211201,others,OE
2049,OE2,0.00251094773211201,others,OE
2050,OE5,0.00250137575666617,others,OE
2051,OE5,0.00250137575666617,others,OE
2052,OE5,0.00250137575666617,others,OE
2053,OE5,0.00250137575666617,others,OE
2054,OE5,0.00250137575666617,others,OE
2055,OE3,0.00240625240625241,others,OE
2056,OE3,0.00240625240625241,others,OE
2057,OE3,0.00240625240625241,others,OE
2058,OE3,0.00240625240625241,others,OE
2059,OE3,0.00240625240625241,others,OE
2060,OE3,0.00240625240625241,others,OE
2061,OE3,0.00240625240625241,others,OE
2062,OE6,0.00208014810654519,others,OE
2063,OE6,0.00208014810654519,others,OE
2064,OE6,0.00208014810654519,others,OE
2065,OE6,0.00208014810654519,others,OE
2066,OE6,0.00208014810654519,others,OE
2067,OE1,0.00205526610557902,others,OE
2068,OE1,0.00205526610557902,others,OE
2069,OE1,0.00205526610557902,others,OE
2070,OE1,0.00205526610557902,others,OE
2071,OE1,0.00205526610557902,others,OE
2072,OE1,0.00205526610557902,others,OE
2073,OE1,0.00205526610557902,others,OE
2074,OE1,0.00205526610557902,others,OE
2075,OE1,0.00205526610557902,others,OE
2076,OE1,0.00205526610557902,others,OE
2077,OE4,0.00202375892983628,others,OE
2078,OE4,0.00202375892983628,others,OE
2079,OE4,0.00202375892983628,others,OE
2080,OE4,0.00202375892983628,others,OE
2081,OE4,0.00202375892983628,others,OE
2082,OE4,0.00202375892983628,others,OE
2083,OE4,0.00202375892983628,others,OE
2084,OE2,0.00200875818568961,others,OE
2085,OE2,0.00200875818568961,others,OE
2086,OE2,0.00200875818568961,others,OE
2087,OE2,0.00200875818568961,others,OE
2088,OE2,0.00200875818568961,others,OE
2089,OE2,0.00200875818568961,others,OE
2090,OE2,0.00200875818568961,others,OE
2091,OE2,0.00200875818568961,others,OE
2092,OE5,0.00200110060533293,others,OE
2093,OE5,0.00200110060533293,others,OE
2094,OE5,0.00200110060533293,others,OE
2095,OE5,0.00200110060533293,others,OE
2096,OE5,0.00200110060533293,others,OE
2097,OE5,0.00200110060533293,others,OE
2098,OE5,0.00200110060533293,others,OE
2099,OE5,0.00200110060533293,others,OE
2100,OE5,0.00200110060533293,others,OE
2101,OE5,0.00200110060533293,others,OE
2102,OE5,0.00200110060533293,others,OE
2103,OE3,0.00192500192500192,others,OE
2104,OE3,0.00192500192500192,others,OE
2105,OE3,0.00192500192500192,others,OE
2106,OE3,0.00192500192500192,others,OE
2107,OE3,0.00192500192500192,others,OE
2108,OE3,0.00192500192500192,others,OE
2109,OE3,0.00192500192500192,others,OE
2110,OE3,0.00192500192500192,others,OE
2111,OE3,0.00192500192500192,others,OE
2112,OE3,0.00192500192500192,others,OE
2113,OE3,0.00192500192500192,others,OE
2114,OE3,0.00192500192500192,others,OE
2115,OE6,0.00156011107990889,others,OE
2116,OE6,0.00156011107990889,others,OE
2117,OE6,0.00156011107990889,others,OE
2118,OE6,0.00156011107990889,others,OE
2119,OE6,0.00156011107990889,others,OE
2120,OE6,0.00156011107990889,others,OE
2121,OE6,0.00156011107990889,others,OE
2122,OE6,0.00156011107990889,others,OE
2123,OE6,0.00156011107990889,others,OE
2124,OE6,0.00156011107990889,others,OE
2125,OE6,0.00156011107990889,others,OE
2126,OE6,0.00156011107990889,others,OE
2127,OE6,0.00156011107990889,others,OE
2128,OE1,0.00154144957918426,others,OE
2129,OE1,0.00154144957918426,others,OE
2130,OE1,0.00154144957918426,others,OE
2131,OE1,0.00154144957918426,others,OE
2132,OE1,0.00154144957918426,others,OE
2133,OE1,0.00154144957918426,others,OE
2134,OE1,0.00154144957918426,others,OE
2135,OE1,0.00154144957918426,others,OE
2136,OE1,0.00154144957918426,others,OE
2137,OE4,0.00151781919737721,others,OE
2138,OE4,0.00151781919737721,others,OE
2139,OE4,0.00151781919737721,others,OE
2140,OE4,0.00151781919737721,others,OE
2141,OE4,0.00151781919737721,others,OE
2142,OE4,0.00151781919737721,others,OE
2143,OE4,0.00151781919737721,others,OE
2144,OE4,0.00151781919737721,others,OE
2145,OE4,0.00151781919737721,others,OE
2146,OE4,0.00151781919737721,others,OE
2147,OE4,0.00151781919737721,others,OE
2148,OE4,0.00151781919737721,others,OE
2149,OE4,0.00151781919737721,others,OE
2150,OE2,0.00150656863926721,others,OE
2151,OE2,0.00150656863926721,others,OE
2152,OE2,0.00150656863926721,others,OE
2153,OE2,0.00150656863926721,others,OE
2154,OE2,0.00150656863926721,others,OE
2155,OE2,0.00150656863926721,others,OE
2156,OE2,0.00150656863926721,others,OE
2157,OE2,0.00150656863926721,others,OE
2158,OE2,0.00150656863926721,others,OE
