"","sample1","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"Dokdonella_soli",2.51026699199727e-05,0,0,9.7953746241025e-06,9.44817909968301e-05,0.000502964346114915,3.28723893844097e-05,9.51523071262735e-05,0.000212661783688347,0.000147414071861982,0.000420991133411231,2.62174739463853e-05,1.33306671998934e-05,9.32467174935282e-05,0,4.58581492797404e-05,0,4.94301798709323e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Dokdonella","Dokdonella_soli"
"Dongia_rigui",0.00221907602092559,0.000739938970322944,0.000277231016606138,0.0013566593854382,0.00138415823810356,0.000949345203291902,0.00115601236001841,0.000767561944151939,0.000667659088323879,0.000970079698704658,0.00268059660457763,0.00257586681523235,0.00143971205758848,0.0014564249208513,0.00148452019400752,0.000957288866214582,0.000917505464554605,0.00113689413703144,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Dongia","Dongia_rigui"
"Duganella_phyllosphaerae",7.53080097599181e-05,0.000110073565833165,0.000184820677737425,8.81583716169225e-05,0.000113378149196196,9.43058148965465e-05,0.000153404483793912,0.000139556717118534,0.000118694949035356,6.18188043292184e-05,0.000201903910921713,9.83155272989448e-05,3.11048901330845e-05,3.99628789257978e-05,0,0,0.00021138606291209,0.000214197446107373,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella","Duganella_phyllosphaerae"
"Duganella_radicis",0.000271108835135705,0.000256838320277385,0.000425087558796078,0.00117054726758025,0.000160619044694611,6.91575975908008e-05,0.000301330236023756,0.000253739485670063,0.000464888550388479,0.000332870484849638,9.45082136229294e-05,0,2.22177786664889e-05,7.10451180903072e-05,9.06577217714519e-05,0.00108339877673387,0.000791573341968679,0.000285596594809831,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella","Duganella_radicis"
"Dyadobacter_fermentans",0,0,5.08256863777919e-05,4.89768731205125e-05,2.36204477492075e-05,0,1.64361946922049e-05,1.26869742835031e-05,0,0,4.72541068114647e-05,5.89893163793669e-05,0,8.8806397612884e-06,0,0.000171968059799027,3.14830306464815e-05,0,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Dyadobacter","Dyadobacter_fermentans"
"Dyadobacter_soli",0,6.11519810184251e-06,0,0,0,0,6.57447787688194e-05,0,0,0,0,0,0,3.10822391645094e-05,0,0,1.79903032265609e-05,0,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Dyadobacter","Dyadobacter_soli"
"Dyella_ginsengisoli",0,6.72671791202676e-05,4.62051694343563e-05,1.46930619361537e-05,1.8896358199366e-05,1.25741086528729e-05,5.47873156406829e-06,0,1.48368686294195e-05,9.51058528141822e-06,0,0,0,0,0,5.73226865996756e-06,8.99515161328044e-05,0.000318550048057119,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Dyella","Dyella_ginsengisoli"
"Dyella_japonica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Dyella","Dyella_japonica"
"Dyella_jiangningensis",3.01232039039672e-05,5.50367829165826e-05,1.38615508303069e-05,1.46930619361537e-05,2.8344537299049e-05,7.54446519172372e-05,5.47873156406829e-05,3.17174357087578e-05,0,1.90211705628364e-05,2.5774967351708e-05,0,2.66613343997867e-05,4.4403198806442e-06,0,0.00028088116433841,7.19612129062435e-05,0.000214197446107373,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Dyella","Dyella_jiangningensis"
"Dyella_marensis",0,0.000140649556342378,9.24103388687126e-06,0,0,0,2.19149262562731e-05,0,0,1.90211705628364e-05,4.29582789195134e-06,0,0,4.4403198806442e-06,0,0.000149038985159156,4.0478182259762e-05,2.74612110394068e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Dyella","Dyella_marensis"
"Dyella_terrae",0.000311273107007661,0,0,2.44884365602562e-05,1.41722686495245e-05,4.4009380285055e-05,6.02660472047512e-05,0,4.94562287647318e-06,9.51058528141822e-06,0,0.000137641738218523,1.77742229331911e-05,7.10451180903072e-05,4.53288608857259e-05,0,4.0478182259762e-05,0.000131813812989153,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Dyella","Dyella_terrae"
"Edaphobacter_aggregans",5.52258738239399e-05,2.446079240737e-05,0,0.000127339870113332,8.50336118971471e-05,0.00017603752114022,9.86171681532292e-05,0.00012052625569328,0.000257172389576605,0.000128392901299146,0.000244862189841226,2.62174739463853e-05,2.66613343997867e-05,8.8806397612884e-06,3.7774050738105e-06,0.000154771253819124,0.000139424850005847,9.88603597418646e-05,"Bacteria","Acidobacteria","Acidobacteria_Gp1","Unassigned","Unassigned","Edaphobacter","Edaphobacter_aggregans"
"Elizabethkingia_meningoseptica",5.02053398399454e-06,0,0,0,1.41722686495245e-05,0,0,0,0,0,4.29582789195134e-06,2.62174739463853e-05,4.44355573329778e-06,8.8806397612884e-06,3.7774050738105e-06,5.73226865996756e-06,0,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Elizabethkingia","Elizabethkingia_meningoseptica"
"Emticicia_ginsengisoli",0,0,0,4.89768731205125e-06,2.8344537299049e-05,0,1.09574631281366e-05,0,0,9.51058528141822e-06,0,0,0,2.66419192838652e-05,0,0,0,0,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Emticicia","Emticicia_ginsengisoli"
"Enhydrobacter_aerosaccus",5.52258738239399e-05,0,0,6.36699350566662e-05,0,0,1.09574631281366e-05,0,4.94562287647318e-06,1.90211705628364e-05,0,0,4.44355573329778e-06,0.000293061112122517,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","Enhydrobacter_aerosaccus"
"Enhygromyxa_salina",7.53080097599181e-05,1.83455943055275e-05,1.38615508303069e-05,7.34653096807687e-05,4.25168059485736e-05,6.28705432643643e-05,0.000268457846639346,9.51523071262735e-05,2.47281143823659e-05,4.2797633766382e-05,0.000210495566705616,0.000360490266762797,7.55404474660623e-05,0.000173172475345124,3.0219240590484e-05,5.73226865996756e-06,4.49757580664022e-06,2.19689688315255e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Enhygromyxa","Enhygromyxa_salina"
"Ensifer_sesbaniae",2.00821359359782e-05,0.00153491472356247,0.00282313585243917,0.00203743792181332,0.000410995790836211,0.000132028140855165,0.000334202625408165,0.000196648101394298,0.000148368686294195,0.00010937173073631,0,0.000229402897030871,0.000115532449065742,0.000204254714509633,1.13322152214315e-05,7.45194925795782e-05,0.000166410304845688,0.000109844844157627,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","Ensifer_sesbaniae"
"Enterococcus_olivae",0,0,1.84820677737425e-05,3.918149849641e-05,0,0,6.02660472047512e-05,0,0,4.75529264070911e-06,0,0,0,0,0,0,0,1.64767266236441e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus_olivae"
"Erythromicrobium_ramosum",0.00026608830115171,0.00102735328110954,0.00123829854084075,0.000450587232708715,0.000212584029742868,0.000188611629793093,0.000104095899717297,0.000190304614252547,0.000227498652317766,0.000190211705628364,0.000262045501409032,0.000275283476437045,0.000128863116265636,0.000226456313912854,0.000147318797878609,0.000326739313618151,0.000139424850005847,1.64767266236441e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythromicrobium","Erythromicrobium_ramosum"
"Escherichia_coli",2.51026699199727e-05,2.446079240737e-05,0,2.93861238723075e-05,4.72408954984151e-06,6.28705432643643e-06,0,0,0,4.75529264070911e-06,3.43666231356107e-05,6.55436848659632e-06,1.77742229331911e-05,8.8806397612884e-06,3.7774050738105e-06,5.73226865996756e-06,4.49757580664022e-06,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia/Shigella","Escherichia_coli"
"Eubacterium_combesii",0,0,0,0,0,0,0,0,0,0,0,0,4.44355573329778e-06,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto","Eubacterium_combesii"
"Eubacterium_desmolans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium_desmolans"
"Eubacterium_pyruvativorans",0,0,0,0,0,0,0,0,0,0,0,8.52067903257521e-05,0,0,0,5.73226865996756e-06,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium_pyruvativorans"
"Exiguobacterium_enclense",0,0,9.24103388687126e-06,4.89768731205125e-06,0,6.28705432643643e-06,5.47873156406829e-06,6.34348714175156e-06,1.48368686294195e-05,0,8.59165578390267e-06,0,0,4.4403198806442e-06,0,1.71968059799027e-05,4.49757580664022e-06,1.09844844157627e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillales_Incertae_Sedis_XII","Exiguobacterium","Exiguobacterium_enclense"
"Faecalibacterium_prausnitzii",5.02053398399454e-06,6.11519810184251e-06,0,9.7953746241025e-06,9.44817909968301e-06,6.28705432643643e-06,0,0,0,4.75529264070911e-06,0,6.55436848659632e-06,4.44355573329778e-06,0,7.55481014762099e-06,2.29290746398702e-05,1.34927274199207e-05,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Faecalibacterium_prausnitzii"
"Ferrovibrio_denitrificans",4.51848058559508e-05,0.00012230396203685,6.93077541515345e-05,7.34653096807687e-05,0.000108654059646355,6.28705432643643e-06,0.000109574631281366,0.000145900204260286,9.89124575294636e-05,4.2797633766382e-05,0,9.83155272989448e-05,6.2209780266169e-05,4.4403198806442e-06,0.000222866899354819,0,0.000157415153232408,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","Ferrovibrio","Ferrovibrio_denitrificans"
"Ferruginibacter_lapsinanis",2.00821359359782e-05,0.00119857882796113,0.00113664716808517,0.000308554300659229,0.00100623107411624,6.91575975908008e-05,0.000465692182945804,0.000260082972811814,0,0.000285317558442547,0.00041669530551928,0.00133053680277905,0.000919816036792641,0.00120332668765458,3.7774050738105e-06,1.14645373199351e-05,0.000265356972591773,4.39379376630509e-05,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Ferruginibacter","Ferruginibacter_lapsinanis"
"Ferruginibacter_yonginensis",0,0,0,0,1.8896358199366e-05,1.88611629793093e-05,0,0,9.89124575294635e-06,0,0,0,4.88791130662756e-05,2.2201599403221e-05,0,0,0,6.0414664286695e-05,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Ferruginibacter","Ferruginibacter_yonginensis"
"Fictibacillus_barbaricus",0,0,0,2.93861238723075e-05,0,0,0,0,4.94562287647318e-06,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Fictibacillus","Fictibacillus_barbaricus"
"Fimbriimonas_ginsengisoli",0.000175718689439809,0.000299644706990283,9.24103388687126e-06,9.30560589289737e-05,0.000330686268488905,6.28705432643643e-05,0.000142447020665775,0.000133213229976783,0.000153314309170668,0.000223498754113328,0.000176128943570005,0,4.44355573329778e-05,9.32467174935282e-05,0,0.000475778298777307,0.000233873941945291,8.78758753261019e-05,"Bacteria","Armatimonadetes","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Fimbriimonas","Fimbriimonas_ginsengisoli"
"Finegoldia_magna",0,0,0,4.89768731205125e-06,0,0,0,6.34348714175156e-06,0,4.75529264070911e-06,0,6.55436848659632e-06,0,0,0,0,0,5.49224220788137e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XI","Finegoldia","Finegoldia_magna"
"Flavihumibacter_cheonanensis",0,0,0,0,4.72408954984151e-06,6.28705432643643e-06,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavihumibacter","Flavihumibacter_cheonanensis"
"Flavihumibacter_petaseus",0,0,0,0,0,0,0,0,0,1.90211705628364e-05,0,0,4.44355573329778e-06,0,0,0,0,0,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavihumibacter","Flavihumibacter_petaseus"
"Flavihumibacter_solisilvae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavihumibacter","Flavihumibacter_solisilvae"
"Flavisolibacter_ginsengisoli",0.000828388107359099,0.00261730478758859,0.00129836526110541,0.00121952414070076,0.00184239492443819,0.00422490050736528,0.00149569371699064,0.0040725187450045,0.00485660166469666,0.00237289102771385,0.00342807065777717,0.00155338533132333,0.00130640538558955,0.00138537980276099,0.000362630887085808,8.59840298995133e-05,0.000220381214525371,0.00028010435260195,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","Flavisolibacter_ginsengisoli"
"Flavisolibacter_rigui",0,0,0,0,0,6.91575975908008e-05,0,0,0,0,0,0,0,0,0,0,4.49757580664022e-06,0,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","Flavisolibacter_rigui"
"Flavitalea_gansuensis",0.000743039029631192,0.00111908125263718,0.00180662212488333,0.00111177501983563,0.00109598877556323,0.000974493420597647,0.00135324669632487,0.00119257558264929,0.00153808871458316,0.00151693835238621,0.00118994432607052,0.0012518843809399,0.00121753427092359,0.0010745574111159,7.17706964023994e-05,0.000332471582278118,0.000544206672603467,0.000203212961691611,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavitalea","Flavitalea_gansuensis"
"Flavobacterium_akiainvivens",0,0,3.69641355474851e-05,4.89768731205125e-05,4.25168059485736e-05,0,5.47873156406829e-05,3.80609228505094e-05,0,1.42658779221273e-05,0,0,0,8.8806397612884e-06,0,2.86613432998378e-05,0.00154716607748424,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_akiainvivens"
"Flavobacterium_anhuiense",2.00821359359782e-05,0,0,1.46930619361537e-05,0,0.00035207504228044,5.47873156406829e-06,0.000564570355615889,0,0.000294828143723965,0,0,0,0,0,0,0.000278849700011694,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_anhuiense"
"Flavobacterium_cheonanense",0,0,2.31025847171782e-05,0,0,6.28705432643643e-06,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_cheonanense"
"Flavobacterium_chungnamense",0,0,0,2.44884365602562e-05,0,0,0,6.34348714175156e-06,0,0,0,0,0,0,0,0,3.59806064531218e-05,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_chungnamense"
"Flavobacterium_hauense",0,0,0,9.7953746241025e-06,2.36204477492075e-05,5.02964346114915e-05,0,7.61218457010188e-05,9.89124575294635e-06,6.65740969699275e-05,0,0,0,1.33209596419326e-05,0,5.73226865996756e-06,0,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_hauense"
"Flavobacterium_johnsoniae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_johnsoniae"
"Flavobacterium_lindanitolerans",3.01232039039672e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.99628789257978e-05,0,0,0,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_lindanitolerans"
"Flavobacterium_longum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49224220788137e-06,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_longum"
"Flavobacterium_nitratireducens",2.00821359359782e-05,0.000281299112684755,0.000545220999325405,0.0015868506891046,0,0,4.38298525125463e-05,1.26869742835031e-05,4.94562287647318e-06,2.37764632035455e-05,8.16207299470754e-05,0.00019663105459789,1.77742229331911e-05,1.33209596419326e-05,0,0,0,0.000131813812989153,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_nitratireducens"
"Flavobacterium_rakeshii",5.02053398399454e-06,0,0,0,0,1.25741086528729e-05,0,0,0,0,0,0,0,0,0,0,8.99515161328044e-06,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_rakeshii"
"Flavobacterium_rivuli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_rivuli"
"Flavobacterium_terrae",0,9.78431696294801e-05,0.000462051694343563,0.000259577427538716,7.55854327974641e-05,0.000188611629793093,6.02660472047512e-05,0.000222022049961305,0.000138477440541249,0.000218743461472619,0,0,1.33306671998934e-05,0.000257538553077364,0,0,2.69854548398413e-05,5.49224220788137e-06,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_terrae"
"Flavobacterium_terrigena",0,0,0,3.42838111843587e-05,0,0,0,0,0,1.42658779221273e-05,0,0,0,0,0,0,1.79903032265609e-05,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_terrigena"
"Flavobacterium_urocaniciphilum",5.02053398399454e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_urocaniciphilum"
"Flexivirga_alba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dermacoccaceae","Flexivirga","Flexivirga_alba"
"Fluviicola_hefeinensis",4.51848058559508e-05,0.000128419160138693,5.54462033212276e-05,4.40791858084612e-05,8.50336118971471e-05,2.51482173057457e-05,6.57447787688194e-05,3.17174357087578e-05,4.94562287647318e-06,4.75529264070911e-05,0,0,0,3.10822391645094e-05,0,3.43936119598053e-05,6.29660612929631e-05,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Fluviicola","Fluviicola_hefeinensis"
"Fluviicola_taffensis",0,0,1.84820677737425e-05,3.918149849641e-05,0.000236204477492075,4.4009380285055e-05,1.09574631281366e-05,1.26869742835031e-05,6.42930973941513e-05,1.42658779221273e-05,0,2.62174739463853e-05,3.99920015996801e-05,0,0,0,0,0,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Fluviicola","Fluviicola_taffensis"
"Fodinicola_feengrottensis",0,0,0,0,0,0,0,0,0,1.90211705628364e-05,0,0,0,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Cryptosporangiaceae","Fodinicola","Fodinicola_feengrottensis"
"Fodinicurvata_fenggangensis",3.51437378879618e-05,4.89215848147401e-05,6.46872372080988e-05,5.8772247744615e-05,3.77927163987321e-05,2.51482173057457e-05,9.31384365891609e-05,8.24653328427703e-05,4.94562287647318e-06,6.18188043292184e-05,0.000111691525190735,5.89893163793669e-05,0.000191072896531805,5.77241584483746e-05,0,8.02517612395458e-05,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Fodinicurvata","Fodinicurvata_fenggangensis"
"Fontimonas_thermophila",0,0,5.08256863777919e-05,0,0,0,0,0,0,0,0,5.24349478927705e-05,0,0,0,5.73226865996756e-06,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Fontimonas","Fontimonas_thermophila"
"Fusobacterium_perfoetens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_perfoetens"
"Fusobacterium_varium",0,0,0,1.46930619361537e-05,0,1.25741086528729e-05,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_varium"
"Gaiella_occulta",0.010146499181653,0.0159178606590961,0.00949978283570366,0.014908560177884,0.0106622701139923,0.00947459086993971,0.0120696456356424,0.0106824323467096,0.010880370328241,0.00903505601734731,0.0075649529177263,0.01428852330078,0.0127352307316315,0.00952892646386246,0.0169492165661877,0.0286670755684977,0.0245207832978025,0.0248469037484553,"Bacteria","Actinobacteria","Actinobacteria","Gaiellales","Gaiellaceae","Gaiella","Gaiella_occulta"
