"","sample1","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9"
"ASV_26149",0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,0,3,0
"ASV_35933",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ASV_26236",1,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,2,1
"ASV_33430",0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2
"ASV_25913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_23823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_35531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_21964",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"ASV_21355",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3915",0,0,0,1,6,0,2,0,0,2,0,0,0,6,0,0,0,0
"ASV_20777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25263",1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
"ASV_9731",6,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,1,1
"ASV_24048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_21740",0,1,4,0,0,0,3,5,2,0,1,1,2,1,2,1,2,11
"ASV_17220",2,0,0,1,1,0,1,0,5,0,1,0,2,0,0,0,0,0
"ASV_16308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"ASV_32346",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_30479",0,3,0,1,0,0,1,0,0,0,3,0,0,1,0,0,0,0
"ASV_25626",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_7362",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_21475",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_32329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_20861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ASV_35444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_26640",0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"ASV_18139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_21516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_19553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_13316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_31197",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_23122",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ASV_32435",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"ASV_33052",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"ASV_28175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_18454",0,8,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0
"ASV_12258",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25171",0,0,8,0,9,0,4,2,0,0,0,0,0,0,0,0,0,0
"ASV_20353",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"ASV_36614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_9587",9,2,0,14,1,5,1,3,0,0,3,0,0,9,0,0,0,9
"ASV_22667",0,0,11,0,5,0,0,0,0,0,0,5,0,0,0,0,0,9
"ASV_4837",0,0,0,0,0,2,0,3,6,5,0,13,0,15,0,7,0,0
"ASV_16609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_26178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_31520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_18485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_35901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_26265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0
"ASV_23141",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_7282",0,14,19,5,6,0,3,0,0,1,0,7,3,0,0,18,3,2
"ASV_3227",0,0,11,10,5,0,3,2,0,0,11,9,0,2,0,30,7,0
"ASV_18160",0,0,0,0,0,0,12,0,0,0,0,0,0,7,0,0,4,0
"ASV_21374",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_11169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_21170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
"ASV_29668",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_36660",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV_19319",0,0,21,2,4,0,9,0,0,0,0,0,0,0,0,0,0,0
"ASV_14294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_23281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_33585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3741",8,0,0,12,3,0,0,0,0,0,13,0,0,0,14,3,0,0
"ASV_33894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_36127",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ASV_32233",6,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0
"ASV_31337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_13264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_16795",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"ASV_35719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_22539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_33879",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_28165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_31119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_20714",0,0,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0
"ASV_24688",0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0
"ASV_7973",0,1,15,11,0,0,5,0,0,0,0,0,0,0,0,0,29,0
"ASV_9736",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25191",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"ASV_31264",2,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"ASV_6037",0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,11,0
"ASV_34823",0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0
"ASV_36654",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"ASV_766",0,17,0,8,2,0,0,6,1,1,0,0,0,0,0,0,2,0
"ASV_30057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_22143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_14257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_23145",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_14699",0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
"ASV_1603",112,0,0,676,69,5,52,40,15,8,20,29,137,82,24,14,10,8
"ASV_1358",14,1,0,0,13,25,12,16,24,49,0,29,35,71,9,25,26,0
"ASV_4673",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_282",106,6,30,101,186,67,145,60,77,175,214,69,237,238,90,92,145,18
"ASV_15861",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ASV_992",28,13,11,3,21,3,22,16,0,7,0,0,12,0,0,0,40,184
"ASV_9428",0,0,0,0,0,1,1,3,0,0,0,10,0,1,0,0,0,0
"ASV_21347",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"ASV_28058",0,0,0,0,0,1,2,7,0,0,0,0,0,0,19,0,0,0
"ASV_4952",20,8,0,0,3,0,0,0,5,3,0,0,8,7,111,0,2,0
"ASV_1181",12,21,0,43,18,49,12,24,59,147,0,14,61,63,95,15,59,58
"ASV_2444",13,5,0,10,42,29,10,21,37,57,0,26,1,47,64,7,52,20
"ASV_168",0,32,22,118,14,9,1,14,4,26,2,0,3,18,20,68,117,294
"ASV_4707",0,0,0,17,0,0,0,0,0,7,0,0,0,3,0,0,0,13
"ASV_3042",9,0,0,0,38,1,50,13,0,29,17,1,0,4,0,0,0,0
"ASV_1609",25,12,0,28,55,138,6,85,230,204,15,25,64,53,76,0,20,26
"ASV_2435",1,0,11,17,4,1,8,3,0,0,0,0,0,9,0,103,70,0
"ASV_8079",0,0,0,39,50,0,22,13,0,13,0,0,6,0,0,0,25,0
"ASV_17068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_5390",0,0,0,5,0,5,0,0,0,0,1,0,0,0,0,0,3,0
"ASV_32173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_16417",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ASV_15690",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_5691",0,0,7,3,0,0,2,0,2,0,0,0,0,0,0,0,3,0
"ASV_36252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_16174",0,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3780",0,0,0,30,1,0,12,20,2,3,51,0,5,11,39,0,1,0
"ASV_10801",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_9920",0,0,12,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"ASV_8225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_13682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_19506",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_18340",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_26090",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ASV_188",44,483,773,118,6,14,0,4,9,28,1,0,6,1,294,74,95,117
"ASV_20745",0,3,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_19333",0,4,28,11,1,0,0,0,0,2,0,0,0,0,15,0,0,0
"ASV_33789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1825",0,0,10,15,1,0,2,1,1,7,0,0,0,0,0,32,6,0
"ASV_225",188,70,6,63,61,14,26,27,34,41,51,17,39,72,49,27,143,80
"ASV_533",3,10,3,3,0,3,0,0,0,1,0,2,0,1,0,14,16,5
"ASV_4624",20,0,21,10,19,4,5,4,4,6,9,9,8,13,50,0,12,0
"ASV_23484",2,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0
"ASV_31693",4,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,4,0
"ASV_1640",0,2,9,46,31,48,7,14,19,30,3,3,31,17,3,11,6,24
"ASV_2636",136,0,0,17,30,0,14,11,5,18,69,18,25,64,211,0,0,0
"ASV_6599",0,0,8,31,4,6,0,0,7,0,0,0,0,0,0,0,15,0
"ASV_25551",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"ASV_9297",3,0,0,0,2,2,0,0,6,8,0,1,0,1,0,0,20,15
"ASV_1125",129,14,5,31,60,71,50,68,75,139,66,27,68,110,236,10,25,3
"ASV_18023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_9830",6,0,0,2,10,1,2,16,1,4,4,0,0,0,0,0,0,0
"ASV_28209",0,0,0,0,2,0,2,0,4,7,0,0,6,0,0,0,0,0
"ASV_33737",0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0
"ASV_3941",1,0,29,19,6,26,3,11,31,18,0,0,0,0,195,0,0,0
"ASV_9006",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"ASV_18031",28,0,0,0,0,0,0,0,6,0,4,0,12,0,30,0,0,0
"ASV_20997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_5136",7,2,0,11,153,6,9,4,7,8,0,0,0,0,23,0,24,0
"ASV_16116",0,0,0,0,0,4,0,1,1,6,0,0,0,0,0,0,5,0
"ASV_12688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_19201",0,0,0,8,0,2,0,0,1,0,0,0,0,0,0,0,0,0
"ASV_18442",0,0,0,0,3,0,0,0,0,2,0,5,0,2,0,0,0,0
"ASV_12411",0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0
"ASV_6451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_12898",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0
"ASV_30656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_32701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2641",46,2,16,5,0,2,3,9,0,6,20,19,16,6,93,1,6,11
"ASV_801",98,22,1,49,28,35,50,23,31,91,30,8,14,60,36,63,113,84
"ASV_7521",5,0,0,0,0,0,2,0,0,0,0,0,6,6,0,0,0,0
"ASV_5249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_7262",0,8,56,33,2,0,0,0,0,0,0,0,0,2,0,0,0,0
"ASV_10676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_7204",0,0,17,11,0,1,0,0,0,0,0,3,0,1,0,0,0,0
"ASV_4763",0,0,3,0,30,3,7,13,3,10,0,17,9,4,0,0,0,0
"ASV_5550",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"ASV_6938",3,0,0,0,8,2,10,10,6,24,0,23,41,15,0,0,0,39
"ASV_9421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_14198",0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_6284",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_4173",0,4,132,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_14227",0,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_14053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_15797",0,0,0,0,4,2,0,0,0,0,0,0,0,18,34,0,0,0
"ASV_12877",0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,0,0,0
"ASV_11289",0,0,0,4,11,2,0,4,0,0,0,0,11,1,0,10,9,0
"ASV_6728",0,0,5,3,11,0,0,6,3,0,0,6,14,8,0,0,6,0
"ASV_28507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_33048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_10039",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"ASV_19946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_20303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_8283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_35680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_7906",0,0,12,0,0,0,0,0,0,0,0,3,11,10,0,0,6,0
"ASV_8227",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_21344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_986",72,14,42,47,52,22,36,24,24,55,72,3,86,53,70,40,51,22
"ASV_8886",8,0,0,0,1,0,0,1,0,0,0,0,0,0,20,0,0,12
"ASV_26608",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_30697",0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_785",0,53,49,25,2,0,1,0,2,1,0,0,15,5,69,0,30,9
"ASV_27128",21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_4646",0,0,0,0,5,2,2,0,0,0,0,0,11,0,6,0,0,0
"ASV_7755",0,0,0,0,0,3,6,0,0,4,0,0,0,0,0,0,0,0
"ASV_2343",8,8,0,2,13,0,0,0,0,15,0,0,0,0,39,64,39,15
"ASV_13518",0,5,0,7,1,0,1,1,4,0,0,0,8,0,10,0,0,0
"ASV_16245",0,0,0,0,2,0,0,0,0,0,0,5,0,6,0,0,0,3
"ASV_3475",0,1,1,3,0,1,3,1,0,7,0,0,0,0,0,0,9,0
"ASV_28943",0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,1
"ASV_31852",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_8157",0,5,0,0,10,3,7,6,4,8,0,0,0,0,0,0,15,0
"ASV_1225",0,0,11,1,3,0,0,9,1,0,0,0,1,4,0,0,1,0
"ASV_4881",0,0,3,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0
"ASV_6417",45,0,0,0,11,0,0,0,0,0,16,0,0,0,0,0,0,0
"ASV_3333",0,4,0,9,0,0,0,0,0,0,0,0,0,0,9,1,5,0
"ASV_500",3,2,2,64,42,8,5,4,3,32,0,0,20,17,21,39,19,34
"ASV_12183",0,10,0,7,0,2,0,0,2,0,0,0,10,0,0,0,0,0
"ASV_2679",16,3,13,31,4,5,4,10,0,4,35,0,19,2,21,16,13,0
"ASV_12442",0,11,0,0,0,3,0,0,1,0,0,0,0,0,0,0,7,29
"ASV_25466",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"ASV_27740",0,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_853",86,0,0,17,31,19,23,14,15,44,85,34,232,11,2,0,5,16
"ASV_6514",0,3,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ASV_12706",31,0,1,4,4,14,0,2,17,6,0,0,27,2,0,0,4,0
"ASV_11251",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_5737",0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"ASV_10960",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"ASV_20163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_34744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_18995",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_34168",0,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_19865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_5248",0,0,1,0,77,23,10,12,25,16,24,12,63,18,0,0,14,0
"ASV_890",7,30,124,49,97,16,36,15,27,45,148,20,70,39,0,13,20,25
"ASV_3107",8,6,3,7,40,12,36,53,45,5,30,12,49,27,0,12,45,0
"ASV_15451",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_10786",0,0,20,0,11,0,2,0,3,0,0,0,0,0,0,0,0,0
"ASV_2434",0,1,14,17,0,0,0,1,0,6,0,0,0,0,0,35,17,18
"ASV_6779",0,0,0,0,1,5,0,0,8,0,0,0,0,0,0,0,0,0
"ASV_31186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1134",0,15,64,6,2,0,2,1,0,0,0,0,0,0,0,0,0,13
"ASV_11749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ASV_19083",0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
"ASV_19740",0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
"ASV_12976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_7402",0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0
"ASV_35497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_16369",0,0,0,0,0,0,0,0,0,5,0,0,0,0,68,0,0,0
"ASV_28073",0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
"ASV_31224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_15588",0,0,0,14,0,0,0,0,4,4,0,0,0,0,0,0,0,0
"ASV_9530",0,0,0,0,1,5,0,1,0,1,0,0,0,4,16,0,0,0
"ASV_10834",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"ASV_2179",0,41,22,26,5,5,6,0,13,7,0,0,0,0,0,0,32,0
"ASV_25336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_4388",0,0,1,0,8,5,0,3,1,5,0,0,0,0,29,0,0,1
"ASV_33249",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_23651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_8329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_14552",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ASV_3065",0,45,77,0,0,1,0,0,6,10,0,0,0,0,0,0,8,6
"ASV_16036",0,0,0,0,21,0,0,6,0,0,0,0,0,0,0,0,0,0
"ASV_5366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"ASV_18021",0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_12279",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,3,0
"ASV_11170",0,11,0,0,9,13,0,0,0,28,0,16,0,3,0,0,1,0
"ASV_1870",0,48,0,43,20,17,3,6,6,14,0,0,0,0,0,5,14,0
"ASV_12698",0,0,0,0,0,0,7,0,0,0,0,17,3,11,0,0,0,0
"ASV_29288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_13223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3261",12,50,77,5,24,12,10,9,8,3,96,23,31,43,0,0,0,0
"ASV_22075",0,0,0,0,3,3,0,0,1,1,20,0,0,0,0,0,0,0
"ASV_35191",0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0
"ASV_6195",4,36,17,0,16,1,10,0,0,5,0,20,19,0,0,0,1,0
"ASV_27290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_4746",0,1,0,0,0,0,4,0,13,0,0,3,0,6,0,0,0,0
"ASV_31669",0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3008",12,23,11,21,1,5,1,0,3,5,0,2,0,10,33,0,20,1
"ASV_22694",0,10,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"ASV_24119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_10699",0,23,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_6184",2,5,3,0,11,2,1,3,0,6,35,0,0,0,9,0,0,0
"ASV_7497",9,0,0,9,4,0,1,1,0,0,8,8,3,11,0,0,0,0
"ASV_32882",0,0,0,0,7,6,0,0,0,0,0,0,0,2,0,0,0,0
"ASV_15922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"ASV_8728",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2479",0,4,5,0,0,2,1,0,0,1,0,0,0,0,0,0,14,5
"ASV_4254",0,6,0,0,15,3,12,8,24,15,0,0,0,4,34,3,0,0
"ASV_8580",0,0,10,8,1,3,0,11,11,7,0,0,0,6,0,0,0,5
"ASV_30123",0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_30023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_33492",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_15555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"ASV_34407",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"ASV_18471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_15195",1,0,0,0,0,1,0,6,0,0,0,0,0,2,33,0,0,0
"ASV_35319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_25357",0,0,0,0,3,0,1,1,5,4,0,0,4,0,0,0,0,0
"ASV_26781",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV_1768",7,14,8,9,18,2,46,11,13,20,0,76,27,65,59,31,43,0
"ASV_3468",61,6,0,0,53,4,7,23,20,39,0,89,25,50,14,0,5,0
"ASV_3752",0,0,11,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0
"ASV_15155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_7886",13,0,0,4,4,16,25,7,4,2,0,9,61,38,0,0,0,0
"ASV_27618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_7740",0,34,2,0,0,0,7,0,1,0,0,17,10,0,31,0,3,0
"ASV_27354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_22547",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_19004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_718",24,35,43,37,26,10,6,22,20,48,0,27,46,43,36,15,41,21
"ASV_821",16,38,140,98,49,60,30,35,65,32,23,33,46,88,88,1,23,20
"ASV_25251",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"ASV_18203",0,0,5,0,42,0,0,0,0,0,0,0,0,7,0,0,0,0
"ASV_8011",15,0,0,0,24,6,3,1,0,5,0,1,2,20,0,0,0,0
"ASV_2130",0,3,24,15,28,15,40,3,27,14,0,22,60,19,0,0,1,0
"ASV_2961",0,0,6,6,9,10,23,9,3,4,0,66,13,24,0,0,0,1
"ASV_6610",0,0,0,0,4,1,5,0,4,1,0,1,0,7,0,0,0,0
"ASV_1851",0,19,106,49,2,0,3,0,17,3,17,14,0,6,18,0,0,1
"ASV_10373",0,1,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,20
"ASV_36027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
