"","sample1","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","Kingdom","Phylum","Class","Order","Family","Genus"
"Sulfuritalea",0,0,0,0,5.66890745980981e-05,0.000484103183135605,4.93085840766146e-05,0.000336204818512833,9.89124575294636e-05,0.000627698628573602,0,0,8.88711146659557e-06,7.54854379709514e-05,3.39966456642945e-05,5.73226865996756e-06,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Sulfuritalea"
"Sutterella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49757580664022e-06,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella"
"Symbiobacterium",5.02053398399454e-05,6.11519810184251e-06,0,0,1.8896358199366e-05,6.91575975908008e-05,5.47873156406829e-06,1.90304614252547e-05,5.44018516412049e-05,4.75529264070911e-05,0,0,3.99920015996801e-05,3.55225590451536e-05,0,0,3.59806064531218e-05,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XVIII","Symbiobacterium"
"Syntrophaceticus",0,0,0,0,0,0,0,0,0,0,0,0,4.44355573329778e-05,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Syntrophaceticus"
"Syntrophobacter",0,0,0,9.7953746241025e-06,0,5.02964346114915e-05,0,2.53739485670063e-05,4.94562287647318e-06,0,0,0,6.66533359994668e-05,0,0,0,0,0,"Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter"
"Syntrophomonas",5.02053398399454e-06,0,0,0,0,0,0,0,0,0,1.2887483675854e-05,6.55436848659632e-06,8.88711146659557e-06,1.33209596419326e-05,3.7774050738105e-06,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Syntrophomonadaceae","Syntrophomonas"
"Syntrophorhabdus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Deltaproteobacteria","Unassigned","Syntrophorhabdaceae","Syntrophorhabdus"
"Tahibacter",0.000140574951551847,0.00031799030129581,0.000194061711624297,6.36699350566662e-05,0.000103929970096513,5.02964346114915e-05,6.57447787688194e-05,6.97783585592672e-05,8.4075588900044e-05,8.5595267532764e-05,4.29582789195134e-06,0,2.22177786664889e-05,7.99257578515956e-05,4.91062659595364e-05,0.000533100985376983,0.000337318185498017,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Tahibacter"
"Taibaiella",0.000481971262463476,0.000354681489906866,2.77231016606138e-05,0.000416303421524356,0.000576338925080664,0.000226333955751712,0.000399947404176985,0.000412326664213852,0.000351139224229596,0.000366157533334601,0.000382328682383669,0.000281837844923642,0.000271056899731165,0.000288620792241873,0.000717706964023994,0.000160503522479092,7.64587887128838e-05,3.84456954551696e-05,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Taibaiella"
"Tardiphaga",0,0,0,5.38745604325637e-05,4.72408954984151e-06,0,5.47873156406829e-06,0,4.94562287647318e-06,0,0,0,0,0,0,0,2.24878790332011e-05,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Tardiphaga"
"Telmatobacter",0.00500045184805856,0.00276406954203281,0.000392743940192029,0.00284065864098972,0.00312262319244524,0.0020873020363769,0.00291468519208433,0.00327323936514381,0.0017507504982715,0.00204477583550492,0.00246580520998007,0.000596447532280265,0.00110644537759115,0.00104791549183203,0.00322590393303416,0.00469472803251343,0.0061167030970307,0.00644240010984484,"Bacteria","Acidobacteria","Acidobacteria_Gp1","Unassigned","Unassigned","Telmatobacter"
"Telmatocola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Telmatocola"
"Telmatospirillum",3.51437378879618e-05,4.89215848147401e-05,0.000120133440529326,0.00011754449548923,3.30686268488905e-05,5.02964346114915e-05,1.09574631281366e-05,0,0,1.90211705628364e-05,7.30290741631727e-05,0,1.77742229331911e-05,8.8806397612884e-06,2.64418355166735e-05,5.73226865996756e-06,4.49757580664022e-06,7.68913909103392e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Telmatospirillum"
"Tepidimicrobium",0,0,0,0,4.72408954984151e-06,1.25741086528729e-05,1.09574631281366e-05,6.34348714175156e-06,1.48368686294195e-05,9.51058528141822e-06,0,0,8.88711146659557e-06,1.33209596419326e-05,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XI","Tepidimicrobium"
"Tepidiphilus",0,0,4.62051694343563e-06,0,0,0,0,6.34348714175156e-06,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Hydrogenophilales","Hydrogenophilaceae","Tepidiphilus"
"Tepidisphaera",0,0,6.93077541515345e-05,0,4.25168059485736e-05,0,0,0,0,3.80423411256729e-05,0,0,0,0,0,0,4.0478182259762e-05,0,"Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaera"
"Terrabacter",2.51026699199727e-05,6.11519810184251e-05,0.000198682228567732,0.000107749120865127,0.000132274507395562,1.88611629793093e-05,0.000136968289101707,3.80609228505094e-05,0.00010880370328241,3.32870484849638e-05,2.14791394597567e-05,0,3.11048901330845e-05,6.21644783290188e-05,0,0.000131842179179254,8.54539403261642e-05,7.68913909103392e-05,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae","Terrabacter"
"Terribacillus",0,0,0,4.89768731205125e-05,0,0,0,0,9.89124575294635e-06,0,0,0,8.88711146659557e-06,0,0,0,0,1.64767266236441e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Terribacillus"
"Terriglobus",2.51026699199727e-05,0,0.00010627188969902,5.8772247744615e-05,0.000170067223794294,2.51482173057457e-05,0.000208191799434595,0.000158587178543789,4.94562287647318e-05,0.000118882316017728,5.58457625953674e-05,5.24349478927705e-05,4.44355573329778e-05,4.88435186870862e-05,4.53288608857259e-05,0.000154771253819124,0.000116936970972646,6.59069064945764e-05,"Bacteria","Acidobacteria","Acidobacteria_Gp1","Unassigned","Unassigned","Terriglobus"
"Terrimicrobium",0.000256047233183721,0.000843897338054266,0.000346538770757672,0.000724857722183585,0.000396823522186687,0.000672714812928699,0.00041638359886919,0.000685096611309169,0.000583583499423835,0.000889239723812603,0.000107395697298783,0.000740643638985384,0.000346597347197227,0.000301941751883806,0.000513727090038227,0.000332471582278118,0.000881524858101483,0.000406425923383221,"Bacteria","Verrucomicrobia","Spartobacteria","Unassigned","Unassigned","Terrimicrobium"
"Terrimonas",0.00679278248034461,0.017899184844093,0.0202609667969652,0.0107504236499525,0.0108512336959859,0.0135926114537556,0.0085687361662028,0.0158143134443866,0.0200099901582105,0.0141755273619539,0.00647381263317066,0.00882217998295864,0.0110289053300451,0.00896056551914,0.00782678331293535,0.00594436260038636,0.00860386251810274,0.0051297542221612,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Terrimonas"
"Thauera",0,0,0,0,0,6.28705432643643e-06,0,1.26869742835031e-05,2.47281143823659e-05,5.70635116885093e-05,0,9.17611588123484e-05,3.11048901330845e-05,5.77241584483746e-05,3.7774050738105e-06,5.73226865996756e-06,1.34927274199207e-05,0,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Thauera"
"Thermoactinomyces",0,0,9.24103388687126e-06,0,2.36204477492075e-05,0,0,0,4.94562287647318e-05,0,3.8662451027562e-05,0,2.22177786664889e-05,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae_1","Thermoactinomyces"
"Thermobacillus",0,0,0,0,0,0,0,6.34348714175156e-06,3.46193601353122e-05,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Thermobacillus"
"Thermobifida",2.51026699199727e-05,0,0,0,4.72408954984151e-05,2.51482173057457e-05,1.64361946922049e-05,0,3.46193601353122e-05,0,0,1.9663105459789e-05,3.11048901330845e-05,0,0,8.02517612395458e-05,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiopsaceae","Thermobifida"
"Thermoflavimicrobium",4.51848058559508e-05,0,0,0,1.41722686495245e-05,0,0,6.34348714175156e-06,4.94562287647318e-05,0,0,0,1.33306671998934e-05,4.4403198806442e-06,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae_1","Thermoflavimicrobium"
"Thermogemmatispora",0.000326334708959645,0.000342451093703181,5.54462033212276e-05,0.000112646808177179,0.00018896358199366,0.000622418378317207,0.000109574631281366,0.000317174357087578,0.000553909762164996,0.000380423411256729,0.000730290741631727,0,3.55484458663823e-05,1.77612795225768e-05,0.000219089494281009,0.000229290746398702,0.000710616977449155,0.000659069064945764,"Bacteria","Chloroflexi","Ktedonobacteria","Thermogemmatisporales","Thermogemmatisporaceae","Thermogemmatispora"
"Thermogutta",0.00320310068178851,0.00207305215652461,0.00210695572620665,0.00191009805169999,0.00213056438697852,0.0020181444387861,0.00370910126887423,0.002042602859644,0.00193373854470101,0.00212561581039697,0.00231974706165372,0.001428852330078,0.00189295474238486,0.00297945463991226,0.00187737032168382,0.00102034382147422,0.00143022910651159,0.00108197171495263,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Thermogutta"
"Thermoleophilum",0,0,0,0,1.41722686495245e-05,0,0,0,1.48368686294195e-05,0,0,0,0,0,0,6.30549552596431e-05,0,2.74612110394068e-05,"Bacteria","Actinobacteria","Thermoleophilia","Thermoleophilales","Thermoleophilaceae","Thermoleophilum"
"Thermomonas",0,0,0,9.7953746241025e-06,0,6.28705432643643e-06,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas"
"Thermosporothrix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Thermosporotrichaceae","Thermosporothrix"
"Thioalkalispira",0,0,0,0,0,0,5.47873156406829e-06,0,0,0,0,0,0,0,7.55481014762099e-06,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Thioalkalispira"
"Thiobacillus",9.03696117119017e-05,3.05759905092125e-05,8.31693049818414e-05,0.00027427048947487,0.00162508680514548,0.00406143709487794,0.000662926519252263,0.00534121617335482,0.00127597070213008,0.000513571605196584,0.000249158017733178,0.000157304843678312,0.000573218689595414,0.00103015421230945,1.13322152214315e-05,4.58581492797404e-05,4.49757580664022e-05,0.000104352601949746,"Bacteria","Proteobacteria","Betaproteobacteria","Hydrogenophilales","Hydrogenophilaceae","Thiobacillus"
"Thiobacter",0,6.11519810184251e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34927274199207e-05,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Thiobacter"
"Thiocystis",0,4.89215848147401e-05,8.31693049818414e-05,9.7953746241025e-06,0,0,0,0,0,0,0,6.55436848659632e-06,0,0,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Thiocystis"
"Thioprofundum",4.51848058559508e-05,1.2230396203685e-05,0,0.000112646808177179,0,4.4009380285055e-05,4.38298525125463e-05,3.80609228505094e-05,5.44018516412049e-05,2.37764632035455e-05,0,0.000222848528544275,0,0,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Thioalkalispiraceae","Thioprofundum"
"Tissierella",0,0,0,0,0,0,0,0,0,0,0,0,0,4.4403198806442e-06,3.39966456642945e-05,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XI","Tissierella"
"Tolumonas",0,6.11519810184251e-05,5.08256863777919e-05,0,0,0,0,0,0,0,0,0.000137641738218523,1.77742229331911e-05,1.33209596419326e-05,3.7774050738105e-06,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Tolumonas"
"Treponema",5.02053398399454e-06,0,1.38615508303069e-05,3.42838111843587e-05,3.30686268488905e-05,0,1.09574631281366e-05,3.17174357087578e-05,0,4.2797633766382e-05,0,0,6.2209780266169e-05,0,0,0,0,1.09844844157627e-05,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"Truepera",6.02464078079345e-05,0,0,0,4.72408954984151e-05,4.4009380285055e-05,2.73936578203414e-05,1.90304614252547e-05,6.42930973941513e-05,2.85317558442547e-05,0,0,0.000155524450665422,2.2201599403221e-05,0,0,4.0478182259762e-05,0,"Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Trueperaceae","Truepera"
"Tsukamurella",0,0,4.62051694343563e-06,4.89768731205125e-06,0,0,0,0,0,0,0,0,0,0,0,0,4.49757580664022e-06,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Tsukamurellaceae","Tsukamurella"
"Tuberibacillus",2.51026699199727e-05,0,0,0,0,0,0,6.34348714175156e-06,0,0,0,0,5.33226687995734e-05,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Tuberibacillus"
"Tumebacillus",0.000396622184735568,0.000354681489906866,0.000517497897664791,0.000788527657240251,0.000467684865434309,0.000377223259586186,0.000268457846639346,0.000520165945623628,0.00117211262172414,0.000751336237232039,0.000133170664650491,9.83155272989448e-05,0.000293274678397654,0.000355225590451536,0.000321079431273892,0.00135281540375234,0.000377796367757779,0.00052176300974873,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus"
"Turicibacter",5.02053398399454e-06,3.05759905092125e-05,0,0,4.72408954984151e-05,1.25741086528729e-05,1.64361946922049e-05,1.26869742835031e-05,0,0,0,0,2.22177786664889e-05,0,0,0,0,0,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter"
"Turneriella",0.000100410679679891,0.000207916735462645,0,0.000132237557425384,0.000354306716238113,0.000289204499016076,0.000219149262562731,0.00028545692137882,0.000296737372588391,0.000404199874460274,0.00035225788714001,0.000150750475191715,0.000133306671998934,0.000190933754867701,6.04384811809679e-05,0,9.89466677460849e-05,0.000142798297404916,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Leptospiraceae","Turneriella"
"Uliginosibacterium",0,0,0,0,0,0,0,0,0,0,0,0,3.11048901330845e-05,0,0,0,2.24878790332011e-05,0.000192228477275848,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Uliginosibacterium"
"Unassigned",0.484948439115984,0.477694814923529,0.457209392586843,0.452516921509663,0.489250334229336,0.453566960272104,0.473274747430475,0.45925578208853,0.475709573242202,0.482448214863143,0.501494948106399,0.502294028970309,0.515061432158013,0.514180161538837,0.512212350603629,0.458552831454105,0.461451277761287,0.502100782644515,"Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"Undibacterium",0,4.89215848147401e-05,7.85487880384057e-05,9.7953746241025e-05,0,0,5.47873156406829e-06,1.26869742835031e-05,0,0,0,1.31087369731926e-05,0,8.8806397612884e-06,0,5.73226865996756e-06,2.69854548398413e-05,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Undibacterium"
"Ureibacillus",0.000351437378879618,0,4.62051694343563e-06,4.89768731205125e-06,0.000231480387942234,0.000106879923549419,0.000246542920383073,5.70913842757641e-05,0.000128586194788303,0.000171190535065528,3.00707952436594e-05,0.000222848528544275,0.000186629340798507,0.000115448316896749,9.82125319190729e-05,0,4.49757580664022e-06,4.39379376630509e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Ureibacillus"
"Vallitalea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Unassigned","Vallitalea"
"Vampirovibrio",0.000527156068319426,0.000305759905092125,0.00018020016079399,0.000494666418517176,0.00100623107411624,0.000490390237462042,0.000827288466174311,0.000437700612780858,0.000440160436006113,0.000656230384417857,0.00128445253969345,0.000517795110441109,0.000493234686396054,0.000435151348303132,0.000415514558119154,0.000103180835879416,0.000512723641956985,0.000208705203899492,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Vampirovibrio"
"Variibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_incertae_sedis","Variibacter"
"Variovorax",0.000416704320671547,0.000415833470925291,0.000910241837856819,0.00161133912566486,0.000325962178939064,0.000163463412487347,0.000471170914509873,0.000539196407048883,0.000187933669305981,0.000285317558442547,0.000180424771461956,0.000688208691092613,0.000599880023995201,0.000772615659232091,0.00015487360802623,0.000567494597336788,0.000521718793570266,0.00040093368117534,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax"
"Vasilyevaea",0.00026608830115171,0.000177340744953433,0.000198682228567732,0.000137135244737435,6.14131641479396e-05,9.43058148965465e-05,0.000136968289101707,8.88088199845219e-05,9.39668346529904e-05,0.000133148193939855,9.88040415148808e-05,0.000176967949138101,0.000168855117865316,9.76870373741724e-05,0.000113322152214315,0.000149038985159156,0.000125932122585926,8.78758753261019e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_incertae_sedis","Vasilyevaea"
"Veillonella",0,6.11519810184251e-06,0,0,0,0,0,0,0,0,4.29582789195134e-06,0,1.77742229331911e-05,0,0,0,0,0,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella"
"Verrucomicrobium",0,0.000727708574119259,0.000471292728230434,0.000416303421524356,3.30686268488905e-05,1.88611629793093e-05,0.000197234336306458,8.24653328427703e-05,3.46193601353122e-05,8.08399748920549e-05,6.44374183792701e-05,2.62174739463853e-05,5.33226687995734e-05,4.4403198806442e-06,0,2.86613432998378e-05,0.000337318185498017,8.23836331182205e-05,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobium"
"Vibrio",0,6.11519810184251e-06,9.24103388687126e-06,4.89768731205125e-06,0,0,0,0,0,4.75529264070911e-06,0,6.55436848659632e-06,0,1.33209596419326e-05,7.55481014762099e-05,5.73226865996756e-06,0,1.64767266236441e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"Virgibacillus",7.53080097599181e-05,6.72671791202676e-05,7.39282710949701e-05,9.7953746241025e-06,4.25168059485736e-05,4.4009380285055e-05,3.8351120948478e-05,9.51523071262735e-05,5.44018516412049e-05,8.5595267532764e-05,0.000210495566705616,0.000183522317624697,0.000133306671998934,7.99257578515956e-05,0.000192647658764335,0.000166235791139059,0.000107941819359365,5.49224220788137e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Virgibacillus"
"Virgisporangium",0.000461889126527497,0.000256838320277385,6.46872372080988e-05,0.000122442182801281,0.000184239492443819,0.000301778607668949,0.000202713067870527,9.51523071262735e-05,0.000227498652317766,0.000299583436364674,0,0.000530903847414302,0.000222177786664889,0.000142090236180614,0.000162428418173851,5.73226865996756e-05,1.79903032265609e-05,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Virgisporangium"
