"","sample1","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9"
"Rhizobium_nepotum",62,58,139,34,38,2,40,7,9,48,1,21,32,11,18,47,53,39
"Rhizobium_pusense",5,35,194,64,1,1,8,7,2,3,0,0,0,19,0,12,21,10
"Rhizobium_rhizoryzae",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,83,4
"Rhizobium_smilacinae",0,15,28,11,0,0,2,0,0,0,0,0,0,0,0,0,6,0
"Rhizobium_subbaraonis",0,0,7,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Rhizobium_tarimense",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhizobium_vignae",9,0,33,11,11,3,2,3,1,0,0,0,4,5,0,0,0,14
"Rhizobium_yantingense",0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0
"Rhizocola_hellebori",0,0,0,0,0,8,0,12,1,8,0,0,0,8,0,0,0,0
"Rhizomicrobium_electricum",131,10,0,84,91,137,42,65,86,91,72,2,14,16,125,101,53,77
"Rhizomicrobium_palustre",311,77,65,123,222,187,156,137,208,247,361,200,449,236,194,179,167,222
"Rhizorhabdus_argentea",1,11,1,5,14,4,5,8,0,10,0,5,5,5,0,0,2,0
"Rhodanobacter_denitrificans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodanobacter_glycinis",0,35,18,23,7,8,3,1,7,11,11,0,2,10,1,0,1,4
"Rhodanobacter_thiooxydans",1,21,36,9,1,1,0,2,0,0,11,0,0,1,0,0,2,4
"Rhodanobacter_umsongensis",90,63,43,20,351,222,102,138,260,135,161,184,208,120,57,58,39,49
"Rhodobacter_blasticus",0,17,58,43,0,0,0,0,0,0,1,0,1,1,0,0,9,0
"Rhodoblastus_sphagnicola",0,0,11,0,4,1,0,0,2,3,0,0,0,3,0,0,0,0
"Rhodococcus_aerolatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodococcus_cerastii",0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodococcus_erythropolis",0,4,0,0,4,0,4,0,0,5,0,0,0,0,0,0,0,0
"Rhodococcus_koreensis",0,0,0,0,0,0,2,0,2,6,0,11,0,3,0,3,0,0
"Rhodococcus_phenolicus",0,0,1,0,0,0,0,1,0,7,0,0,1,0,7,0,0,0
"Rhodococcus_triatomae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodococcus_trifolii",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"Rhodocytophaga_aerolata",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodoferax_fermentans",0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
"Rhodoferax_saidenbachensis",23,39,45,54,16,7,38,24,7,16,38,16,0,2,0,31,75,33
"Rhodomicrobium_vannielii",6,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1
"Rhodopila_globiformis",22,3,0,19,11,13,21,11,11,13,5,0,32,16,22,28,15,4
"Rhodopirellula_rubra",0,0,10,4,2,7,5,9,3,6,0,11,11,0,0,0,0,0
"Rhodoplanes_oryzae",48,44,43,35,38,26,20,23,24,40,25,54,77,45,28,44,28,19
"Rhodoplanes_roseus",23,8,13,4,15,3,5,7,21,21,9,8,5,14,13,2,9,0
"Rhodopseudomonas_harwoodiae",22,22,47,21,19,6,14,10,5,22,12,19,20,11,0,39,16,0
"Rickettsia_sibirica",0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,0,4
"Romboutsia_sedimentorum",0,0,0,1,3,0,0,1,1,1,0,0,0,0,0,0,15,0
"Roseiarcus_fermentans",206,98,71,181,137,59,145,76,90,80,199,45,67,134,310,91,205,227
"Roseiflexus_castenholzii",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Roseimicrobium_gellanilyticum",1,0,19,25,8,2,5,3,3,0,0,0,0,5,0,14,0,8
"Roseomonas_aquatica",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"Roseomonas_lacus",6,36,139,51,15,27,27,11,10,14,36,22,0,14,0,4,60,24
"Roseomonas_riguiloci",1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
"Roseovarius_sediminilitoris",1,0,0,1,2,3,4,0,0,2,0,0,0,0,0,0,0,2
"Rothia_mucilaginosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruania_albidiflava",0,0,0,0,0,2,3,0,4,0,0,0,0,0,0,0,0,0
"Rubellimicrobium_aerolatum",0,0,0,0,1,0,2,0,0,4,0,1,0,0,0,0,0,0
"Rubellimicrobium_mesophilum",0,0,5,7,11,1,2,1,0,0,0,0,0,0,0,0,0,0
"Rubellimicrobium_roseum",0,0,4,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0
"Rubinisphaera_brasiliensis",93,99,84,93,120,154,146,93,125,176,236,69,95,159,209,143,168,224
"Rubrobacter_taiwanensis",0,1,4,2,0,0,0,0,0,0,1,1,0,2,0,9,2,3
"Rudaea_cellulosilytica",326,32,11,109,300,237,263,292,356,240,338,192,263,173,151,41,88,69
"Rugosimonospora_acidiphila",37,61,56,66,28,17,34,7,17,24,39,14,57,46,37,179,305,108
"Ruminococcus_gnavus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcus_torques",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rummeliibacillus_pycnus",0,2,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
"Runella_zeae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saccharomonospora_viridis",3,0,0,2,21,4,8,8,10,1,16,18,26,6,0,0,0,0
"Saccharothrix_australiensis",18,3,0,3,5,0,1,0,2,0,0,0,0,0,6,0,0,0
"Salinibacterium_xinjiangense",0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0
"Sandaracinus_amylolyticus",94,83,84,53,119,85,105,60,85,109,157,65,107,152,128,125,65,52
"Schlesneria_paludicola",10,15,43,8,10,11,15,5,2,7,48,27,10,26,16,10,25,4
"Sediminibacterium_ginsengisoli",0,4,9,0,4,12,13,22,25,11,0,7,8,6,0,24,83,0
"Sediminibacterium_goheungense",23,47,8,21,8,34,8,4,43,21,0,27,35,41,16,43,37,36
"Sediminibacterium_salmoneum",7,0,26,0,2,1,0,0,1,0,0,0,0,0,13,0,6,0
"Segetibacter_aerophilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Segetibacter_koreensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shewanella_litorisediminis",0,2,1,1,0,1,1,0,0,0,2,4,0,5,2,4,2,3
"Shimazuella_kribbensis",3,0,0,1,0,0,0,3,6,2,0,0,0,0,0,0,0,0
"Shinella_fusca",0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0
"Shinella_granuli",7,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,3
"Silanimonas_lenta",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Simkania_negevensis",51,25,11,13,57,14,40,9,18,46,167,34,63,25,54,50,36,20
"Singulisphaera_acidiphila",160,99,65,85,150,78,134,107,121,128,123,39,142,129,132,135,114,108
"Singulisphaera_rosea",29,39,18,68,9,10,28,4,19,4,79,0,12,12,22,33,64,2
"Sinibacillus_soli",5,0,0,0,5,3,0,2,3,7,0,0,0,3,0,0,0,0
"Sinomonas_flava",6,7,10,11,3,2,14,0,1,0,0,0,0,0,1,14,14,2
"Sinomonas_susongensis",6,5,7,0,20,0,17,9,3,7,0,0,3,9,10,6,17,6
"Siphonobacter_aquaeclarae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Skermanella_aerolata",0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,26,0
"Skermanella_stibiiresistens",0,0,0,0,0,2,0,1,0,1,0,11,0,0,0,0,0,0
"Skermanella_xinjiangensis",122,139,100,104,231,231,156,206,236,311,155,152,238,337,289,123,164,43
"Smaragdicoccus_niigatensis",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0
"Solimonas_aquatica",0,0,0,0,1,14,1,3,2,31,5,0,1,4,0,15,9,16
"Solirubrobacter_taibaiensis",5,0,5,9,2,12,5,12,16,15,6,23,33,5,49,6,32,13
"Solitalea_canadensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solitalea_koreensis",40,198,322,110,67,59,41,74,109,109,228,83,132,124,40,37,130,155
"Sorangium_cellulosum",0,0,0,7,3,3,1,0,0,3,0,7,0,0,0,0,0,0
"Sphaerobacter_thermophilus",18,19,8,18,6,14,5,15,14,1,1,11,11,2,25,0,18,0
"Sphaerotilus_hippei",19,0,0,22,22,0,8,5,0,1,0,0,0,5,1,0,0,0
"Sphingobacterium_daejeonense",1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0
"Sphingobacterium_ginsenosidimutans",11,0,26,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"Sphingobium_chungbukense",1,0,1,1,10,3,5,0,0,1,0,0,0,0,0,36,0,0
"Sphingobium_faniae",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphingobium_lactosutens",1,0,0,0,6,0,2,6,4,0,2,0,9,4,0,0,2,0
"Sphingobium_limneticum",7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Sphingobium_quisquiliarum",133,469,630,350,143,107,74,105,173,142,85,77,72,63,189,277,388,231
"Sphingobium_scionense",12,61,46,75,15,10,13,15,4,14,0,10,12,3,0,75,158,72
"Sphingobium_subterraneum",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Sphingobium_sufflavum",2,0,71,15,130,0,5,0,0,0,0,16,3,2,1,0,0,0
"Sphingobium_vulgare",0,2,3,8,7,12,4,2,9,4,10,16,32,3,0,0,6,0
"Sphingobium_xenophagum",0,0,0,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0
"Sphingomonas_astaxanthinifaciens",0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,5,0
"Sphingomonas_changbaiensis",0,53,247,20,13,24,5,2,28,39,21,9,3,29,14,0,0,2
"Sphingomonas_cynarae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Sphingomonas_daechungensis",8,16,70,32,54,62,41,59,130,112,5,48,74,123,57,11,39,3
"Sphingomonas_fennica",1,0,0,0,44,4,9,7,3,5,0,0,0,1,0,0,0,0
"Sphingomonas_formosensis",0,0,0,0,0,0,7,0,2,0,0,4,0,0,0,0,0,0
"Sphingomonas_ginsengisoli",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphingomonas_indica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphingomonas_jaspsi",689,751,772,708,518,234,509,343,482,501,960,759,937,913,1020,466,893,684
"Sphingomonas_kaistensis",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,14,0
"Sphingomonas_kyeonggiensis",2,0,8,11,8,1,0,1,0,0,0,0,0,0,0,12,29,0
"Sphingomonas_oligoaromativorans",7,0,0,1,75,0,7,0,0,3,6,0,0,0,0,0,0,0
"Sphingomonas_oligophenolica",12,1,30,17,5,14,34,10,16,24,39,109,52,7,79,26,39,18
"Sphingomonas_oryziterrae",12,1,7,44,7,11,1,19,11,23,0,0,14,21,1,0,11,0
"Sphingomonas_sanguinis",0,0,0,0,14,1,0,0,0,0,0,0,7,0,0,0,1,0
"Sphingomonas_sediminicola",16,141,189,66,137,123,35,40,107,73,130,52,29,42,14,15,10,8
"Sphingomonas_starnbergensis",11,27,47,23,0,1,2,2,0,0,0,5,7,1,0,7,14,1
"Sphingomonas_wittichii",4,29,25,12,33,14,43,14,12,28,0,9,8,11,41,0,14,14
"Sphingomonas_yunnanensis",0,0,1,5,0,4,1,0,0,0,0,0,5,0,0,0,5,0
"Sphingopyxis_alaskensis",0,0,16,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Sphingopyxis_contaminans",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0
"Sphingopyxis_ginsengisoli",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Sphingopyxis_indica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Sphingopyxis_soli",6,2,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0
"Sphingorhabdus_pacifica",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphingorhabdus_planktonica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphingorhabdus_wooponensis",0,0,3,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0
"Spirochaeta_aurantia_subsp._aurantia",61,1,0,14,10,7,14,16,7,24,43,16,38,38,63,23,0,0
"Spirosoma_panaciterrae",0,7,21,2,4,0,9,0,0,0,0,0,0,0,0,0,0,0
"Spirosoma_rigui",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"Sporanaerobacter_acetigenes",0,0,0,0,0,0,0,2,0,0,10,0,2,0,0,0,0,0
"Sporichthya_brevicatena",4,0,7,5,2,3,1,2,2,5,11,0,1,4,13,18,18,14
"Sporocytophaga_myxococcoides",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Sporolactobacillus_shoreae",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Sporolactobacillus_vineae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sporosarcina_newyorkensis",19,0,12,17,7,5,8,2,4,4,28,13,18,4,13,33,13,47
"Sporosarcina_pasteurii",2,3,2,3,1,1,9,1,3,3,0,0,0,6,0,0,12,0
"Sporosarcina_siberiensis",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Sporosarcina_soli",0,7,0,2,0,2,8,0,4,2,71,0,8,7,0,7,2,0
"Staphylococcus_saprophyticus_subsp._bovis",5,0,1,1,0,6,0,0,0,0,2,0,1,5,0,0,1,1
"Staphylococcus_sciuri_subsp._rodentium",4,0,0,0,0,1,1,2,0,0,0,1,5,0,0,0,0,0
"Starkeya_koreensis",0,0,13,0,1,0,0,0,0,0,0,0,7,0,0,0,9,0
"Stella_humosa",0,8,4,3,7,6,0,4,12,4,31,6,29,12,1,47,27,0
"Stella_vacuolata",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stenotrophomonas_pavanii",0,5,26,10,5,1,0,6,4,0,11,0,0,0,2,43,2,5
"Stenotrophomonas_rhizophila",0,0,12,10,0,0,0,0,0,0,0,7,5,0,0,0,7,0
"Steroidobacter_agariperforans",10,327,99,46,25,21,23,11,28,36,28,9,50,33,20,17,20,53
"Steroidobacter_denitrificans",50,194,106,110,126,69,92,86,100,151,76,61,42,179,174,61,40,66
"Stigmatella_aurantiaca",0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"Streptococcus_anginosus_subsp._whileyi",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Streptococcus_danieliae",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Streptococcus_infantis",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0
"Streptococcus_peroris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Streptomyces_caeruleatus",30,48,82,65,43,32,69,33,17,75,0,42,70,32,112,100,110,141
"Streptomyces_cinereus",0,3,0,0,0,0,2,1,3,0,0,1,0,0,0,0,14,12
"Streptomyces_hyderabadensis",2,0,0,0,0,1,1,2,4,0,0,2,0,0,0,0,2,0
"Streptomyces_lanatus",2,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Streptomyces_seranimatus",0,0,1,0,4,0,0,2,3,1,0,0,18,5,0,0,0,0
"Streptosporangium_carneum",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"Streptosporangium_vulgare",0,9,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0
"Sulfuricella_denitrificans",2,0,7,30,107,122,50,145,231,148,40,53,76,130,34,30,81,22
"Sulfuriferula_plumbophilus",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sulfurimonas_denitrificans",0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,3,1
"Sulfuritalea_hydrogenivorans",0,0,0,0,12,77,9,53,20,132,0,0,2,17,9,1,0,0
"Sutterella_stercoricanis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Symbiobacterium_ostreiconchae",0,0,0,0,0,3,1,0,0,2,0,0,0,2,0,0,0,0
"Symbiobacterium_terraclitae",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Symbiobacterium_turbinis",5,1,0,0,4,8,0,3,9,8,0,0,9,6,0,0,0,0
"Syntrophaceticus_schinkii",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"Syntrophobacter_wolinii",0,0,0,2,0,0,0,2,0,0,0,0,12,0,0,0,0,0
"Syntrophomonas_zehnderi",1,0,0,0,0,0,0,0,0,0,3,1,2,3,1,0,0,0
"Syntrophorhabdus_aromaticivorans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tahibacter_aquaticus",8,33,12,13,14,7,0,10,17,14,1,0,0,6,0,93,75,0
"Tahibacter_caeni",20,19,30,0,8,1,12,1,0,4,0,0,5,12,13,0,0,0
"Taibaiella_chishuiensis",0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Taibaiella_koreensis",10,10,0,12,16,9,13,5,27,16,21,0,0,5,12,0,6,0
"Taibaiella_smilacinae",0,17,0,9,7,0,8,4,3,0,15,14,0,15,0,0,5,0
"Tamlicoccus_marinus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tardiphaga_robiniae",0,0,0,11,1,0,1,0,1,0,0,0,0,0,0,0,5,0
"Telmatobacter_bradus",996,452,85,580,661,332,532,516,354,430,574,91,249,236,854,819,1360,1173
"Telmatocola_sphagniphila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Telmatospirillum_siberiense",7,8,26,24,7,8,2,0,0,4,17,0,4,2,7,1,1,14
"Tepidimicrobium_xylanilyticum",0,0,0,0,1,2,2,1,3,2,0,0,2,3,0,0,0,0
"Tepidiphilus_margaritifer",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepidiphilus_succinatimandens",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tepidisphaera_mucosa",0,0,15,0,9,0,0,0,0,8,0,0,0,0,0,0,9,0
"Terrabacter_aeriphilus",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0
"Terriglobus_saanensis",2,0,22,0,21,3,13,4,1,14,0,8,0,4,12,0,6,4
"Terriglobus_tenax",3,0,1,12,13,1,25,21,9,11,13,0,10,7,0,27,20,8
"Terrimicrobium_sacchariphilum",51,138,75,148,84,107,76,108,118,187,25,113,78,68,136,58,196,74
"Terrimonas_arctica",9,628,1186,305,91,76,90,130,148,99,214,30,117,89,21,32,135,55
"Terrimonas_ferruginea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Terrimonas_lutea",823,1273,1444,1154,1255,1336,778,1575,2634,1958,951,808,1496,1308,1385,834,1439,813
"Terrimonas_rubra",19,333,481,170,63,76,34,88,186,57,101,45,67,87,243,0,47,7
"Thauera_chlorobenzoica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thauera_humireducens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Thermoactinomyces_daqus",0,0,0,0,3,0,0,0,10,0,9,0,4,0,0,0,0,0
"Thermoactinomyces_vulgaris",0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
"Thermobacillus_composti",0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0
"Thermobifida_fusca",5,0,0,0,10,4,3,0,7,0,0,3,7,0,0,14,0,0
"Thermoflavimicrobium_dichotomicum",9,0,0,0,3,0,0,1,10,0,0,0,3,1,0,0,0,0
"Thermogemmatispora_carboxidivorans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermogemmatispora_foliorum",9,52,1,8,9,28,3,15,38,23,0,0,5,4,18,0,109,63
"Thermogutta_hypogea",88,65,85,19,64,44,41,41,46,40,85,48,19,65,88,61,48,9
"Thermogutta_terrifontis",310,166,147,252,188,116,334,168,112,163,267,82,217,347,266,107,205,138
"Thermoleophilum_album",0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,11,0,5
"Thermomonas_carbonis",0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Thermosporothrix_hazakensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thioalkalispira_microaerophila",0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"Thiobacillus_denitrificans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thiobacillus_thioparus",18,5,18,56,344,646,121,842,258,108,58,24,129,232,3,8,10,19
"Thiobacter_subterraneus",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"Tissierella_creatinophila",0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0
"Tolumonas_auensis",0,10,11,0,0,0,0,0,0,0,0,21,4,3,1,0,0,0
"Truepera_radiovictrix",12,0,0,0,10,7,5,3,13,6,0,0,35,5,0,0,9,0
"Tsukamurella_pulmonis",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tuberibacillus_calidus",5,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0
"Tumebacillus_ginsengisoli",62,21,88,137,79,45,33,69,227,126,30,15,37,55,65,180,81,71
"Tumebacillus_permanentifrigoris",2,20,4,0,1,3,5,1,0,8,0,0,7,0,0,36,0,7
"Turicibacter_sanguinis",1,5,0,0,10,2,3,2,0,0,0,0,5,0,0,0,0,0
"Turneriella_parva",20,34,0,27,75,46,40,45,60,85,82,23,30,43,16,0,22,26
"Uliginosibacterium_gangwonense",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,35
"Unassigned",159669,125232,160455,150603,169369,129706,147087,128359,164688,168924,189818,118826,184161,183763,216991,131114,169650,143554
"Ureibacillus_defluvii",61,0,1,1,43,15,38,7,26,35,7,34,26,20,13,0,1,0
"Ureibacillus_suwonensis",9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8
"Ureibacillus_thermosphaericus",0,0,0,0,6,0,1,2,0,0,0,0,16,6,0,0,0,0
"Vampirovibrio_chlorellavorus",105,50,39,101,213,78,151,69,89,138,299,79,111,98,110,18,114,38
"Variibacter_gotjawalensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Variovorax_boronicumulans",42,64,177,265,60,26,68,67,32,49,42,105,132,167,41,99,96,63
"Variovorax_guangxiensis",41,2,3,25,0,0,2,8,1,4,0,0,3,2,0,0,3,2
"Vasilyevaea_enhydra",53,29,43,28,13,15,25,14,19,28,23,27,38,22,30,26,28,16
"Verrucomicrobium_spinosum",0,119,102,85,7,3,36,13,7,17,15,4,12,1,0,5,75,15
"Virgibacillus_alimentarius",12,1,16,1,5,7,6,3,4,11,40,24,30,17,51,24,14,0
"Virgibacillus_halotolerans",3,4,0,0,1,0,1,2,5,7,0,4,0,1,0,0,8,4
"Virgisporangium_ochraceum",92,42,14,25,39,48,37,15,46,63,0,81,50,32,43,10,4,0
"Vogesella_alkaliphila",0,227,257,120,9,0,12,15,0,7,0,0,0,8,0,0,7,0
"Vogesella_perlucida",0,16,64,10,14,6,10,7,23,1,0,10,0,1,0,0,5,4
"Vulgatibacter_incomptus",17,3,1,16,10,10,10,5,6,10,1,21,2,28,36,12,34,0
"Weissella_ceti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Weissella_viridescens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Williamsia_phyllosphaerae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Williamsia_serinedens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xanthobacter_aminoxidans",0,0,0,6,1,0,10,2,0,5,0,0,6,0,14,0,2,10
"Xenophilus_aerolatus",69,42,29,57,42,77,91,78,48,73,3,51,47,43,0,48,101,50
"Zavarzinella_formosa",180,376,500,638,400,431,374,299,352,389,323,220,501,391,780,148,336,174
"Zimmermannella_faecalis",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Zobellella_taiwanensis",0,0,0,0,0,1,0,0,0,0,3,6,0,0,0,0,0,0
"Zoogloea_resiniphila",1,9,14,9,0,1,0,0,0,0,1,0,1,0,0,0,1,1
