Prevotella	Peptoniphilus	Anaerococcus	Porphyromonas	Bacteroides	Finegoldia	Lactobacillus	Dialister	Faecalibacterium	Streptococcus	Campylobacter	Sneathia	Gardnerella	Corynebacterium	Bifidobacterium	Coprococcus	Mobiluncus	Collinsella	Blautia	Clostridium	Ruminococcus	Atopobium	Roseburia	Lachnospira	Sutterella	Dorea	Peptostreptococcus	Phascolarctobacterium	Fusobacterium	Actinomyces	Oscillospira	Parabacteroides	Moryella	Gallicola	Megamonas	Delftia	Citrobacter	Pseudomonas	Bilophila	Parvimonas	Megasphaera	Paraprevotella	Desulfovibrio	Akkermansia	Peptococcus	Bulleidia	Odoribacter	Staphylococcus	Butyricimonas	Arcanobacterium	Haemophilus	Varibaculum	Granulicatella	Neisseria	Veillonella	Anaerostipes	Rothia	Shuttleworthia	Mogibacterium	Acidaminococcus	Aerococcus	Eggerthella	Slackia	Coprobacillus	Facklamia	Aggregatibacter	Alloscardovia	Lachnobacterium	Acinetobacter	Gemella	Capnocytophaga	Catenibacterium	Leptotrichia	Arthrobacter	Adlercreutzia	Aeromonas	Ureaplasma	Mitsuokella	Turicibacter	Lautropia	Lactococcus	Nitrospira	Vibrio	Escherichia	Bacillus	Anaerotruncus	Synechococcus	Streptomyces
Desulfovibrio	-0.194741024294286	-0.25128871783654	-0.173021446007592	-0.106575113592012	0.440160797182116	-0.13429738884682	-0.0615361346001476	-0.137460475434979	0.311024588451096	-0.0628679410452598	-0.105726587973245	-0.0453932730718946	-0.0383829284767846	-0.0615513893181111	0.14438093060608	0.339647418818823	-0.0800440321709439	0.627780482374192	0.261659365634961	0.229688598057454	0.733519649759393	-0.0866868015848658	-0.0398812338334992	0.541672196261814	0.794476209115337	0.170588604143426	-0.103430870164785	0.505048140371319	-0.0506831217801246	-0.127699324131429	0.607884461335043	0.549940629389147	0.0517004606784184	-0.0743608921950873	-0.0656596245703821	0.0126333913953012	-0.0155834455249897	-0.0109304898766438	0.362341124397797	-0.00568975972375406	-0.0790118337559526	0.217117446819695	1	0.693353148689146	-0.109293445715976	-0.0260333704604709	0.787652803354827	-0.0190956426523884	0.0986621038667136	-0.0954821695308087	-0.0546094515150208	-0.16212905526156	-0.0477869804931876	-0.0490728717307026	-0.104971285769395	-0.0416457912393113	0.163411493642685	-0.0301332603213298	-0.099164267893578	-0.0425397081304048	-0.0614258925485726	0.315640075218697	-0.03153529071008	-0.0795305013552945	-0.049923802497714	-0.0522284002273332	-0.0482260560518997	0.217182206658854	-0.0211823813241021	-0.0179740461265745	-0.0418508619821435	-0.0379772327321381	-0.053436740146913	-0.012959399739802	0.57541665260133	-0.0368278476680684	-0.0667623857708925	-0.00560150062256773	0.129354957918388	-0.038553813976653	-0.0543302706454238	-0.0518074687671722	0.00114745283617337	-0.0245031809168363	-0.0307000614990491	-0.0334798332362734	-0.0126127625276959	-0.0420367215031624
Akkermansia	-0.264705746362062	-0.269562753594409	-0.205005835954954	-0.0954027135948937	0.608946272224405	-0.178949809459851	-0.0510987732419295	-0.241270790273653	0.306411368469585	-0.0819574609808574	0.000562557855088403	-0.074572173784214	0.0400356425791555	-0.0875626223304047	0.140165570416254	0.602225608774745	0.0375744563436749	0.334142986408693	0.256541314791016	0.242647726378006	0.559725725374437	-0.0865993285873308	0.0748439277996904	0.671992989524119	0.587474910823945	0.139252053880771	-0.0874247908537752	0.451024478630261	-0.0165933087897158	0.0593630121394317	0.579757443422408	0.659082714525129	-0.0568118284350772	-0.06436753861524	0.0153413882966902	-0.0392026631146413	-0.0397600895522125	-0.0399686672704385	0.395273771595181	-0.0907326357230674	-0.0835016548563326	0.248536874723266	0.693353148689146	1	-0.0762449014269638	-0.0164872389020769	0.817798095580231	-0.107539907251273	0.309801516981575	-0.166171556278044	0.265279468415451	-0.162113590263815	0.018908015070061	0.273152633108523	0.0460121114053531	0.0438655530315891	0.573418010894243	0.417896477700118	-0.0421566275471397	-0.0463925655628615	0.257915601696437	0.197470161395876	-0.0918144658305414	-0.0753120970795918	-0.0585919389772068	0.10640921548671	-0.00877836724036156	0.078441853934684	-0.0394750324109491	-0.0816031243248058	0.0354597065411602	-0.0414128364528965	0.283200981026845	-0.0408677651475761	0.436184086122926	-0.0447352828596092	-0.0752823945221767	-0.0435582028901476	-0.0623877685355311	0.393206613139035	-0.0867106735426693	-0.0736915392032506	0.141673692254179	-0.0120904274147928	-0.0587340250266223	-0.0794852888591541	-0.0391176503439798	-0.0676959841941182
Peptococcus	0.0515539882361719	0.298533208570114	0.0564890494652643	0.0552087177884159	-0.185336578459754	-0.0507608555781814	-0.098801344482206	0.0802867950585291	-0.215213547727754	-0.0935102645774008	0.0359247285812795	0.328596999179814	-0.0687372196417464	-0.045195265533449	-0.235695030093483	-0.226398443206275	-0.0718210546720611	-0.198234665898745	-0.232604730277689	-0.00671031494474894	-0.206719578054813	0.0275635618338573	-0.291391532199709	-0.221222022606869	-0.210979106888435	-0.274041302261451	0.262176684921461	-0.135588867857052	0.56471111563286	0.224801410200543	-0.182627373510956	-0.146143864412345	0.0176598268807529	0.171661573910261	-0.0610248216840274	-0.086464616945897	0.153130843039055	0.00199476828677599	-0.125488234118132	0.353127064599829	-0.0391711301203608	-0.0154983366809558	-0.109293445715976	-0.0762449014269638	1	0.177356295215146	-0.0821641737041116	-0.114079349257305	-0.158154198839266	0.0762404596593895	-0.0663246307272516	-0.0152709953338204	0.0443966771857006	-0.127004042012541	-0.197482723202786	-0.21867604194875	-0.123186350492922	-0.0834420107788288	-0.0134439198433191	-0.0899459884554197	0.0359794109551387	-0.140992039730995	-0.0203107325249547	0.175686548439019	-0.0957773462272279	0.00982939117448531	-0.100416262450228	-0.104534440269816	-0.0564878047979744	0.00233824907788952	-0.103795211296532	-0.0881922129823238	-0.12586711364564	-0.0519231016278231	-0.181654912186537	0.0357315467985673	-0.0586091380739117	-0.0633939020896492	-0.144557344876427	-0.121518278822611	-0.0275008026566344	-0.0516440725449906	-0.0317444854739052	-0.0129776173380644	-0.0390987533009392	0.304826119023869	-0.0405010369914553	-0.0896196623420378
Bulleidia	0.154695196200579	-0.0381934103271654	-0.152328792907454	-0.0571498679679354	0.0862747949974102	-0.131826623629779	-0.0750813393784865	0.140642280851406	-0.0896910650788164	0.253491639918518	0.249235144014068	-0.0856613454833934	0.108128136915623	-0.106030534551155	-0.105907621858929	-0.033017203857513	-0.0241846529188474	-0.152472977583247	-0.0936280251433643	-0.106789111674499	-0.0865101101166146	-0.0943402074808459	-0.138190713344247	-0.0402251136312952	-0.0494315243294978	-0.095868692640021	0.227274407669569	0.0748564173847693	0.219470880386208	0.17311221606834	0.0241011093795468	0.0686278799919334	0.0699887030794278	-0.0875300665585863	-0.0646865313605191	-0.130136953432207	0.356646916305139	-0.0624160165354237	0.0447881657987565	0.210609149419846	0.120629441579636	-0.0861357844254935	-0.0260333704604709	-0.0164872389020769	0.177356295215146	1	0.0940526720272735	-0.135699868868946	0.0664721593141323	-0.0799215500147602	-0.0265392631424601	-0.0226942912132832	0.0750587443726281	-0.0204065283446021	0.0540378904272348	-0.122938390918821	0.01507453813889	0.0297055533289591	-0.119510358987089	0.173741806179257	-0.0267817865604026	0.0551079884161153	0.176294217143906	-0.0248203284351841	-0.0656749058177785	-0.0280155118025173	-0.053374353083259	-0.0525709477925827	-0.0642955483682591	-0.0808732366442485	-0.0380206758951717	-0.0473449203713174	-0.0210122973082338	-0.0584877354182316	-0.0547854547597517	-0.00502387951517633	0.00517140140375747	-0.0158726623752089	-0.0911303507839305	0.00445004881356657	-0.070526505799676	-0.0622164455125139	-0.0634204891022928	-0.0703700624743291	-0.0590309604953738	0.302702018119779	-0.0586147823291771	-0.0860592776912843
Odoribacter	-0.162723137135875	-0.43280457334445	-0.339970591922789	-0.172645574950657	0.754854603832961	-0.274675150575298	-0.0964027600682938	-0.334958095297989	0.3992631111064	0.117316168541732	-0.126701954343778	-0.0727339258250327	-0.0615437177132357	-0.133974167206337	0.265540826161549	0.498193470123808	0.151788826385656	0.462377529955289	0.369985037205408	0.188050741795919	0.678038155830212	-0.0932109232501617	0.160109053425348	0.613526346313877	0.776630565307679	0.343884951673113	0.0787045876220843	0.746115857632001	-0.00603102029774716	-0.0322641852709208	0.769693657496808	0.741056158802137	-0.0115637099253488	-0.112057696754804	0.0224438872486659	-0.0993453458912226	0.229038128190009	-0.0845497893546572	0.524862910777994	0.119355633156557	0.11120435956469	0.258893615747403	0.787652803354827	0.817798095580231	-0.0821641737041116	0.0940526720272735	1	-0.134881471082762	0.418624095223558	-0.18876084671762	0.0929329201611655	-0.218108984470043	0.0494246091512671	0.112110099735408	-0.0281181824058446	0.0547056612827019	0.365379566490596	0.205092347319697	-0.139423228796754	0.233955478747937	0.135991179105186	0.408867612933457	-0.00752128511988464	-0.0179691400510396	-0.0819012018895504	0.0175620828171033	-0.0199880386282485	0.131222139400226	-0.0747467846464408	-0.102020598620249	-0.00768349693480556	-0.0460596329852021	0.124414031669846	-0.0910178573811	0.62821101702096	-0.0393587476613808	-0.0643726008503295	0.0302298807625643	-0.0475858743301059	0.16573000708396	-0.0507575377100994	-0.0924921855561573	0.0424025459355845	-0.0550297195967391	-0.0829818458808868	0.237507622211009	-0.0707634756832877	-0.112396448708504
Staphylococcus	-0.338606035254222	0.102936969180163	0.335490366815524	-0.15098020515432	-0.156456435817417	0.328192562314797	0.183085014433833	-0.00113590409153013	0.0166694423909675	-0.185966678533765	-0.19104095543543	-0.0365307831329797	-0.0792106320678312	0.345182181967685	0.0912684307296184	0.0197681059114298	-0.0765688913116052	-0.0446592811464488	0.0858704153877933	-0.120307372024966	-0.0140224766040375	-0.109753298287887	-0.0485325631280346	-0.0248118185103274	0.00376131476225542	-0.0877744005420923	-0.137925917630648	-0.0734930670314235	-0.0168208775364278	0.0428723372680703	-0.119711629428609	-0.193163921828729	-0.0837928287035652	0.110121545919576	-0.107088409958041	0.247195286705706	-0.0575277780115081	0.139319064888052	-0.157661797990768	-0.110272582417294	-0.103891073043632	-0.150103495781792	-0.0190956426523884	-0.107539907251273	-0.114079349257305	-0.135699868868946	-0.134881471082762	1	-0.132006521098241	-0.119741702848091	-0.0808903810761648	0.223468327604384	-0.10181771829901	-0.0569982442729513	0.500041104906611	-0.00132335480135149	-0.0667810385129362	-0.103093530813763	0.0161569688980681	-0.0484780341579284	-0.101489329678659	-0.0946908861062858	-0.0843648373363765	-0.154759291168551	-0.0932440774795566	-0.0865566828061337	-0.0864205128137965	0.155854980220904	0.216716286214945	-0.0706925026582763	-0.021502929668281	-0.0725820743509727	-0.0599643361198395	0.185312424279693	0.0465552632092107	0.139679040076701	0.140688376383868	-0.071877471604683	0.37054234442229	-0.0416352353575542	0.0672876781333712	0.172391182851499	0.180710174382786	-0.0736744099016617	0.221013919926647	-0.0735417691239247	0.171884679635966	0.156648050244206
Butyricimonas	-0.0553065262235582	-0.341152341150218	-0.335667515196147	-0.0547504706466765	0.710555694182299	-0.301214861068551	-0.122811536532493	-0.343136038208083	0.399621136162786	0.0514040117253373	-0.046633511631465	-0.0814314669623123	-0.143189090043558	-0.137917311304348	0.302410219441474	0.579439733364263	0.327891713701046	0.165444473858905	0.31024143262043	-0.0339339918470003	0.351499710447301	-0.103276303955507	0.376031731523372	0.576448527199539	0.258473545930158	0.327136621264582	-0.113218425510576	0.612883803608477	-0.103518230694324	-0.20464672953261	0.672147508343188	0.528278741551098	-0.055835233954038	-0.116521883936545	-0.0765829242437288	-0.187923796598367	0.0753583671091955	-0.107949340494198	0.404161927789756	-0.00720500390057529	0.12774948610426	0.11048389400763	0.0986621038667136	0.309801516981575	-0.158154198839266	0.0664721593141323	0.418624095223558	-0.132006521098241	1	-0.087532609861513	0.207045095251092	-0.155468895466543	0.028869471800001	0.200959921136996	-0.0404576747958822	0.331023513391695	0.396506175202441	0.372838060380606	-0.149625108422301	0.364748941720277	-0.112105445821145	0.193856076492422	0.0169804080120363	-0.0821659148619714	-0.101902961790605	0.0462965837947254	-0.0453786823224702	0.271744598975708	-0.0626390098984661	-0.0542427883387621	-0.00972888942085208	-0.0475697305341772	0.227084175258911	-0.091793426061694	0.313480031882193	-0.0132977118737997	-0.150355416544067	-0.0115940120314642	0.127153657829047	0.326284287611034	0.0230297295857563	-0.0565606590360823	-0.0453568225375798	0.00487256487439929	-0.0464716971266437	0.252458163889158	-0.0490486910980093	-0.128711996855486
Arcanobacterium	-0.0895232802562784	0.254556197195641	0.0651304712194486	0.267046915258676	-0.176082184893194	0.134572988993031	-0.0984997745515724	0.340022393066783	-0.155139998977369	-0.0402024651065455	0.143915142188994	-0.102286630075483	0.0366254752563055	0.206519371903014	-0.1892852616349	-0.188311561977074	-0.106942696006527	-0.139367036482012	-0.158854353565876	-0.0943309200506749	-0.166653134793266	-0.0710713880543492	-0.0546840838578762	-0.156825085056582	-0.118179990587301	-0.185298586718617	0.0127156228598721	-0.211497712758812	-0.0592011625265322	-0.001890370050683	-0.213351939828185	-0.221972249200359	-0.0131267261479636	-0.0223251715464314	-0.0925037244672028	0.0414891635049048	0.0702585044416446	0.0511953217714315	-0.147784172660214	-0.0151462818000053	-0.13308130825097	-0.175626132432175	-0.0954821695308087	-0.166171556278044	0.0762404596593895	-0.0799215500147602	-0.18876084671762	-0.119741702848091	-0.087532609861513	1	0.026950271621435	0.181074957790793	-0.082232345401273	-0.146866594647268	-0.0538777648689615	-0.136938021030695	-0.156464717648656	-0.127567004193705	0.1768104222543	-0.0722666838491832	-0.1052105961588	-0.116982640834425	-0.282153477713318	0.0898150838879359	0.367820371472536	0.1168323326409	-0.0141418331884102	-0.0910551677170822	-0.0895285352746718	-0.14373501499404	-0.0674337632759946	-0.0706564776934723	-0.144836453896837	-0.0329058756277792	-0.14685646804373	-0.047546218057421	-0.136555981495357	-0.00861633584449091	-0.0695994109329606	-0.155717792326265	-0.0992921446596861	-0.0107034577003012	-0.146922678253655	-0.146151804947481	-0.120134773287861	0.0818141182277145	-0.0396220111962446	0.120634587389178
Haemophilus	-0.0786834719352756	-0.14415210222989	-0.123361225933246	-0.137114691729085	0.313291023935506	-0.0692532700432184	0.051625103096654	-0.0699276898085468	0.0484102846198337	-0.0204504296239109	-0.0107770050328722	-0.095571884469993	-0.0940331834673633	0.30086363233154	0.0263861129994806	0.357946354651111	0.0513488908873638	-0.00241952707623037	0.0421050514870797	-0.0692893430868071	-0.0169249081449096	-0.0149055568978554	0.100639020890639	0.268308584705224	-0.0778940833760657	0.131705463848686	0.182956336747252	-0.0376018153086276	-0.0573332903284735	-0.0949762754281235	0.130300416635643	0.19139518849306	-0.0670366703594713	-0.103194846302916	0.360950106628183	-0.0450022925900706	-0.0505911961739485	0.457021935085991	0.415975897903396	-0.103408030061213	0.278000749014566	-0.0689692953058083	-0.0546094515150208	0.265279468415451	-0.0663246307272516	-0.0265392631424601	0.0929329201611655	-0.0808903810761648	0.207045095251092	0.026950271621435	1	-0.0332648307673533	0.0348807804879835	0.660462832825288	0.224905483977541	0.24848114218736	0.700600758518046	0.706784431427742	-0.130598782794329	-0.0574030242567934	-0.0705826266750614	-0.0314060523676697	-0.167763613883061	0.048769718513926	-0.03181020499516	0.899739804562305	0.0444237550662756	-0.0815558501982593	0.162600139770931	-0.0827643070180536	0.222157184694698	-0.0260160369439888	0.685952985611265	0.144949798889468	-0.0332802867445043	-0.0531081313969289	0.0499995725339151	0.0174074891950099	0.013564657812259	0.709854559421763	0.20534532735897	-0.0242801145559183	0.00818427414172416	-0.0357052661706962	0.0646148203473738	-0.102284113816082	0.246707580896654	0.114770395748018
Varibaculum	-0.336101246350384	0.491100673522115	0.468585573069548	0.285917158095631	-0.27856700649748	0.232550109982924	-0.0568406694647383	-0.0339446741864413	-0.276545489868519	-0.0737886092822834	0.0600347424819331	-0.181114284473715	-0.0604339744669625	0.324692866875026	-0.247805719771329	-0.303850704184954	-0.138624519459388	-0.159176684089127	-0.232007967880591	0.190217725299129	-0.259579981572212	-0.142897598270829	-0.179128160184348	-0.268760001109493	-0.171724436478991	-0.2781606706135	-0.0395758401423212	-0.238990761179865	-0.09309291456233	-0.126520681107839	-0.268969127473523	-0.200157668953336	-0.0249270453847619	0.309730817446037	-0.112807089680393	0.13667661759471	0.0767167129059888	0.086000660017162	-0.236129891967404	-0.0302426865833539	-0.0928000107358164	0.0258368937689936	-0.16212905526156	-0.162113590263815	-0.0152709953338204	-0.0226942912132832	-0.218108984470043	0.223468327604384	-0.155468895466543	0.181074957790793	-0.0332648307673533	1	-0.127446338661111	-0.150699601616886	0.133185041080023	-0.179887079027348	-0.165261890105323	-0.123348424591045	0.424767546489923	-0.0433688857679215	-0.110339760906238	-0.0792545169953672	-0.181282215954033	-0.1068013896243	0.353061521963198	0.0785258700629471	-0.085038877547464	-0.167740407145873	0.00263108955561674	-0.153872699127369	-0.107284867748922	-0.11844655058387	-0.14776646723181	-0.0224301837498083	-0.247950340989562	0.2423471028633	0.0413272025411034	0.0526367373232559	-0.120844206558018	-0.1526383671228	-0.075663098619676	0.128266986070236	-0.0536635708965225	-0.175747324030051	0.113586792323356	0.0380201199683567	0.00464080254750935	-0.060721681775846
Granulicatella	0.183726838737363	-0.135975668969454	0.144783944004868	-0.123510175647152	0.0457708137191445	-0.117964261015043	-0.0585569991565585	0.100956792060232	-0.0549970498190122	0.0902373583301189	-0.103247184795307	0.0353377341248695	-0.0990405633456297	-0.110925445775113	-0.0824251931424397	0.0191684490289563	-0.0661456270466098	-0.106338173760426	-0.0517033009337525	-0.092982507704114	-0.0544156936120036	-0.0564366582428385	-0.0933566062775865	-0.00951294197316221	-0.0073670992544272	-0.0798042963420404	0.36145185374039	-0.0246582105134802	0.0895587069985464	0.522924696345654	-0.0209047332528773	-0.00234228430703117	0.0299041257909112	-0.0976219353112968	-0.0148012614658497	-0.112189889159196	0.311067351350084	-0.0313436187835551	0.0411367907048413	0.249931333732202	-0.0226716076373998	-0.0656324143422614	-0.0477869804931876	0.018908015070061	0.0443966771857006	0.0750587443726281	0.0494246091512671	-0.10181771829901	0.028869471800001	-0.082232345401273	0.0348807804879835	-0.127446338661111	1	0.059899958838294	0.0469569558282982	-0.0464036076945497	0.0929308023094183	0.100811765480795	-0.119873579286351	-0.0425143284358961	-0.0190635440648381	0.0151336656596042	-0.0173375260734577	-0.00850614857165984	-0.0532154046302799	0.00185763320580285	-0.0329720446002267	-0.0583750368373403	-0.0210813723859999	-0.0567228220627454	0.017177149977626	-0.0379809571667217	0.0628491134642737	-0.0135114940796137	-0.0197829212963892	-0.0407419076840615	0.0820141784279375	-0.039834561468307	-0.0534052601748223	0.0871589182645486	-0.0517379569642986	-0.0547109243486767	-0.0355712936704653	-0.0342061196940785	-0.0331458039818435	0.297708618428619	-0.0128680346500314	-0.03946936611767
Neisseria	-0.116494245110287	-0.161720181647785	-0.157663740478722	-0.0455375043098682	0.39479966052128	-0.109048127013353	0.0401815600009267	-0.0652618667157422	0.057471597424027	-0.0696622585857687	0.0480725638800528	-0.0790883670748967	-0.0688185636962593	-0.066334426575146	0.0788799483155588	0.353080126904079	0.176757979885674	0.0167261173292797	0.0599816742396563	-0.0382353830506436	-0.00812949368177943	0.0393991384547425	0.197834466184239	0.269874811845393	-0.0123432942421715	0.194021366179963	0.0448427684488541	-0.0110008255513133	-0.0229254926712365	-0.0315112149782514	0.194065549707529	0.28714565326156	-0.0545421605199719	-0.0987957307128421	0.496870837357244	0.00315592929108748	-0.0413656355405637	0.0854401885581122	0.527954488811219	-0.0784869936219176	0.400369847432372	-0.0469075804419046	-0.0490728717307026	0.273152633108523	-0.127004042012541	-0.0204065283446021	0.112110099735408	-0.0569982442729513	0.200959921136996	-0.146866594647268	0.660462832825288	-0.150699601616886	0.059899958838294	1	0.421796063233289	0.295696095780924	0.819974561311186	0.785628287578005	-0.103222705175663	-0.0476060160539725	-0.0442463774804748	0.0236843504431887	-0.140051436061353	0.116697941022566	-0.0574754849642293	0.338454572358154	0.137454127832246	-0.0696798353807608	0.130269457233676	-0.0547643624425039	0.653779255761437	-0.0425297099388625	0.986223059508321	0.161251765935077	-0.0387245354064927	-0.0458106854631628	0.237424089848772	-0.0446053093752275	-0.00468179920587625	0.943249568938742	0.177373630002319	0.0524179587420335	0.0754381475365122	-0.0279985656428985	0.119795669464993	-0.0848272234335889	0.11722796257524	0.119308084052415
Veillonella	-0.0252632032104396	0.0249717619186469	-0.00549645463109773	-0.0953255597276873	0.0772933702223122	-0.0318294740191785	-0.0535092393781014	0.27807327117417	0.00266509735698454	0.0124528005685887	-0.00373161913450226	-0.0811812829666682	-0.0280448251846959	0.221957017642452	0.00974848379331639	0.0666162415179341	0.052080843648928	-0.115790213790123	-0.0418540699964478	-0.0916127868189407	-0.0951305067842978	-0.0591964581384945	0.0322433921807099	-0.0110118711791638	0.0371159766202928	0.0735378021030775	-0.0264379480192038	-0.0792919966259524	0.0077504866901036	0.147494266660132	-0.0397632877665637	0.0248005543167872	-0.0568421317561346	-0.104259836570342	0.251645989417761	-0.0777440580396269	-0.00274842925721007	0.00915258970971462	0.19157378881568	-0.0922230055888553	0.202489254840472	-0.0716028682104867	-0.104971285769395	0.0460121114053531	-0.197482723202786	0.0540378904272348	-0.0281181824058446	0.500041104906611	-0.0404576747958822	-0.0538777648689615	0.224905483977541	0.133185041080023	0.0469569558282982	0.421796063233289	1	0.0561170723217809	0.342337369757052	0.346991001046723	-0.0268086126122016	-0.0288255943397153	-0.0609914190284988	-0.0308564759841	0.110471122640986	0.105612230830778	-0.106705515884177	0.0900807367475989	0.0706623545288635	-0.0776926908322607	0.0533685681321134	-0.136631007000533	0.237360979128003	-0.0866414713810155	0.42819674028034	0.0899885053700114	-0.0555477826332751	0.0302485910006157	0.0861515802013657	-0.0560887853709787	-0.0631160129866963	0.395959762651703	0.0132912718326364	0.124023293715195	0.0353121661072237	-0.00236927950126182	0.0708121897503473	-0.0525362301691434	0.0358116863649949	0.166875548433907
Anaerostipes	-0.159952926594422	-0.23721462687683	-0.231515065470668	-0.12153892115729	0.273737822160554	-0.103659765273585	-0.0985295741147913	-0.331304483010312	0.702626793491944	-0.123528368592259	-0.140931034701769	-0.117396020545492	-0.143783279724252	-0.134073630390318	0.705968756135556	0.575024476217041	-0.0471963075187568	0.535477147262367	0.746643431420436	-0.0374393237384056	0.533321697385259	-0.148543970560131	0.449853382812385	0.389283196065446	0.00463526750959551	0.656589273265093	-0.144472999641305	0.264067729152142	-0.107609648471787	-0.241016837575306	0.484118073188951	0.286643762720204	-0.0972331847839204	-0.0627766240751939	0.428258369101738	-0.0389486661162342	-0.075921880410769	-0.0652324773166662	0.375983558903617	-0.117074860688609	0.200254687027657	0.346854724923492	-0.0416457912393113	0.0438655530315891	-0.21867604194875	-0.122938390918821	0.0547056612827019	-0.00132335480135149	0.331023513391695	-0.136938021030695	0.24848114218736	-0.179887079027348	-0.0464036076945497	0.295696095780924	0.0561170723217809	1	0.371304912057015	0.402296735516335	-0.0923455589293183	-0.0805542131079719	-0.106761290917063	0.168511176758552	-0.153875733684206	-0.0353366894056559	-0.0315997360092915	0.109304181708143	0.0273972512654994	0.306288186797275	-0.0450947600727959	-0.0303185440225158	-0.0354677460539409	-0.0304424136743607	0.344612483343573	-0.0313432032735143	0.506081815497696	-0.0791883004655652	-0.0744847001495698	0.217233947463332	0.2582915012718	0.325289436654137	0.298472089249816	-0.102476119198108	-0.0323780681444779	-0.0580280106573936	-0.0733048460107778	0.0136905907548649	-0.0316169068689719	-0.0543066296514963
Rothia	-0.222007539278449	-0.210385551666314	-0.185186807152856	-0.110915074063386	0.603217191435665	-0.132267057954458	-0.0147707347567484	-0.18256729260775	0.204600616429268	-0.0545555698003981	-0.0180664406351348	-0.0835010897793044	-0.0757700417242271	-0.0920978889749679	0.145628652488682	0.642859884835694	0.0269628977923357	0.150974014581823	0.171825162431204	0.0450551730859012	0.204937048193064	-0.016851224949887	0.169339721058336	0.550006046789345	0.158765628306241	0.282823919476942	-0.0386697288061208	0.17419500259718	-0.0309165943384941	-0.110579487142434	0.397878378573204	0.48952916663521	-0.0537897871750465	-0.0815162801074804	0.443553876991882	-0.0399146500812006	-0.0266106263012058	0.0660511239040701	0.671256832898893	-0.0703887205044432	0.358287006771693	0.00527473593155622	0.163411493642685	0.573418010894243	-0.123186350492922	0.01507453813889	0.365379566490596	-0.0667810385129362	0.396506175202441	-0.156464717648656	0.700600758518046	-0.165261890105323	0.0929308023094183	0.819974561311186	0.342337369757052	0.371304912057015	1	0.95768068571638	-0.0848207286408233	-0.0501588166151284	-0.0551105200263823	0.112399699657452	-0.142689682218795	0.100174458615894	-0.0539109803661536	0.363069043967424	0.0783280251634621	-0.0157838757978251	0.100513719479622	-0.0606340795513686	0.188766570056476	-0.0448103012673752	0.863797697192846	0.108641527098983	0.145892183256253	-0.0337896629735032	0.0914899739450842	-0.00339842663356375	0.0306071088796572	0.934081840523239	0.0404438515813215	0.0168614537763262	0.0666601448277257	0.0129999104690088	0.0752621526388783	-0.0664861454805026	0.0977079150841056	0.0639406940791808
Shuttleworthia	-0.139689025698068	-0.147658147606934	-0.16018658726702	-0.0992865962672271	0.509317763506694	-0.107319522279711	-0.0457466954920809	-0.139176168980521	0.140431723534523	-0.0364290631694034	0.00196857008488083	-0.060084604974825	-0.0511587553554181	-0.076257639303735	0.116505105575686	0.555013690147772	0.0411696655708463	0.054318918688018	0.110817936913579	-0.00656032010178194	0.0518900284759645	-0.00211656489469058	0.144840305583226	0.420482783231141	-0.00652282684925655	0.274506927925265	-0.00295662877084397	0.076235601688589	-0.00461530407128835	-0.0919929893598777	0.281446781336028	0.392490012942811	-0.0367905632994743	-0.0688438766973003	0.551825445244453	-0.0873061386073341	-0.0310053906301437	-0.0475907066331271	0.677914842002552	-0.0664793588542639	0.447122347233583	-0.0188594619664557	-0.0301332603213298	0.417896477700118	-0.0834420107788288	0.0297055533289591	0.205092347319697	-0.103093530813763	0.372838060380606	-0.127567004193705	0.706784431427742	-0.123348424591045	0.100811765480795	0.785628287578005	0.346991001046723	0.402296735516335	0.95768068571638	1	-0.0747890444541925	-0.0350137484860397	-0.0329513887747049	0.0626018641942542	-0.107728407983152	0.13862606121565	-0.0443175427971632	0.396689952832228	0.0660621795383476	-0.0512488217414493	-0.0404156638178311	-0.0457024404825406	0.094433292352705	-0.0312801761293213	0.856202691916925	-0.043291116429188	0.0222256802154441	-0.0336933007996667	-0.0142070657147577	-0.0328067587473722	-0.061850807701162	0.889779649550275	-0.0754997532975787	-0.0624163978715037	-0.0560593391031738	0.0316742443331417	-0.0548600247354699	-0.0623895740972203	-0.0411617658654124	-0.0617313910369789
