Prevotella	Bacteroides	Peptoniphilus	Lactobacillus	Porphyromonas	Anaerococcus	Dialister	Streptococcus	Finegoldia	Faecalibacterium	Campylobacter	Gardnerella	Bifidobacterium	Fusobacterium	Dorea	Parabacteroides	Ruminococcus	Collinsella	Sutterella	Atopobium	Clostridium	Lachnospira	Coprococcus	Corynebacterium	Mobiluncus	Blautia	Roseburia	Oscillospira	Actinomyces	Sneathia	Peptostreptococcus	Megamonas	Phascolarctobacterium	Bilophila	Akkermansia	Megasphaera	Veillonella	Parvimonas	Desulfovibrio	Delftia	Anaerostipes	Butyricimonas	Gallicola	Moryella	Odoribacter	Peptococcus	Mitsuokella	Paraprevotella	Escherichia	Arcanobacterium	Haemophilus	Bulleidia	Catenibacterium	Eggerthella	Staphylococcus	Varibaculum	Pseudomonas	Neisseria	Coprobacillus	Mogibacterium	Rothia	Lachnobacterium	Slackia	Alloscardovia	Methanobrevibacter	Pyramidobacter	Ureaplasma	Shuttleworthia	Acinetobacter	Treponema	Facklamia	Lactococcus	Aerococcus	Synergistes	Gemella	Adlercreutzia	Alistipes	Leptotrichia	Anoxybacillus	Holdemania	Dermabacter	Actinobaculum	Aggregatibacter	Anaerotruncus
Odoribacter	-0.211306967500869	0.455067304676073	-0.307883718043157	-0.15787136966482	-0.0816421934445526	-0.256627430171153	-0.238088170227486	-0.117654381057099	-0.193741439578614	0.339988220935881	0.198454861310824	-0.145570748120737	0.116795674181566	-0.199882101256801	0.395798424668466	0.203488745171465	0.294347369062947	-0.0403183683737876	-0.00133120312948334	-0.0203817353037121	0.18279235439879	0.29081590196358	0.572563452601075	-0.132096347741061	-0.148109588311359	0.136457054885966	0.245059691797715	0.492461956935652	-0.0279717636943522	-0.102314007064088	-0.103702969303635	0.022856653053055	0.453193479015218	0.108130059446733	0.242665236060789	-0.180269167749905	-0.144840603710853	-0.115548829721846	0.72092331532976	-0.192368733845756	0.425732390295055	0.640264365832782	-0.0758742392544097	-0.0881714916786082	1	-0.10427868833789	-0.0439556922201149	0.381019580402124	0.181708532974988	-0.0886843551332103	0.0241668246182528	-0.120379877083471	-0.0173338876069921	0.186080070428026	-0.05571196079682	0.139520598619404	-0.102964159177849	0.00610412720250436	-0.130609285099645	0.00482066611300843	0.00671715171389149	0.379449004399833	-0.179322439630024	-0.000634512702345265	0.0702266528560394	-0.00630812901417633	-0.0657428907053813	0.00524482759395705	-0.0625449003140605	0.0217168810781209	-0.0354723037771781	-0.0937712901964724	-0.171952867103033	0.702143252677785	-0.0738559801506343	0.61501604597009	0.640007316576643	0.00460033927467122	-0.169638634768133	0.120615979436005	-0.103480228829517	-0.0837295488804774	0.000633317941597005	0.172188441878379
Peptococcus	0.0542097188961375	-0.247462984471576	0.0694164263017247	-0.0917778659130948	0.531980019150252	0.160492664331716	0.114667905587556	-0.101462054509434	0.0229778419918728	-0.185632579789839	0.0403576504084435	0.22244051527752	-0.184311931753535	0.209538859976061	-0.11984476459605	-0.101052309950445	-0.152382071685222	-0.127174495761253	-0.211426980379351	0.202287754466404	0.105965227584666	-0.150334898374517	-0.0871081013441976	-0.0172712460188242	0.621191218420427	-0.182128318013879	-0.114369345634502	-0.204180048316839	0.333930014005614	0.609190676565717	0.103241059854003	-0.0891436114198144	-0.165482953924035	-0.228947203990987	-0.0442966279591154	0.165884017567824	-0.0982529393883791	0.627601521441677	-0.0573696901332039	-0.164607057896285	-0.0951781703416581	-0.144918243170994	0.116865404442671	0.0576860570049023	-0.10427868833789	1	-0.0712594813076617	-0.143256193909411	-0.125892864535035	0.530835995609762	-0.111961279168565	0.0477291379103352	-0.052037084145384	-0.196916025406867	-0.0954420455239041	0.151919635299054	-0.037062834269047	-0.0826401665816957	0.00333749807314201	0.155866480573646	-0.102136677565323	-0.0685570321601235	0.398053811831033	-0.0878421644116453	-0.0465529441968081	0.0499575524900091	-0.126860033158402	-0.0900495207729882	0.222241260490524	0.0803816354192826	-0.0116599835529662	0.340446933144741	0.0539775420798992	-0.0735734163938199	0.676569581423564	-0.09279229087982	-0.0479124406947313	-0.0954667659741728	0.0583052737739836	-0.173712395777719	-0.0640271675189803	0.11589641334883	-0.0903175799983627	-0.0950275325374425
Mitsuokella	-0.111672764892163	0.221862280737849	-0.193524476191591	-0.0437718834612565	-0.173527670547135	-0.149888131131163	-0.0691103977669042	-0.0774312803611055	-0.105971989198148	0.493391591471343	-0.109977506198733	-0.10282713619796	0.321919824015879	0.0144006535172503	0.122520484156954	0.00228776105634063	0.053762327168588	0.182659642115453	0.710689336865059	-0.0727410808654509	-0.0786836880005094	-0.0299651943463863	-0.0366276856239407	-0.0764432005946347	-0.0978023140896699	-0.0172118112144495	-0.0555040985006662	0.149352715913626	-0.0821912588662192	-0.0380388476754718	-0.0985698295589525	-0.0510140779604519	-0.102186323152095	0.329003976774366	-0.0366854763990617	0.711402762676793	-0.0514172156439491	-0.0602704285946496	-0.0514392889426133	0.0139175252123424	-0.022877992440831	0.0384027192382106	-0.0436988446593437	-0.0558659797773897	-0.0439556922201149	-0.0712594813076617	1	0.0244966512328945	0.0463559113249086	-0.0656151378696627	-0.0680355162930059	-0.0459036036399477	-0.0246590777088177	0.245976167901155	-0.044655321113695	-0.0861672693859817	-0.0136599448557582	-0.0359005726622682	0.265564753976994	-0.0866407441331406	-0.0379981337651681	-0.0415537907625699	-0.0843616801825779	-0.0566206769913611	-0.0398893688171466	-0.0234428454540963	-0.0219559773672183	-0.0332056694593622	-0.0608145923824653	-0.0313986087195281	-0.0470209305868396	-0.0309647697559782	-0.0568540409307564	-0.0628152051851796	-0.0258822445710043	-0.0957819108437155	0.0239514137714353	-0.0352032731332821	-0.0620319854120344	0.163298635170274	-0.0354055867720036	-0.0383964542466312	-0.0377437517940186	-0.0395386058337052
Paraprevotella	-0.195450905669569	0.312507920635314	-0.280251645710216	-0.131306105772604	-0.174153808744759	-0.248364925877489	-0.10177294139475	-0.175567197232382	-0.119580196703003	0.529247518458314	-0.00575490770890955	-0.0810339555498058	0.312201039880252	-0.185765061745493	0.114845953953059	0.040441230091071	0.581993691271374	0.0879410333923027	0.210918455351718	-0.0848867771508221	0.205507979972928	0.577572703569	0.660484240771709	-0.179639242666448	-0.133427238914904	0.0714104104109464	0.232197576599835	0.53585064251361	-0.0860394132460336	-0.0951254418745246	-0.077141134368499	0.632412690686096	0.0505153635682824	0.305528985244847	0.519512650274793	-0.0553042643306857	-0.126992230304003	-0.0389966128782109	0.149971671146226	-0.168904250928336	0.160074692089144	0.255211085465713	-0.0739956884415698	0.013435466343265	0.381019580402124	-0.143256193909411	0.0244966512328945	1	0.149591076410395	-0.134871698983198	0.00406031588748374	0.0292315782843476	-0.0419705578705545	-0.112104061068028	-0.0531115762112152	-0.0752254081634133	-0.0989307646558763	-0.0647641344742375	0.0169155429239956	-0.0074520381073324	-0.0189682387565502	0.446342210813362	-0.0922559311379846	-0.039560491371558	0.443568335697124	0.0596824738274495	-0.102424773815991	-0.0549989103269615	-0.00636996638977045	0.31573732001203	-0.120291544301579	-0.0819286525228857	-0.148874806642704	0.212349779394487	-0.0681191164214082	0.0785414101713353	0.0633137693582948	-0.0439618998192639	-0.0871147032370612	0.0403247646004342	-0.088761855619231	-0.0913645488845963	-0.0368630205635776	0.111462062651333
Escherichia	-0.0183478107091085	0.246082518416534	-0.245172614209302	-0.136491134484648	0.0755281403860323	-0.270573266618354	-0.284071319206295	-0.0858678798297495	-0.214083388065757	0.0813887024735537	0.215664778871222	-0.0789381574094012	-0.00257198110187465	-0.110824672588007	0.114535093961972	0.608537677266516	0.00670045420818161	0.189143066794669	0.00341709046745507	0.0734323789207093	0.110093000489842	0.0175834392575192	0.0198204775384037	-0.118918740432842	0.129233846219004	0.042134521661493	-0.0946570802689018	0.564823943039717	-0.0100584109711329	-0.0727189762230998	0.314494192844501	0.063858982275308	0.153714334193153	0.429026165670325	-0.0323290341811467	0.0821231678907915	-0.0981594219178066	-0.0949919918330225	0.0339222396163295	-0.0928260888365839	-0.0297804540710556	0.14788204852384	-0.110622677589361	0.10575776684714	0.181708532974988	-0.125892864535035	0.0463559113249086	0.149591076410395	1	-0.137152491029877	0.195424494531605	0.140934222498136	-0.0374099470786659	0.245792814336886	-0.0409137789708472	-0.0102085374034573	-0.109658241858439	0.294056210501378	0.196135341785782	0.0754925628783636	0.361308058672095	-0.0531100642987237	-0.0658477300170987	0.10376248990999	-0.0532900750422068	-0.0260990194688305	-0.0518223446964335	0.382466581878936	-0.130923823417311	0.110182844634661	-0.104142702316374	-0.0897864128025879	-0.148683499603759	0.0653202784856834	-0.0498265945142322	-0.0161888158164454	0.246837105650898	0.360788225904655	-0.140108244311731	0.39837364660172	-0.0900175530626154	-0.068210795352246	0.385293002044628	-0.0212236527043425
Arcanobacterium	0.203912914211962	-0.165838254222778	-0.0130447342465159	-0.117306647173482	0.297876584794876	0.126577091049741	0.0880625780464941	-0.0869657349463834	-0.00962707283345224	-0.126655716665497	0.19978917887034	0.065318210208263	-0.194194269992912	0.134363523808324	-0.0399526273225232	-0.0919387377162039	-0.0626574303075144	-0.0377163297062072	-0.094935777745202	-0.0359166769108305	0.0580476084837772	-0.0770390123416864	0.0756366861482609	-0.0901594771361793	0.319526813693527	0.0272600072074429	0.0030884242105663	-0.1524128462448	0.0119187022680309	0.462333024973299	0.0728251940766668	-0.103951613075783	0.0259224829722114	-0.08968114196321	-0.0570081568146944	-0.0317583780554788	-0.0681890987727471	0.36755233713801	-0.100871025341649	-0.166504352796123	-0.0229453719348268	-0.122035587852366	-0.067672823784032	0.433112798252249	-0.0886843551332103	0.530835995609762	-0.0656151378696627	-0.134871698983198	-0.137152491029877	1	-0.128236224396611	-0.107020711245971	0.0473230585549734	-0.125037567290524	-0.0431074723395595	-0.0709203269492622	-0.0854049493309804	-0.0903112375655042	-0.0559064087720281	0.245263087087369	-0.096704926016639	-0.0047188118493753	0.0788161025637198	-0.0611143460046744	-0.0693415093047828	0.174959901857758	-0.104696213674721	-0.0861740800404153	-0.147531594247193	0.293396273078026	-0.0777113197988187	-0.0728309226450472	0.117514071732396	-0.0977412441408056	0.456113322433651	-0.145460954004727	-0.051393397328649	-0.0868018198473904	-0.113671858701026	-0.130048423715326	-0.0893882987995219	-0.0582477852978785	-0.0883851206980764	-0.0847108757738378
Haemophilus	-0.156416182525603	0.169872709036311	0.0492183782220556	-0.125869226449686	-0.165671940327529	0.103222730668636	-0.255471710549807	0.159368096203805	0.156998457729375	0.0021334448901653	0.0362059778543858	-0.103171833702034	-0.0204398542323446	-0.0705236236311641	-0.108771295483267	0.392691399612344	-0.0182850597771072	0.0713408518071069	0.123595795440575	-0.0637939491302709	-0.131883284092778	0.0527754167988494	0.0143697660466735	0.343281278044873	-0.14291037901684	0.0776611654208953	0.185732169715942	0.183005887330771	-0.0483294702977854	-0.096513533384746	0.00647052544235707	-0.00602056526061594	0.186204658660649	0.0901498675264367	-0.0877870415591988	-0.174914518866165	0.207443203957243	-0.110154640441984	-0.0484300205573684	0.0876210207703255	0.413063159714921	-0.0119487062861028	-0.00373305663238655	-0.0904450554096097	0.0241668246182528	-0.111961279168565	-0.0680355162930059	0.00406031588748374	0.195424494531605	-0.128236224396611	1	-0.108307757683569	-0.0607500848865425	0.1232558163683	0.376684153454752	-0.0345503472756273	-0.0598337111084953	0.667254139088548	0.0261797139945723	0.153540775625214	0.67337428973245	0.10047217732152	-0.0384627120498779	-0.0547106471103519	-0.0959185484678947	-0.0858981175274555	-0.0386472843221237	0.663385532340462	-0.0351636467461344	0.0317802152980603	0.405143229792313	-0.0613410448938384	-0.111544537650357	-0.126372245278313	-0.0273594871649501	0.0102551528099196	0.0849808551681658	0.663814757998064	0.0273624659580753	0.275323644749746	0.3917567490218	-0.0602204722387151	0.661123777368184	-0.0808922966599124
Bulleidia	0.168973720013225	-0.110198852598098	0.0367894629756613	-0.0498375867798467	0.104298929587062	-0.137734844430808	0.235244718917154	0.108857240552662	-0.122321893662409	-0.0675841735171699	0.166605139089539	-0.0870974989585283	0.0102160255540812	0.058682773381113	-0.118755251743	-0.0544631399038885	0.00247955326943894	-0.0701720199848509	-0.0693408317044749	0.0160359812744056	-0.0465510357084032	-0.036812226098408	-0.0224705253740926	-0.0794822546442015	0.129502609497222	-0.156198913289867	-0.130461979469066	0.0256400899523942	0.111246093894862	-0.0137315098664879	0.109183470375058	0.161689213999164	-0.154819159192617	0.0678696753760266	0.108502726490842	0.14431172937336	-0.00526203114819768	-0.0298221608513407	-0.0224797036359004	-0.0215103742246547	-0.0613296712286449	-0.0640842119496445	-0.0224034331552994	0.0177822905852099	-0.120379877083471	0.0477291379103352	-0.0459036036399477	0.0292315782843476	0.140934222498136	-0.107020711245971	-0.108307757683569	1	-0.0375096446623158	-0.0899089234396489	-0.085457518406929	0.0688277776141543	-0.00559707045012746	-0.0563512367806383	0.0903847223788524	0.0473652539608918	-0.0541307867385666	-0.0795923253907488	0.0275309996523655	0.0143042421596376	0.0986193796460676	-0.00663015845765491	-0.097781865731685	-0.0556026127715218	0.109691887936421	0.0258590508796463	-0.039262565110599	0.193416890325164	-0.0781121447953923	-0.0531467753822298	-0.0478616365827924	-0.0911059806279865	-0.0740691639682588	-0.0590808555216313	-0.0133903218147651	-0.112249384734504	-0.0608241647672053	-0.0571426773887107	-0.0563146174329859	-0.0350896496808166
Catenibacterium	0.174265941763575	-0.104848632939686	-0.00958273246596342	-0.0501857914687041	0.225518496284128	-0.0278754462203168	-0.15884754979783	-0.082943964715356	-0.0523598374230926	0.0484682805809023	-0.0946345548070512	-0.0167549746907207	-0.0242658636569807	-0.0589202498172831	-0.024542497385021	-0.0102417774560565	0.0776288262517811	0.0423841628662547	-0.0441355853693402	-0.0591320587652914	0.187111726148955	0.281885552936288	0.225283452797022	0.014060243833214	0.0182603801120811	0.0276185821283586	-0.00302951067538828	0.021312095002294	-0.0480556558548877	-0.0311036899197345	-0.0647949004593647	-0.0229499073985887	-0.101343896464805	-0.0329374203358337	-0.0236759387216022	-0.06087836147302	-0.047792465403779	-0.0231823843781384	0.0617075290810247	-0.0167754300441391	0.169503944450295	-0.0583440193428213	3.78640567347521e-05	-0.0368872097478782	-0.0173338876069921	-0.052037084145384	-0.0246590777088177	-0.0419705578705545	-0.0374099470786659	0.0473230585549734	-0.0607500848865425	-0.0375096446623158	1	-0.096405708877625	-0.0321932490051417	-0.0744844087956128	-0.039962185011353	-0.033731604436649	-0.0305749376173472	-0.0341543336255646	-0.0366851959218	0.191505056171144	-0.0794246565540506	-0.0430202241425706	0.0514203842668869	-0.046578775790155	-0.0552219881827455	-0.0311995164476732	-0.0116058027924014	-0.0183504360153372	-0.0434633515544274	-0.0293496467089174	-0.0528403132105482	-0.0556335521494557	-0.0240392901044415	0.203597129600146	-0.065262769714074	-0.0330764329410048	0.0348997657224479	0.0538329308454143	-0.0329985854059316	0.0340152639028302	-0.0337518461027408	-0.0340824414083528
Eggerthella	-0.308802441114703	0.492941874159224	-0.117774158855879	-0.188928635064369	-0.15466739067467	-0.187277124053218	-0.0983770031078353	-0.0997390934210899	-0.110547463554899	0.145928181294987	-0.0147140853741413	-0.17077034761794	0.275069710551103	0.0362135439781081	0.670034216758919	0.441592719313094	0.0073869936572887	0.0915867071525664	0.254682426881041	-0.0515819003721572	-0.128052625150341	-0.0755898038795659	0.0169850950848485	-0.145335551445651	-0.147043504575555	0.264334980874412	0.054219785777576	0.472137584697855	-0.185786506613242	-0.0528060595715291	-0.214502122639332	-0.12950895413646	0.344058485565053	0.631876067938301	0.0246856907692532	0.135209034726641	-0.0819104187660482	-0.152442181566461	0.165562045507253	0.0918813430929624	0.174215818371186	0.153749884681508	-0.109605298214446	-0.14235509601923	0.186080070428026	-0.196916025406867	0.245976167901155	-0.112104061068028	0.245792814336886	-0.125037567290524	0.1232558163683	-0.0899089234396489	-0.096405708877625	1	-0.0820476583045572	0.0235882612095138	0.0686294512697291	0.250585466770094	0.214118578776046	-0.22855291753832	0.281352899185885	-0.0868453678875167	-0.200531985795717	0.243347880370615	-0.090243539330182	-0.158505799805387	0.0119088569627989	0.291630814810227	-0.0228890857404304	-0.0788217137285672	-0.0105277389223063	-0.107221802938526	-0.145462506249682	0.146769516068751	-0.082792474969792	0.0371030839540835	0.194987172577201	0.283789584566301	-0.0768732513387448	0.49239099353731	-0.0543714011466237	-0.117245423983418	0.272333795355386	0.10413635041627
Staphylococcus	0.176055048912615	-0.173391086766005	0.15072436299113	-0.0494682735890423	-0.239741974867614	0.0668894354665726	0.0606692834527685	0.459423280758238	0.395685031800862	-0.179208523811118	0.129394368117973	-0.105846900536587	-0.043578699048793	-0.124843577218966	-0.107927162140458	-0.0693200273533007	-0.123483500720402	-0.0878509471809149	-0.0814697351100338	0.0265475098258754	-0.10915738284918	-0.118718335479715	-0.126510985158975	0.296744310328644	-0.150060034810709	0.00310456064752171	-0.168425445822618	-0.108287684767671	-0.0134588831033152	-0.071663336843726	-0.148088953904756	-0.07417045861148	-0.0147772355852744	-0.119061829045663	-0.0483674167367159	0.0106156731348864	-0.073640035209459	-0.10544033677417	0.0294584931668185	0.316599554441654	-0.0492843664889355	-0.0615229902445403	0.0491132465978976	-0.0972403799377493	-0.05571196079682	-0.0954420455239041	-0.044655321113695	-0.0531115762112152	-0.0409137789708472	-0.0431074723395595	0.376684153454752	-0.085457518406929	-0.0321932490051417	-0.0820476583045572	1	-0.0196559928165502	0.106708910864508	-0.00438372353595555	-0.0964923872459881	0.41505996498176	-0.0223973259895449	-0.0597853744206401	0.0656462890237415	-0.0715763119444662	-0.0355029265751607	-0.106994077115065	-0.0357817957071914	-0.0226199158180807	0.0563393828638724	-0.0629403242522612	0.0156505773713118	-0.0289964393663384	-0.0241660435439527	-0.0938732420112163	-0.0417211213450878	-0.00981772521858008	-0.098355545147105	-0.0246515169526662	0.130408434948492	-0.113591400415177	0.145070912713726	-0.0578045353888012	-0.0248047965962569	-0.0655679794504757
Varibaculum	0.00198013796926133	-0.101255735525909	0.25670837038603	-0.144188793166695	0.312896344481281	0.187282274492544	0.0546813962395019	0.0264103144474638	0.110757640628771	-0.0240429583778856	0.446034503883326	-0.0920823840798031	-0.120638604453193	0.102667824492315	-0.0812741009914712	-0.0948621950348834	-0.154974491598523	-0.144170120430638	-0.0419691364683258	0.00347962920727986	0.000798504134603095	-0.141543056876478	-0.156847588684594	0.0869461289311588	0.118139883280088	-0.0621727057475144	-0.0938496732834973	-0.10858324134264	-0.00409345735229641	-0.0134308194429957	-0.0138796960205217	-0.127119629717454	-0.0629337331119334	-0.181422582343871	-0.0661555696180632	-0.122319504396567	-0.0905943108029808	0.0872052318706091	0.00266019775984516	0.147519957665172	-0.0716210863666652	-0.105127269881422	0.519954021004884	-0.14560508197484	0.139520598619404	0.151919635299054	-0.0861672693859817	-0.0752254081634133	-0.0102085374034573	-0.0709203269492622	-0.0345503472756273	0.0688277776141543	-0.0744844087956128	0.0235882612095138	-0.0196559928165502	1	0.0141965563359398	0.0258755232585402	0.334612596172872	0.0021725434649749	-0.0375065130434304	-0.0928252907451173	-0.0974158588708187	0.0854740409432488	0.131674116567256	-0.0426582454835154	0.0881248157299751	-0.0332332206913963	0.0651020699815453	-0.0864169525511359	0.144421662837157	0.0427373111203612	-0.141860048765091	0.241660173785408	0.0285383392269034	0.051641694087223	0.196692753498592	-0.0356935375960409	-0.132466326298177	-0.0838000024272048	-0.113044191632043	-0.079886399352658	-0.0183797473082353	-0.117801406449787
Pseudomonas	-0.12477703614678	-0.132017612702408	0.427203334831646	0.0254760543830593	-0.037303507607889	0.069547288542695	0.280045805349304	-0.0904977548250097	0.0876366626031831	-0.122465268252999	-0.101068851751738	-0.0655038777391447	0.31226043354611	-0.108118271780646	-0.0830279698907242	-0.0492753343015651	-0.121837651377711	0.0879346455626091	-0.13998275842857	0.0110261995715959	0.21198344014538	-0.104223274456088	-0.0926967106019352	0.030495455546974	0.0423529810335175	0.577083389853829	-0.0773134701236925	-0.131518120573813	-0.0854643304123622	-0.0263855940466162	-0.0807516287512178	-0.0685771856267583	-0.038257818608067	-0.153761066778043	-0.0492161079305231	0.0793154177559073	-0.0572404390832424	-0.0621284091615191	-0.0756283460947288	0.100287657525323	-0.0414621570927109	-0.101478236396936	0.0818847125792843	0.0886068667966311	-0.102964159177849	-0.037062834269047	-0.0136599448557582	-0.0989307646558763	-0.109658241858439	-0.0854049493309804	-0.0598337111084953	-0.00559707045012746	-0.039962185011353	0.0686294512697291	0.106708910864508	0.0141965563359398	1	0.0117588305382462	-0.0820995887640167	0.0747162385818115	-0.0167928060534572	-0.0649248405243967	-0.0898138669770019	0.010248015400406	-0.0464525685453043	-0.00446139627993441	-0.0912625184626023	-0.0218256074276152	0.457677598622134	-0.0394018511759329	0.109490664704941	0.111372859915528	0.310315467131883	-0.0816767726991538	-0.0100831580359311	-0.13832044435503	-0.0787671554839152	-0.0236592733384526	-0.0574143450196327	-0.0744659104913314	-0.031946601428477	-0.0604956911700025	-0.023421631724813	-0.0130432729249022
Neisseria	-0.23062501265198	0.247817622693195	0.0395997314452248	-0.079937066817449	-0.0780681926989594	0.0346438220522457	-0.213425530442742	-0.0671212384935391	0.0439528145143207	-0.0645570980501083	-0.0811609897994478	-0.0715039061541866	0.11348631459487	-0.0854251699151191	-0.0712480768303617	0.5975332867674	0.00310240313306261	0.0837689446434948	0.00432182800786957	-0.0494491563714323	-0.0743960209517854	-0.08688871268617	-0.0325840457515392	0.00816893439753894	-0.0511612689058958	0.180939179141396	-0.0694305483425571	0.307825608026638	-0.0495514365236479	-0.0512280993361064	-0.12172523918741	-0.0646967892499819	0.273866509821275	0.197473452718232	-0.0490393783588747	-0.101324176506875	-0.0312714720931684	-0.0824386112572856	-0.0686021140073987	-0.0294739573357721	0.619487407422895	-0.0649139192533606	0.0996725471502228	-0.0474201494750778	0.00610412720250436	-0.0826401665816957	-0.0359005726622682	-0.0647641344742375	0.294056210501378	-0.0903112375655042	0.667254139088548	-0.0563512367806383	-0.033731604436649	0.250585466770094	-0.00438372353595555	0.0258755232585402	0.0117588305382462	1	-0.0446282280593491	-0.111948056695492	0.982271094995911	-0.0263075727568358	0.0394271417388615	0.0213403757581752	-0.0442755982686765	-0.0753523894106428	-0.0237028962779322	0.980123041167023	-0.0260141675933399	-0.0279056138728191	0.6650276658728	-0.0363189043139875	-0.0750094861232846	-0.0743536151765361	0.0135742916586449	-0.0198688967031406	0.228922325355586	0.984656888824019	-0.0845245730510255	0.502251985539882	-0.0469937316286268	-0.0509635012682186	0.979557120473705	-0.0524794757246739
Coprobacillus	-0.0485251051209885	0.0956215660049149	-0.117525988515362	-0.0897955410309344	0.0957130905731875	-0.105023347442615	-0.0488772947348414	-0.07049156182397	-0.155959799852126	0.251724281586783	0.127958232092344	-0.0198369684583191	0.0460363360389145	0.261771814626225	0.10556753818681	0.0213656744665741	0.01969972363852	-0.0202061319816349	0.422239505577224	-0.0576030291024693	-0.106725762013473	-0.075872526719212	-0.0453433619341711	-0.0479128995900078	0.16307420793925	-0.107643572420988	0.0841259399754253	0.165037038679218	0.0181788888845241	-0.050548140778726	0.184116513176285	0.0428933720581179	-0.178272275137506	0.217892628151556	0.126833398185456	0.182832839063468	-0.0411788848188911	0.140932920873545	-0.0569809709165043	-0.079938994904262	-0.0752863673505301	-0.110738455045511	0.0794183102683472	-0.0431269830693159	-0.130609285099645	0.00333749807314201	0.265564753976994	0.0169155429239956	0.196135341785782	-0.0559064087720281	0.0261797139945723	0.0903847223788524	-0.0305749376173472	0.214118578776046	-0.0964923872459881	0.334612596172872	-0.0820995887640167	-0.0446282280593491	1	0.000512412000224944	-0.031810641301956	-0.0717261116913121	-0.108337510382891	0.057977469049291	0.106089705258544	0.100156819653787	0.0127479009261549	-0.0314784873313082	-0.0926000623350327	-0.0670824648361621	-0.0542462922662345	-0.0447527546943229	-0.10384218480496	-0.0517695639785692	-0.0276004005500559	-0.135641064951186	-0.0763841510516297	-0.037535092180157	-0.0482943223284685	0.00284392099596249	-0.0664218358318248	-0.0574426726210317	-0.0394355210526442	-0.0384176374975342
Mogibacterium	0.175211662801753	-0.136286748726824	-0.0581784138234093	-0.113570500785088	0.375534063978241	-0.071861641236966	-0.0295030549576069	0.175527585556075	-0.172070602474707	0.136383436488049	0.245164202240396	-0.0570262269548404	-0.106500128371286	-0.127691457195457	-0.142004501991307	-0.077506903602471	0.115803464408464	-0.0569367553071797	-0.0632203291204705	-0.00200616670406274	0.112315928865937	0.0542190805600615	0.108475203977484	-0.0519281376944828	0.13207743824292	-0.0187587472202238	0.145392751407494	-0.00381437973647726	0.0844042030453754	0.133815393105692	-0.00482923961011501	-0.011250949642099	-0.0811977868462401	0.00284087422504755	-0.0576830290155362	-0.0262502022040354	-0.131296799541202	0.00853558790197155	0.193049457161781	-0.224902760368281	-0.0548633745789225	0.093002322888749	0.0516980101888758	0.165229006689927	0.00482066611300843	0.155866480573646	-0.0866407441331406	-0.0074520381073324	0.0754925628783636	0.245263087087369	0.153540775625214	0.0473652539608918	-0.0341543336255646	-0.22855291753832	0.41505996498176	0.0021725434649749	0.0747162385818115	-0.111948056695492	0.000512412000224944	1	-0.11938503028888	0.11236314500387	-0.051916538074022	0.173504265756966	0.103194028179143	0.0287366693184187	-0.0677885451690194	-0.108667687531228	0.115400195827529	0.098547498967188	-0.109845681009077	0.159629002021894	0.0414366077590231	0.0413194414743859	0.0254272861791921	0.0590024279726865	-0.0689458323987159	-0.112949040369117	-0.104011041063947	-0.158935335531163	-0.0721951424597893	-0.118251568558181	-0.116679671268764	-0.0381490943360974
Rothia	-0.238987754682063	0.273406424398103	-0.012257361475311	-0.0885458858137824	-0.0985584363307361	-0.0255344594825078	-0.206525564251813	-0.0785316028715679	0.0109474409560594	-0.048731541826477	-0.0817328765986618	-0.0683133897116892	0.125151877788612	-0.071765087910682	-0.0630374497936402	0.703588059595567	0.0503381574059776	0.13603143452941	0.0157665417179798	-0.054700271198187	-0.0704911854259145	-0.0781272311878963	-0.00294937027359795	-0.00410367018872422	-0.0735124934535315	0.18335077610848	-0.0520267298915923	0.398679440593025	-0.0602536067455354	-0.0573837614617994	-0.13966681400245	-0.0111532717645336	0.286328633824313	0.261743403110484	0.0154773080709952	-0.0988269560798068	-0.0207230925331701	-0.0886665418482993	-0.0611302267258527	-0.0535066686658436	0.566719142983505	-0.0301017771194186	0.0168610471143193	-0.0503435269658041	0.00671715171389149	-0.102136677565323	-0.0379981337651681	-0.0189682387565502	0.361308058672095	-0.096704926016639	0.67337428973245	-0.0541307867385666	-0.0366851959218	0.281352899185885	-0.0223973259895449	-0.0375065130434304	-0.0167928060534572	0.982271094995911	-0.031810641301956	-0.11938503028888	1	-0.0335940853614918	0.0519290772806022	-0.00412457586706382	0.00522330285028222	-0.0736344050738915	-0.0232190516685271	0.995157269159728	-0.046802012886081	-0.0276627284174514	0.554258734706974	-0.0446657795252476	-0.0780352046212905	-0.0524579396396426	0.0113696894243516	-0.0231667472609411	0.199948172887867	0.993518078418041	-0.0746857799831365	0.581798168851857	-0.0153283200539058	-0.0552989785886582	0.990429011221341	-0.0034163059898215
