"","KO-OElogFC","KO-OElevel","KO-OEp","KO-WTlogFC","KO-WTlevel","KO-WTp","OE-WTlogFC","OE-WTlevel","OE-WTp","KO","OE","WT","phylum","class","order","family","genus","species"
"ASV_388",-0.335747189729781,"nosig",0.440321355929594,-0.0180955930174802,"nosig",0.967406608813397,0.317651596712301,"nosig",0.463792854093407,0.000346196278074153,0.000534440085322493,0.000359866334146686,"Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia_kunmingensis"
"ASV_707",-0.029304931270659,"nosig",0.959413891567519,0.137882822433997,"nosig",0.811766740580841,0.167187753704656,"nosig",0.771608966605995,0.000209444805652677,0.000261957122745768,0.00019599554793126,"Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia","Unassigned"
"ASV_441",0.874236809524884,"nosig",0.207041731146342,0.8832940927861,"nosig",0.203350906369232,0.0090572832612162,"nosig",0.989603141676101,0.000463441883314854,0.000323615088024627,0.000266013085040228,"Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia","Unassigned"
"ASV_672",0.0378823062356378,"nosig",0.953736384698455,-0.269697444211205,"nosig",0.67727720451228,-0.307579750446843,"nosig",0.633672234300575,0.000160213402130805,0.000186965503079583,0.000206852813983206,"Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia","Unassigned"
"ASV_2426",-0.406387840410514,"nosig",0.58338101430498,-1.09433269595966,"nosig",0.120024471831541,-0.68794485554915,"nosig",0.299909132973646,3.54212797250049e-05,6.03638764163562e-05,8.5259609834371e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia","Unassigned"
"ASV_913",2.59338520525179,"nosig",0.00714344182840681,2.62821984310365,"nosig",0.00662361443088434,0.0348346378518598,"nosig",0.971194106659055,0.000384027592955751,8.12937724834751e-05,6.76776437074824e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia_xinjiangensis"
"ASV_2546",-0.311483303052366,"nosig",0.650414546199832,0.744221660078744,"nosig",0.337046695613697,1.05570496313111,"nosig",0.153692409780542,4.45554657176017e-05,7.10290992177388e-05,2.66923164519387e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia","Unassigned"
"ASV_394",0.300104624559427,"nosig",0.557866324889491,-0.575529349852709,"nosig",0.250492478207301,-0.875633974412136,"nosig",0.0826450545130594,0.000337676494322927,0.000337739093596001,0.000534102713508438,"Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia","Unassigned"
"ASV_1785",0.00694617310363798,"nosig",0.99350434494343,0.390777958368552,"nosig",0.644243411437259,0.383831785264914,"nosig",0.647408338805636,7.93416245208344e-05,0.000101309585149963,6.25558810288271e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia_seranimata"
"ASV_620",0.437160343175716,"nosig",0.412984651696067,-0.10197605619165,"nosig",0.845530477061599,-0.539136399367366,"nosig",0.310011478716544,0.000228012049789191,0.000201999776491344,0.000246127020929125,"Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia_adelaidensis"
"ASV_1389",-0.258432787081954,"nosig",0.713983031332375,-0.361473963911492,"nosig",0.60921298840843,-0.103041176829538,"nosig",0.881526656092239,7.76749750380112e-05,0.000116385467700608,0.000102612689108242,"Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia_kunmingensis"
"ASV_2565",1.56539472534295,"nosig",0.151065543464301,0.989602348441018,"nosig",0.350125846785136,-0.575792376901932,"nosig",0.606973391665244,5.20829296775272e-05,2.00183781055324e-05,2.67907499679818e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia_adelaidensis"
"ASV_864",0.269896637977607,"nosig",0.63167890560416,-0.647738015727224,"nosig",0.219770753897747,-0.917634653704832,"nosig",0.085090353473191,0.000106578043798512,0.000106039186814839,0.000169493007688048,"Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia","Unassigned"
"ASV_1721",0.929792554286163,"nosig",0.237202600894463,1.18600725499528,"nosig",0.143277520328651,0.256214700709113,"nosig",0.762658056520318,7.05261218912196e-05,4.59450931915717e-05,3.14314901776195e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardiaceae","Gordonia","Unassigned"
"ASV_273",0.190572775460954,"nosig",0.67483803169898,-0.0366860514174668,"nosig",0.935384624458637,-0.22725882687842,"nosig",0.615911522158109,0.00056678028975324,0.000617088624062044,0.000610012405414588,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_752",0.390536358387145,"nosig",0.502877094221644,-0.00629793335253965,"nosig",0.990960787560936,-0.396834291739685,"nosig",0.493086429502734,0.000163137524038309,0.000151548297824562,0.000175452440689776,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_407",0.428405050879996,"nosig",0.493296244167798,-0.277015125918673,"nosig",0.65285503426055,-0.70542017679867,"nosig",0.256470330171963,0.000349732397964746,0.000316246705884677,0.000474831853655461,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_1301",1.18427582475236,"nosig",0.0700227229461369,0.304924794942895,"nosig",0.621677542984002,-0.879351029809467,"nosig",0.183488137746495,0.000148945156988593,7.51567862638277e-05,0.000120698853525869,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_1543",0.388721147837563,"nosig",0.514661845319835,0.749676749229536,"nosig",0.230580938811632,0.360955601391973,"nosig",0.573013045458291,8.02421148572333e-05,7.56212096327401e-05,4.90145148510585e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_2429",-0.0733412159867011,"nosig",0.934892757218458,-1.0112729586617,"nosig",0.233528132432342,-0.937931742675001,"nosig",0.258322068356376,2.70765540156212e-05,3.5126357396824e-05,5.71648224443324e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_1552",-0.987751358996127,"nosig",0.236029611904388,-1.29666690255281,"nosig",0.11431183975853,-0.308915543556685,"nosig",0.681543663132899,3.18786556129805e-05,8.06795801377014e-05,9.03272126063062e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_2050",1.69503118035515,"nosig",0.0311243432159262,0.435314982905404,"nosig",0.539819980179863,-1.25971619744975,"nosig",0.115827601073614,8.27974313370051e-05,3.01188148452388e-05,6.7160410560472e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_2905",-0.02109216856828,"nosig",0.975309101035646,0.957107464802917,"nosig",0.194545940851341,0.978199633371197,"nosig",0.179856797936166,7.72985329481303e-05,9.52453949403531e-05,4.03965017079227e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Mycobacterium_vaccae"
"ASV_812",-0.386489762236738,"nosig",0.425039931514502,-0.119711112423602,"nosig",0.809923258766757,0.266778649813136,"nosig",0.574885989637843,0.000121519059502795,0.000196842070113248,0.000139006188998321,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_836",-0.150996959385743,"nosig",0.805514643717152,0.221021881374115,"nosig",0.724951362037307,0.372018840759858,"nosig",0.54761450175646,0.000127626576383745,0.000167143345917804,0.000107340816953691,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_873",-0.494411510487744,"nosig",0.342336983018033,0.436176931595697,"nosig",0.436012040375319,0.93058844208344,"nosig",0.0825843356491456,0.000121997793380404,0.000211249322217557,9.44285960042319e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_1477",-1.5954086385132,"nosig",0.0466087574107202,0.0738135247726267,"nosig",0.93300206175237,1.66922216328583,"nosig",0.0370353445088986,3.5130156526856e-05,0.000140715076592133,3.59293668904103e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_2439",-0.806438748454177,"nosig",0.232955113091017,-0.721270846802856,"nosig",0.291705085064705,0.0851679016513205,"nosig",0.891864901791992,4.37894918237476e-05,0.000100839958004635,8.03392460535782e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_466",0.68290943011745,"nosig",0.102998877978718,0.509541701294089,"nosig",0.220500448611005,-0.173367728823361,"nosig",0.686798283879455,0.000353351306983949,0.000262295341137316,0.000249851475634713,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_2194",-1.36239521315534,"nosig",0.151925675197319,-1.76085064072466,"nosig",0.0618289765452495,-0.398455427569321,"nosig",0.63535288428998,1.93247292050246e-05,6.63392094375313e-05,7.13354440551214e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_698",2.3392537714676,"enriched",0.00125037663694318,1.13929776330905,"nosig",0.0903598769440671,-1.19995600815855,"nosig",0.105599233307351,0.000263100280766052,6.13621699973646e-05,0.000121075166252404,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Mycobacterium_canariasense"
"ASV_1025",2.43978311316933,"nosig",0.0409348459508131,1.92998902293921,"nosig",0.0983892131530358,-0.509794090230121,"nosig",0.665278598645567,0.000204332262737896,4.08882768809312e-05,4.9533375397925e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_1527",1.76406186556939,"nosig",0.0662836965734327,0.789307922348963,"nosig",0.382876208878652,-0.974753943220426,"nosig",0.323577396332338,8.25555173969034e-05,2.50711894193367e-05,4.45357451445119e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Mycobacterium_fluoranthenivorans"
"ASV_586",0.156614594674046,"nosig",0.779960032441586,1.26826965379601,"nosig",0.0334130120498951,1.11165505912196,"nosig",0.0624396852886517,0.000247173821105774,0.00026574944665589,0.000108089674159006,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned"
"ASV_21",0.182781708175896,"nosig",0.540098196531043,-0.560630256141614,"nosig",0.0598112419544226,-0.74341196431751,"nosig",0.0127989598511913,0.00486058836418115,0.00513401345019396,0.00719481811912352,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Kribbella","Kribbella_catacumbae"
"ASV_804",-0.241430261086415,"nosig",0.635872825698187,0.510559759536892,"nosig",0.346622191859944,0.751990020623307,"nosig",0.154044084967069,0.000138266338068273,0.000207003949673955,0.000103067133582042,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Nocardioides_iriomotensis"
"ASV_2440",-0.128639334158874,"nosig",0.856860823466865,0.536718085614654,"nosig",0.4824736474115,0.665357419773528,"nosig",0.372026373998803,4.56080496112498e-05,6.02972536789429e-05,3.14404391202472e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Nocardioides_iriomotensis"
"ASV_832",0.426819829868904,"nosig",0.413136156078062,-0.0281227088846246,"nosig",0.956092251410463,-0.454942538753528,"nosig",0.380461766541227,0.000156957531224431,0.000135421308918537,0.00016108935233964,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Unassigned","Unassigned"
"ASV_909",0.98313517626621,"nosig",0.0373575089510369,0.685011384589372,"nosig",0.138764711857304,-0.298123791676838,"nosig",0.544094520342083,0.000247093200054163,0.000150243339643055,0.00016144999439414,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Nocardioides_iriomotensis"
"ASV_1281",-0.0167357721223157,"nosig",0.979684475306713,-0.271046700188263,"nosig",0.679338832951998,-0.254310928065947,"nosig",0.694052902103621,7.16847936749094e-05,9.10151374908051e-05,9.45255101665735e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Unassigned","Unassigned"
"ASV_1236",0.204182796618246,"nosig",0.734902471597512,0.349798270913764,"nosig",0.570418680648914,0.145615474295518,"nosig",0.815175526244889,7.62338084659106e-05,7.99222071394601e-05,6.29476820446444e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned"
"ASV_1951",1.14690715826086,"nosig",0.170435163045834,0.690860008028789,"nosig",0.393885339554924,-0.456047150232071,"nosig",0.603963373713123,5.95274513847994e-05,3.03138525843192e-05,3.53036984506294e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned"
"ASV_400",0.121310825585199,"nosig",0.767349482639557,-0.0607218276304699,"nosig",0.881731962114058,-0.182032653215669,"nosig",0.655036151038811,0.000337722030590174,0.000386528914858627,0.000370325074339336,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned"
"ASV_1843",2.06608570829912,"enriched",0.000145938800383672,1.22714826793865,"nosig",0.0170328208800098,-0.838937440360466,"nosig",0.138976744254427,0.000377586033914596,0.000110738382116315,0.000169402742131344,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned"
"ASV_1514",0.860298479870035,"nosig",0.108354934739954,0.580756338707564,"nosig",0.26863038735655,-0.279542141162472,"nosig",0.618134664279824,0.000133420727297156,9.12650081800978e-05,9.37776601643374e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned"
"ASV_2747",2.2227480777672,"nosig",0.0177574433065834,1.12246260989168,"nosig",0.181224757397182,-1.10028546787552,"nosig",0.278581259058588,4.91713328658636e-05,1.00246469775564e-05,2.25132252134741e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned"
"ASV_1544",1.08734609612394,"nosig",0.138098584991746,0.166437004005287,"nosig",0.808965284337445,-0.920909092118651,"nosig",0.210358459489791,8.92221811998296e-05,4.99660902008354e-05,8.57077825813537e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned"
"ASV_742",0.595519340578748,"nosig",0.0926819000482106,0.237149673427377,"nosig",0.498736597912385,-0.358369667151371,"nosig",0.312827955085715,0.000984556652745284,0.000824217699753365,0.000898185265512617,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned"
"ASV_1975",1.28431381748465,"nosig",0.064408748660299,0.360666216928018,"nosig",0.577239260373504,-0.923647600556631,"nosig",0.190597306263348,0.000101184912506521,4.9902072337374e-05,8.5003203484984e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned"
"ASV_1797",0.727076608234482,"nosig",0.270034051423088,0.230460228658403,"nosig",0.717008049260129,-0.496616379576078,"nosig",0.455654047077607,8.93386261891766e-05,6.54052891347268e-05,8.06977253839562e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Nocardioides_marinquilinus"
"ASV_2554",-0.424138479191049,"nosig",0.636020014142078,0.193421493253452,"nosig",0.833445361856333,0.617559972444501,"nosig",0.493298413277938,4.06940483868752e-05,6.47306867590713e-05,3.56938074929004e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Nocardioides_marinquilinus"
"ASV_1884",-0.479563837275451,"nosig",0.377879079688835,0.143439231140399,"nosig",0.804570873973654,0.62300306841585,"nosig",0.255086921465713,8.24767470682098e-05,0.000141576276086523,7.55763866966188e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned"
"ASV_869",1.61983376454166,"nosig",0.029219208602059,1.5485031414179,"nosig",0.0364245219545007,-0.0713306231237574,"nosig",0.925228615846876,0.000236226073179784,9.56745062710817e-05,9.0333314138936e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned"
"ASV_1297",1.12852787375902,"nosig",0.101791312981019,0.542860454879968,"nosig",0.416477092578739,-0.585667418879051,"nosig",0.403220132491763,0.000152221345787656,8.63848538105502e-05,0.000112589229615125,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned"
"ASV_2548",1.39016426122302,"nosig",0.158428205564945,-0.127014112399652,"nosig",0.880860861009449,-1.51717837362268,"nosig",0.116532022693315,2.67033587494534e-05,9.87190213709551e-06,3.13020003026111e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned"
"ASV_1664",-0.000411535616424321,"nosig",0.999309478039449,0.182323711472835,"nosig",0.799945655954458,0.18273524708926,"nosig",0.799085760783042,6.64921517261575e-05,8.0575579367997e-05,6.26843769309752e-05,"Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Nocardioides_daeguensis"
