ASV_380	otu017116	98.684	380	5	0	1	380	738	1117	0.0	675
ASV_381	otu005765	88.076	369	34	10	1	364	760	1123	4.82e-120	429
ASV_382	otu015357	95.778	379	13	3	1	378	740	1116	5.80e-174	608
ASV_383	otu000461	98.670	376	5	0	1	376	792	1167	0.0	667
ASV_384	otu000922	91.099	382	31	3	1	380	806	1186	1.31e-145	514
ASV_385	otu015122	96.053	380	15	0	1	380	741	1120	2.70e-177	619
ASV_386	otu005822	89.899	297	26	4	59	353	802	1096	4.81e-105	379
ASV_387	otu015357	96.042	379	12	3	1	378	740	1116	1.25e-175	614
ASV_388	otu004025	97.619	378	9	0	1	378	770	1147	0.0	649
ASV_389	otu007478	97.632	380	9	0	1	380	738	1117	0.0	652
ASV_390	otu012492	98.656	372	5	0	1	372	790	1161	0.0	660
ASV_391	otu017319	97.043	372	11	0	1	372	767	1138	1.57e-179	627
ASV_392	otu016423	92.632	380	28	0	1	380	804	1183	1.29e-155	547
ASV_393	otu017171	99.472	379	2	0	1	379	796	1174	0.0	689
ASV_394	otu004025	97.368	380	6	2	1	378	770	1147	0.0	643
ASV_395	otu012183	86.704	361	44	4	1	358	747	1106	1.29e-110	398
ASV_396	otu015782	95.767	378	14	2	1	377	768	1144	5.79e-174	608
ASV_397	otu018163	100.000	385	0	0	1	385	772	1156	0.0	712
ASV_398	otu000461	92.553	376	28	0	1	376	792	1167	2.13e-153	540
ASV_399	otu016695	92.368	380	24	5	1	378	784	1160	2.78e-152	536
ASV_400	otu002758	95.596	386	8	4	1	385	772	1149	1.65e-174	610
ASV_401	otu000461	99.734	376	1	0	1	376	792	1167	0.0	689
ASV_402	otu008140	96.286	377	14	0	1	377	738	1114	2.67e-177	619
ASV_403	otu008536	99.206	378	3	0	1	378	786	1163	0.0	682
ASV_404	otu001312	90.789	380	31	4	1	378	770	1147	7.83e-143	505
ASV_405	otu017473	99.468	376	2	0	1	376	788	1163	0.0	684
ASV_406	otu018461	97.587	373	7	2	1	372	786	1157	0.0	638
ASV_407	otu017454	99.735	378	1	0	1	378	769	1146	0.0	693
ASV_408	otu016828	97.003	367	11	0	1	367	787	1153	9.42e-177	617
ASV_409	otu004354	94.180	378	22	0	1	378	373	750	1.64e-164	577
ASV_410	otu010921	99.468	376	2	0	1	376	736	1111	0.0	684
ASV_411	otu000202	94.987	379	19	0	1	379	796	1174	4.53e-170	595
ASV_412	otu017116	100.000	380	0	0	1	380	738	1117	0.0	702
ASV_413	otu003408	97.347	377	10	0	1	377	734	1110	0.0	641
ASV_414	otu004604	99.740	385	1	0	1	385	767	1151	0.0	706
ASV_415	otu014950	99.468	376	0	2	1	376	770	1143	0.0	682
ASV_416	otu013570	97.354	378	9	1	1	377	772	1149	0.0	641
ASV_417	otu006917	95.000	380	17	2	1	379	735	1113	4.53e-170	595
ASV_418	otu014917	97.855	373	6	2	1	372	790	1161	0.0	643
ASV_419	otu000202	94.459	379	21	0	1	379	796	1174	9.81e-167	584
ASV_420	otu007781	99.194	372	3	0	1	372	790	1161	0.0	671
ASV_421	otu012842	99.462	372	2	0	1	372	786	1157	0.0	676
ASV_422	otu016919	98.670	376	5	0	1	376	790	1165	0.0	667
ASV_423	otu000461	98.670	376	5	0	1	376	792	1167	0.0	667
ASV_424	otu000461	92.819	376	27	0	1	376	792	1167	4.59e-155	545
ASV_425	otu005242	99.738	381	1	0	1	381	806	1186	0.0	699
ASV_426	otu009607	98.158	380	5	2	1	379	796	1174	0.0	662
ASV_427	otu014905	96.021	377	15	0	1	377	771	1147	1.24e-175	614
ASV_428	otu006590	90.601	383	31	5	1	380	806	1186	2.83e-142	503
ASV_429	otu016423	89.501	381	39	1	1	381	804	1183	1.33e-135	481
ASV_430	otu014585	94.723	379	20	0	1	379	737	1115	2.11e-168	590
ASV_431	otu009420	91.733	375	28	3	1	374	790	1162	9.94e-147	518
ASV_432	otu014016	98.656	372	5	0	1	372	790	1161	0.0	660
ASV_433	otu000922	90.576	382	33	3	1	380	806	1186	2.83e-142	503
ASV_434	otu017044	94.545	385	17	4	1	383	767	1149	5.93e-169	592
ASV_435	otu000461	98.936	376	4	0	1	376	792	1167	0.0	673
ASV_436	otu006521	98.163	381	3	4	1	379	790	1168	0.0	662
ASV_437	otu004391	90.237	379	33	3	1	378	800	1175	6.10e-139	492
ASV_438	otu015357	96.825	378	10	2	1	377	740	1116	1.23e-180	630
ASV_439	otu000461	98.404	376	6	0	1	376	792	1167	0.0	662
ASV_440	otu013286	95.251	379	13	4	1	376	771	1147	4.49e-170	595
ASV_441	otu004025	97.632	380	5	2	1	378	770	1147	0.0	649
ASV_442	otu015782	96.817	377	12	0	1	377	768	1144	1.23e-180	630
ASV_443	otu013260	97.409	386	8	2	1	385	769	1153	0.0	656
ASV_444	otu000922	90.576	382	33	3	1	380	806	1186	2.83e-142	503
ASV_445	otu017664	99.736	379	1	0	1	379	796	1174	0.0	695
ASV_446	otu007781	99.194	372	3	0	1	372	790	1161	0.0	671
ASV_447	otu014663	88.978	372	31	9	1	367	788	1154	1.02e-126	451
ASV_448	otu016676	90.789	380	30	5	1	377	769	1146	2.81e-142	503
ASV_449	otu000232	86.275	357	39	10	1	352	747	1098	4.72e-105	379
ASV_450	otu017664	97.889	379	8	0	1	379	796	1174	0.0	656
ASV_451	otu005288	86.306	314	39	4	1	314	774	1083	8.01e-93	339
ASV_452	otu014023	100.000	379	0	0	1	379	777	1155	0.0	701
ASV_453	otu000461	91.223	376	33	0	1	376	792	1167	4.65e-145	512
ASV_454	otu002292	98.408	377	6	0	1	377	769	1145	0.0	664
ASV_455	otu001438	91.842	380	29	2	1	378	794	1173	4.65e-150	529
ASV_456	otu008016	97.619	378	9	0	1	378	742	1119	0.0	649
ASV_457	otu018161	97.606	376	9	0	1	376	771	1146	0.0	645
ASV_458	otu018208	98.945	379	4	0	1	379	801	1179	0.0	678
ASV_459	otu016197	87.534	369	37	9	1	366	808	1170	1.06e-116	418
ASV_460	otu002852	97.105	380	11	0	1	380	740	1119	0.0	641
ASV_461	otu000374	98.421	380	6	0	1	380	738	1117	0.0	669
ASV_462	otu004354	93.651	378	24	0	1	378	373	750	3.54e-161	566
ASV_463	otu016987	92.632	380	23	5	1	378	808	1184	5.97e-154	542
ASV_464	otu016958	98.417	379	6	0	1	379	784	1162	0.0	667
ASV_465	otu011444	99.204	377	3	0	1	377	768	1144	0.0	680
ASV_466	otu000334	98.942	378	4	0	1	378	769	1146	0.0	676
ASV_467	otu007919	97.098	379	7	4	1	377	769	1145	0.0	636
ASV_468	otu014604	98.677	378	5	0	1	378	791	1168	0.0	671
ASV_469	otu010077	90.107	374	36	1	1	373	786	1159	1.01e-136	484
ASV_470	otu016197	88.011	367	39	5	1	366	808	1170	4.88e-120	429
ASV_471	otu016229	90.526	380	34	2	1	379	809	1187	1.02e-141	501
ASV_472	otu009595	92.857	378	26	1	1	377	769	1146	1.28e-155	547
ASV_473	otu018161	98.404	376	5	1	1	375	771	1146	0.0	660
ASV_474	otu015357	95.778	379	13	3	1	378	740	1116	5.80e-174	608
ASV_475	otu010077	90.933	375	31	3	1	373	786	1159	9.99e-142	501
ASV_476	otu010914	96.570	379	9	4	1	377	768	1144	5.74e-179	625
ASV_477	otu009558	96.316	380	14	0	1	380	736	1115	5.79e-179	625
ASV_478	otu017705	100.000	376	0	0	1	376	737	1112	0.0	695
ASV_479	otu013197	97.674	387	5	4	1	385	772	1156	0.0	662
ASV_480	otu018340	97.878	377	8	0	1	377	768	1144	0.0	652
ASV_481	otu017268	96.296	378	12	2	1	377	768	1144	2.67e-177	619
ASV_482	otu000922	90.339	383	32	5	1	380	806	1186	1.32e-140	497
ASV_483	otu012034	88.802	384	36	5	1	380	806	1186	1.34e-130	464
ASV_484	otu011115	99.740	385	1	0	1	385	769	1153	0.0	706
ASV_485	otu015959	98.945	379	4	0	1	379	796	1174	0.0	678
ASV_486	otu003408	95.526	380	11	6	1	377	734	1110	2.71e-172	603
ASV_487	otu000461	91.223	376	33	0	1	376	792	1167	4.65e-145	512
ASV_488	otu016423	89.764	381	38	1	1	381	804	1183	2.86e-137	486
ASV_489	otu008425	89.844	384	32	6	1	381	742	1121	2.86e-137	486
ASV_490	otu017335	96.825	378	10	2	1	377	769	1145	1.23e-180	630
ASV_491	otu015782	97.082	377	11	0	1	377	768	1144	0.0	636
ASV_492	otu012183	85.950	363	45	5	1	360	747	1106	3.65e-106	383
ASV_493	otu000922	90.838	382	32	3	1	380	806	1186	6.09e-144	508
ASV_494	otu014822	94.180	378	20	2	1	377	772	1148	5.87e-164	575
ASV_495	otu011217	94.709	378	17	2	1	376	772	1148	9.72e-167	584
ASV_496	otu000922	91.099	382	31	3	1	380	806	1186	1.31e-145	514
ASV_497	otu001312	91.339	381	27	6	1	378	770	1147	3.62e-146	516
ASV_498	otu011682	96.817	377	12	0	1	377	737	1113	1.25e-180	630
ASV_499	otu000461	93.351	376	25	0	1	376	792	1167	2.12e-158	556
ASV_500	otu009290	98.133	375	7	0	1	375	737	1111	0.0	654
ASV_501	otu018139	98.153	379	7	0	1	379	792	1170	0.0	662
ASV_502	otu001688	98.425	381	5	1	1	380	773	1153	0.0	669
ASV_503	otu015572	92.651	381	23	5	1	379	750	1127	1.66e-154	544
ASV_504	otu016229	91.029	379	34	0	1	379	809	1187	4.69e-145	512
ASV_505	otu008445	91.076	381	27	7	1	377	768	1145	6.04e-144	508
ASV_506	otu017473	98.936	376	4	0	1	376	788	1163	0.0	673
ASV_507	otu017908	89.974	379	33	5	1	375	772	1149	1.01e-136	484
ASV_508	otu009704	99.472	379	2	0	1	379	796	1174	0.0	689
ASV_509	otu012206	90.722	388	31	5	1	384	781	1167	4.76e-145	512
ASV_510	otu004391	91.799	378	29	1	1	378	800	1175	6.01e-149	525
ASV_511	otu008140	96.286	377	14	0	1	377	738	1114	2.67e-177	619
ASV_512	otu016114	96.552	377	13	0	1	377	740	1116	5.78e-179	625
ASV_513	otu017268	98.408	377	5	1	1	376	768	1144	0.0	662
